Predictions_prob_1,Predictions_prob_0,text,speech_par_id,uncertainty,already_annotated,already_sampled,drawn,auth_bb,auth_yl,agree
0.311902884,0.688097116,AUDIENCE MEMBER. Does that include adulterers? GOVERNOR CLINTON. Please sit down. We believe in freedom of speech. You're not here to participate in this and we're not going to talk to you.,3005_1,0.376194232,FALSE,,uncertainty,0,0,1
0.504322414,0.495677586,"Now when it comes to outright corruption of any kind, anywhere, you and I know the first thing to do about it.  We believe in jailing the guilty parties and in firing those who have condoned guilt. Thanks largely to Republican persistence, there has been a wide-spread exposing of scandals in our federal government.  A good many people in public life or holding public office have been jailed or fired or allowed to resign because of """"ill health.""""",1144_4,0.008644827,FALSE,,uncertainty,0,0,1
0.805162615,0.194837385,"In 1947 President Truman set up a new and tighter federal loyalty-control program. Many people have thought it was too tight, fearing an invasion of our ancient principle that a man is innocent until proved guilty. In the same year the Attorney General established a list of subversive organizations. In 1948 and 1949 the Department of Justice indicted and convicted the Communist leaders. ",958_20,0.610325229,FALSE,,uncertainty,0,0,1
0.499394108,0.500605892,"But we are now training that National Guard for riot duty.  There is no excuse for anybody standing by and permitting other people to steal and to loot, and one of the things that a governor can do and a president can be helpful is to set down the ground rules and the standards that police and National Guard are to adhere to. What actually happened in many instances was we were caught off guard.  No one really knew what to do.  The military was called in, the regular Army in one instance in Detroit, the National Guard was there, untrained for that kind of duty.  The police were late.  And the thing gets out of hand.",2070_58,0.001211784,FALSE,,uncertainty,1,1,1
0.507186514,0.492813486,"(APPLAUSE) Those released include individuals convicted of killings, sexual assaults, and some of the most heinous crimes imaginable. The Boston Globe writes that a Globe review of 323 criminals released in New England from 2008 to 2012 found that as many as 30 percent committed new offenses, including rape, attempted murder, and child molestation. We take them, we take them.",2016-08-31-center-phoenix-arizona_82,0.014373028,FALSE,,uncertainty,1,1,1
4.32E-05,0.999956804,"As the leader of the free world, America has a special responsibility to explore new paths to peace for all mankind. It is a responsibility we have not shirked. We have been a force for peace in the Middle East, not only in promoting new agreements, but in building a structure for a more lasting peace.",2427_28,0.999913607,FALSE,FALSE,random,0,0,1
0.389212804,0.610787196,"And after the Sandinista revolution in Nicaragua, he praised it, saying, """"Winds of democratic progress are stirring where they have long been stifled."""" But we know that the Sandinistas immediately began to persecute the genuine believers in democracy and to export terror. They went on to slaughter the Miskito Indians, abuse and deport church leaders, slander the Pope, practice anti-Semitism, and move to kill free speech. So, why isn't my opponent speaking out now?",2848_22,0.221574391,FALSE,,uncertainty,0,0,1
4.05E-05,0.999959492,"Well, in 1980 the American people declared their independence once again. We recognized, once and for all, that a government big enough to give you everything you want is big enough to take away everything you've got. And we recognize that after all this time, Henry David Thoreau was right: """"That government is best which governs least.""""",2823_19,0.999918983,FALSE,FALSE,random,0,0,1
0.729608484,0.270391516,"The issue in 1968 is not who is against crime and violence.  The issue in 1968 is who can--and will--do something about it.  Now, I know these problems first hand.",2060_8,0.459216968,FALSE,,uncertainty,0,0,1
0.589345027,0.410654973,"And we don't want to just catch criminals. We also want to prevent crime in the first place. That means you need people out there working with the kids, being strong role models, and preventing things from happening in the neighborhoods and on the streets. You need to help us finish the job of putting the rest of those police officers on the street. And your vote will decide whether we do that or go back. It is up to you. Will you help us do that?",3264_20,0.178690054,FALSE,,uncertainty,0,0,1
0.756484688,0.243515312,"About what kind of country we want to be and what kind of values we choose to cherish and to pass on to our children. Frankly, I'm deeply concerned by the cynicism, the intolerance, the ugliness that threatens our society today.  And no one knows better than you the danger of bigotry, anti-Semitism, and intolerance that is on the rise, not only in America, but also abroad. Your own Anti-Defamation League has been at the forefront of the struggle against hatred and bigotry for nearly half a century. You understand the threat to our society of skinheads on the rampage, the surge of neo-Nazism at the extreme fringes of our own country, and the rise in hate crimes according to your own ADL statistics.",2995_19,0.512969376,FALSE,,uncertainty,0,0,1
0.472390275,0.527609725,"Thank you. Wait, wait, we've heard from you. Now it's my turn. It's my turn. Free speech. Have you ever noticed--it's very interesting, a lot of people want free speech for themselves, but don't believe in it for anyone else. All right, it's my turn.",3257_1,0.055219451,FALSE,,uncertainty,0,0,1
0.423039243,0.576960757,"Let me make it very clear to this audience that when you are talking about lawlessness and crime and violence, you are not talking about the other guy. You are not talking about the black or the brown or the red or the white. You are talking about all of us. This is American crime, not black crime, not white crime. It is our crime--grabbing guns, throwing fire bombs, cynically discrediting American institutions, shooting people down in cold blood black or white, violence and looting, sniping and burning.",2009_35,0.153921515,FALSE,,uncertainty,1,0,0
0.5940722,0.4059278,"As a Democrat, as an office holder, an aspirant for the greatest office on earth, I do not, I have not, I will not condone, excuse, or explain away wrongdoing or moral obliquity in public office, whoever the guilty or wherever they are stationed. What's more, I have had the satisfaction of firing and prosecuting a good many. One dishonest public official is one too many. A dishonest official is as faithless to his party as he is to his office, and our political parties must never founder on the rocks of moral equivocation.",925_14,0.1881444,FALSE,,uncertainty,0,0,1
0.617166923,0.382833077,"Let me be clear on another difference. Make no doubt about it, I support the men and women of the law enforcement community who are risking their lives for us every single day. And I want to back them up with strong anti-crime legislation. Let's have a little more legislation that's concerned about the victims of crime with a little less concern for the criminal. And I might say I am very proud that I was endorsed for president by the Fraternal Order of Police in Little Rock, Arkansas. How do you like that?",3180_15,0.234333846,FALSE,,uncertainty,1,1,1
0.200664291,0.799335709,"And then there is another question that every American who believes in the Constitution and who believes in personal liberty and personal privacy ought to think about and that is we ought to recall that agents linked directly to the Committee to Reelect the President were arrested in the middle of the night wiretapping the Democratic National Headquarters. I ask you to remember that the same kind of people who will invade the headquarters of a major political party are not likely to hesitate if they decide they want to wiretap your law office, or your bank, or your home, or your university or your union office or anything else. And I ask whether in this country that believes in freedom and the dignity of the individual can afford four more years of that?",2239_4,0.598671417,FALSE,,uncertainty,0,0,1
0.227174547,0.772825453,"Yet we know that America is measured by more than the strength of our economy, also by the content of our character and how we serve others. And this willingness to reach out, to help those in need, to recognize across all the divides of color and culture and creed our shared human spirit, this is what B'nai B'rith is all about. For 150 years, the members of this organization have joined a handful of other organizations serving as the nation's conscience. And part of America's conscience must always be to fight anti-Semitism and other forms of prejudice wherever and whenever they appear. I wish very much, as president, that I could stand before you and today say that anti-Semitism is history. It's not, not when there are hate crimes here at home, brownshirts abroad. That's a sorry commentary on human nature. ",3076_3,0.545650906,FALSE,,uncertainty,0,0,1
0.744231479,0.255768521,"Our first duty in the war on terror is to protect the homeland. This morning at the White House, I signed a strong law that will make our Nation more secure. With the 2005 Homeland Security Appropriations Act, we are providing essential funding for Coast Guard patrols and port security, for the Federal air marshal program, and for technology that will defend aircraft against missiles. We're adding new resources to patrol our borders and to verify the identity of foreign visitors to America. We need to know who's coming in and out of our country.",2004-10-18-marlton-new-jersey_17,0.488462958,FALSE,,uncertainty,0,0,1
0.483082079,0.516917921,"Well, let me speak plainly: The United States of America is and must remain a nation of openness to people of all beliefs. Our very unity has been strengthened by this pluralism. That's how we began; this is how we must always be. The ideals of our country leave no room whatsoever for intolerance, anti-Semitism, or bigotry of any kind--none. The unique thing about America is a wall in our Constitution separating church and state. It guarantees there will never be a state religion in this land, but at the same time it makes sure that every single American is free to choose and practice his or her religious beliefs or to choose no religion at all. Their rights shall not be questioned or violated by the state.",2777_17,0.033835841,FALSE,,uncertainty,0,0,1
0.675850667,0.324149333,"So we've stemmed the tide, in a sense, prevented millions of crimes. But of course, that is simply not enough. It's never enough. The face of crime is changing fast, and we need our laws to react just as quickly, so that we can beat it. ",3118_7,0.351701334,FALSE,,uncertainty,0,0,1
0.8017497,0.1982503,"I bought time on national television and gave the nation some straight talk on the """"law and order"""" issue. I proposed specific programs to combat crime, to strengthen police, to go after dope pushers. Is there anyone in this room who does not know, through five thousand years of history, that justice is fundamental to a healthy society--that attacks on our courts are a fundamental blow to liberty?",2126_9,0.6034994,FALSE,,uncertainty,1,1,1
0.366722108,0.633277892,Extending freedom also means confronting the evil of anti-Semitism. Today I signed the Global Anti-Semitism Review Act of 2004. This law commits a government to keep a record of anti-Semitic acts throughout the world and also a record of responses to those acts. This Nation will keep watch. We will make sure that the ancient impulse of anti-Semitism never finds a home in the modern world.,2004-10-16-sunrise-florida-0_74,0.266555784,FALSE,,uncertainty,0,0,1
3.91E-05,0.999960866,"I want to thank my friend Rob Portman, Congressman Rob Portman. He's a—here's typical Portman. He says, """"Take credit for the visitors center."""" I said, """"Wait a minute. You did all the hard lifting. All I did was see to it that it happened."""" I want to thank the Congressman very much for his work. He cares a lot about the people in this city. You're just getting to know him here. You're getting to see a really fine guy. He's really a good, solid American.",2004-09-10-discussion-portsmouth-ohio_11,0.999921733,FALSE,FALSE,random,0,0,1
0.799047564,0.200952436,"Mr. Carter's refusal to permit him to appear at the congressional hearing is a direct contradiction of his campaign pledge to give us an open government. In his announcement speech in December 1974, Carter pledged to schedule public interrogation sessions to allow both bodies of Congress to question Cabinet members. In his 1976 pre-convention Code of Ethics, he promised to immediately reveal errors or malfeasance in the conduct of government. This promise included giving an explanation to the public, along with corrective action to prevent recurrence of any wrongdoing.",2668_2,0.598095128,FALSE,,uncertainty,0,0,1
0.700397223,0.299602777,President Clinton came into office and cut the staff in the Office of National Drug Control Policy by 83 percent. He appointed a surgeon general who talked about legalizing drugs. He appointed liberal federal judges who have become known nationwide for bending the law in order to let criminals go free. One of the Clinton judges even threw out drug evidence and a voluntary confession in a drug case. Why? Because he said that it's not necessarily suspicious behavior for drug dealers to run away from police. That judge later reversed his position after a public outcry.,3313_14,0.400794446,FALSE,,uncertainty,1,1,1
0.536966498,0.463033502,"Some elements of my plan necessarily involve just the government. For example, I've proposed a sharp increase in our federal budget for building new prison cells. Right now, in Washington, DC, judges are being told not to sentence any more convicts to jail. There's just no room. The problem in this case involved local government, but at any level this should never happen--criminals, in some cases, violent criminals, roaming free on the streets for lack of adequate facilities to lock them up.",2971_6,0.073932996,FALSE,,uncertainty,1,1,1
0.359907385,0.640092615,"So I think you'll see the contrast when I tell you that the federal inmates, inmates who fall under my jurisdiction, serve an average of 85 percent of their full sentence. Crime is one more issue where the governor of Arkansas can't talk his way past his record. If you want to know who's really tough on crime, look to the people out there on the front lines.",3135_4,0.28018523,FALSE,,uncertainty,1,1,1
0.457252456,0.542747544,"My friends, we face a fundamental choice in this election – the choice of a lifetime – a choice about the character of our country. I believe that we need a President who defends America and fights for the middle class. When I am President, we will make a fresh start in Iraq to bring our allies to our side and train the Iraqis so that we can succeed and bring our troops home. I will fight a tougher, smarter, more effective war on terror. We will hunt down, capture, and kill the terrorists wherever they are.",2004-10-22-milwaukee-wisconsin-1_1,0.085495087,FALSE,,uncertainty,0,0,1
0.512836682,0.487163318,"They want to be rid of boodling, bribery, and influence-peddling; they want every closet opened, every dark corner lit, every scandal aired. They want wrongdoers driven out of office and punished for their betrayal of the people's trust. And they know it can be done only by men and women whose hands are clean, who have no obligation to protect a single scoundrel no matter how highly placed he may be.",1310_14,0.025673364,FALSE,,uncertainty,0,0,1
4.08E-05,0.999959214,"Name one thing this president has done that you can be proud of. Write it down. It'll take you a while to think of anything. Name one thing, one thing. He's everything to everybody. That's not what's good for America.",3360_37,0.999918429,FALSE,FALSE,random,0,0,1
0.352967667,0.647032333,"Second, here at home, we're working hard to give law enforcement the tools they need to combat modern terrorism, through the antiterrorism bill that we pushed through Congress after Oklahoma City, and with new legislation to help us stop money laundering and tighten our borders against terrorists. Third, we're working very hard to increase our security at airports and on airplanes, doing more hand searches and machine screening of luggage, requiring pre-flight inspection for every plane flying to or from the United States, examining all standard aviation security practices so that we can make further changes to increase security. I might say since most of you probably flew into Washington to attend this meeting, you may have noticed some delay in air travel. I hope you didn't, but if you did, it's worth that to make all Americans safer when they board airplanes and others when they come to our country.",3193_34,0.294064666,FALSE,,uncertainty,0,0,1
0.694655425,0.305344575,"You have to decide. We had a huge fight over crime. We had an approach on crime which Senator Glenn and Congressman Stokes and Congressman Brown supported. We said, we can bring the crime rate down if we put more police on the streets, get tougher with repeat offenders, give our kids something to say yes to, and get guns and gangs and drugs off the streets. That's our strategy. We'll work.",3298_19,0.38931085,FALSE,,uncertainty,0,1,0
0.554308521,0.445691479,"Most of all, I will always level with the American people. Our troops deserve the truth, the American people deserve the truth, and we deserve a fresh start in Iraq. As president, I will never take my eye off the real enemy: Osama bin Laden, al Qaeda, and other terrorists that threaten America and our allies. I will fight a tougher war on terror. We will hunt down, capture, and kill the terrorists no matter where they are. But we will conduct the critical diplomacy this administration has failed to do. We will bring allies to our side because that's how you make America strongest. Just because President Bush couldn't do it doesn't mean it can't be done.",2004-10-18-tampa-florida-7_5,0.108617042,FALSE,,uncertainty,0,0,1
4.40E-05,0.999956004,"Yesterday - you see 1.3 trillion in tax increases. We're the highest taxed nation in the land, essentially. We're the highest taxed nation in the world. Anywhere in the world.",2016-08-12-arena-erie-pennsylvania_73,0.999912007,FALSE,FALSE,random,0,0,1
0.64996141,0.35003859,"Wait, wait. Wait a minute, wait a minute. Just listen to them. Wait a minute. Why are they screaming like that? We heard you. Now, how about the First Amendment? We heard your message, now you listen to ours. This is a university. This is a university and we have respected their free speech. They won't respect ours because they hate the truth. We're better off, and we had to run over them to do it.",3279_8,0.299922821,FALSE,,uncertainty,0,0,1
3.98E-05,0.999960168,"I am running for the office of the presidency during a period of time when the whole balance of power in the world is shifting today.  Why do you think Mr. Khrushchev spent a month at the U.N.?  The reason he stayed at the U.N. was not because he thought that today he had the votes, because he wanted to impress every country there that he is on the march, that he is confident of the future, that he is determined it shall be Communist, and that any country and any people and any system that stands in his way will be crushed.",1609_3,0.999920335,FALSE,FALSE,random,0,0,1
0.256550383,0.743449617,"President Obama and Hillary Clinton support sanctuary cities. They support catch and release on the border. they support visa overstays. They support the release of dangerous, dangerous, dangerous, criminals from detention. And, they support unconstitutional executive amnesty.",2016-08-31-center-phoenix-arizona_26,0.486899235,FALSE,,uncertainty,1,1,1
0.391902263,0.608097737,"Second, we're going to double the number of drug enforcement agents in this country within five years.  Because we can't win this war without the troops to fight it. Third, we're going to hire 800 more federal prosecutors.  We're going to make sure that the drug peddlers you pick up on the streets today won't be back on the streets tomorrow, to make sure that if they're peddling drugs to our kids, they're going to the slammer for a long, long time.",2908_10,0.216195475,FALSE,,uncertainty,1,1,1
0.357040406,0.642959594,"As we keep our focus on these goals, we must also keep the heat on terrorists who would darken the dawn of the new century. Piece by piece, we have put in place a strategy to fight terrorism on three fronts: toughening our laws at home, tightening security in our airports and airplanes, and pressing our allies to adopt with us a strict policy of zero--zero--tolerance for terrorism. In the congressional session just concluded, two important pieces of legislation were passed to help give us the tools to fight terrorists at home. And almost all the Vice President's recommendations for increased security at our airports and on our airplanes were adopted in a billion-dollar bill designed to help us move immediately and aggressively to improve airport and airline security. I am encouraged by that.",3263_18,0.285919187,FALSE,,uncertainty,0,0,1
0.502144406,0.497855594,"I come to you today in the spirit of gratitude and appreciation for this opportunity to talk directly to you, to express my views in what is the way we ought to express our views: in peaceful assembly, respect for the other man's right to hold a view that may be contrary to yours or contrary to mine.  I believe in the right of every man to be heard and I believe that no man that believes in freedom or democracy should ever deny any man to have the right to say his piece. Indeed, I believe in the right of every man to be heard.  That doesn't necessarily mean that you have to take them seriously but they ought to be heard, whether it is myself Mr. Nixon or Mr. Wallace or whoever else it may be.  And, I deplore any condition or any situation at any time that would deny any man in this country his right to be listened to, his right to speak, our right to assemble peacefully, our right to cast our ballot peacefully, and our right to live in peace in this country.  There isn't a single problem that affects us today that is going to be solved by violence, chanting, booing, or frivolity.  Every single problem will have to be solved by reason and by people thinking together.",2006_7,0.004288811,FALSE,,uncertainty,0,0,1
5.39E-05,0.999946107,"The Bible tells us that in others we encounter the face of God: """"I was hungry and you fed me; thirsty and you gave me a drink. I was a stranger and you received me in your homes; naked and you clothed me. I was sick and you took care of me. I was in prison and you visited me."""" This is the final judgment of who we are and what our life will mean.",2004-10-24-fort-lauderdale-florida_11,0.999892214,FALSE,FALSE,random,0,0,1
0.695536378,0.304463622,"Our enforcement priorities will include removing criminals, gang members, security threats, visa overstays, public charges. That is those relying on public welfare or straining the safety net along with millions of recent illegal arrivals and overstays who've come here under this current corrupt administration. Number six, we are going to suspend the issuance of visas to any place where adequate screening cannot occur.",2016-08-31-center-phoenix-arizona_65,0.391072755,FALSE,,uncertainty,1,1,1
0.196676813,0.803323187,"Now, I didn't learn about crime, as Mr. Bush did, from a Clint Eastwood movie.  I learned about it when my father, a doctor, seventy-seven years old, was gagged, beaten and robbed by a thief looking for drugs in his office.  I learned about it when my brother was struck down in the prime of life by a hit-and-run driver.",2926_17,0.606646374,FALSE,,uncertainty,0,0,1
4.24E-05,0.999957582,"We're going to be worse than we are with Obama. I mean, if you want four more years of what is going on, ISIS, all over the place, ISIS expanding. And by the way, our policeman are great, great people.",2016-08-05-green-bay-wisconsin_147,0.999915163,FALSE,FALSE,random,0,0,1
4.30E-05,0.999957006,We have the knowledge.  We have the resources.  We have the tools.  All we need is the courage and the faith and the vision.  And you know in your heart that I am telling you the truth.,1900_28,0.999914012,FALSE,FALSE,random,0,0,1
0.673109388,0.326890612,"The second point in my action plan against violent crime and drugs is to work with the nation's governors to end the revolving-door justice system by taking such measures as abolishing parole for violent criminals--abolishing parole for violent criminals. And we can't do it alone. That's why the governors are here to lend their support. I think it's time to end this cruel charade of releasing these criminals from prison after they've served only a fraction of their sentences. Again, what about the victims? It's with them for a lifetime--a lifetime. Keep in mind the victims.",3312_50,0.346218777,FALSE,,uncertainty,1,1,1
4.43E-05,0.999955667,"We also have to make sure that if the Treasury moves forward with its plan to put more money into struggling banks, taxpayers will be able to get their money back and the CEOs who contributed to this crisis won't get rich at our expense. Now let's be clear Ohio: the rescue plan that passed Congress last week isn't the end of what we need to do to strengthen this economy. It's only the beginning. Now we need to pass a rescue plan for the middle-class that will provide every family immediate relief to cope with rising food and gas prices, save one million jobs by rebuilding our schools and roads, and help states and cities avoid budget cuts and tax increases. And we should extend expiring unemployment benefits to those Americans who've lost their jobs and can't find new ones. I've been fighting for this plan for months. My opponent has said nothing. And that is the choice in this election.",2008-10-10-chillicothe-ohio-1_16,0.999911334,FALSE,FALSE,random,0,0,1
0.422798631,0.577201369,"Here's an interesting graphic from a study published this summer on voting attitudes among people who heard incumbents use restrictive rhetoric on immigration -- tough enforcement, no amnesty, deportations -- and its affect on their own opinions. On my first day in office I am also going to ask Congress to pass Kate's Law, named for Kate Steinle. To ensure that criminal aliens convicted of illegal reentry receive strong mandatory minimum sentences. Strong.",2016-08-31-center-phoenix-arizona_50,0.154402737,FALSE,,uncertainty,1,1,1
0.785349343,0.214650657,"Last month, in Dallas, Mr. Reagan attacked those of us who were trying to preserve the separation of church and state.  He supports a constitutional amendment instituting school prayer chosen by local politicians.  In Dallas, he said that anyone who opposes this amendment is intolerant of religion.  Well, Baptists are opposed to Mr. Reagan's amendment.  Are you intolerant?  Jews and Methodists, Presbyterians, Lutherans, and other church groups oppose this amendment.  Are they intolerant?  Presidents and those who would be president have responsibilities.  Judge us by whether we understand them, whether we honor the spirit of pluralism and the letter of separation.  Judge us by whether we unify and do not divide our nation.  Judge us by whether we denounce bigotry and divisiveness.  All my life I have fought anti-Semitism.  All my life I have fought racial bigotry.  All my life I fought against racial obscenity.  I was raised that way.  All intolerance is ugly, whether it wears the sheets of the Klan or spreads the slurs of the Christian Voice.  Hatred is poison, whether it comes from Rabbi Kahane or Louis Farrakhan.  You just have to see it for what it is.",2715_20,0.570698686,FALSE,,uncertainty,0,0,1
0.225249556,0.774750444,"Countless innocent Americans have been killed by illegal immigrants. Last year, as an example, 17-year-old Starlett Pitts, her boyfriend and her mother were stabbed to death in their Lee High Acres home by an illegal immigrant. The killer had been convicted of assaulting a police officer and was wanted for double murder and robbery. And the people that knew him were begging that he be incarcerated. They were begging. He was released from custody pending his court appearance, enabling him to commit murder.",2016-11-02-amphitheater-miami-florida_62,0.549500887,FALSE,,uncertainty,1,1,1
0.334453374,0.665546626,"The Bible tells us, """"By their fruits you shall know them."""" And they know the Democrats and they know the Republicans and on November 8th, I think the American people are going to say yes to the next ten years, are going to look ahead, are going to do in our time what they did in the administrations of Woodrow Wilson, Franklin Roosevelt, and Harry Truman, say yes, say we can do better, say we must move ahead. So I come here today and ask your help. I think we all should try to register and vote. Franklin Roosevelt said some years ago, """"What good is the right of free speech for a man who does not say anything? What good is the right to go to church if you don't practice a religion? What is the good of the right to vote if you don't register and vote?""""",1554_7,0.331093251,FALSE,,uncertainty,0,0,1
0.478058068,0.521941932,"Now, we're trying to beat that rap. And that's why we cannot tolerate hatred or intolerance in this country. That's why America reacted so strongly against the horror of Oklahoma City. That's why America reacted so strongly against the church burnings and the desecration of synagogues and Islamic centers in America. That's why we know that--we know that.",3279_42,0.043883865,FALSE,,uncertainty,0,0,1
0.705303207,0.294696793,"It's a reminder that the freedoms we enjoy—sometimes even the freedoms we take for granted—they're only sustained because there are people like those who were killed who are willing to stand up for those freedoms, who are willing to fight for those freedoms, in some cases to lay down their lives for those freedoms. So tonight let's think of them and thank them. As for the ones we lost last night: I want to assure you, we will bring their killers to justice. And we want to send a message all around the world, anybody who would do us harm: No act of terror will dim the light of the values that we proudly shine on the rest of the world, and no act of violence will shake the resolve of the United States of America.",2012-09-12-vegas-nevada-0_5,0.410606414,FALSE,,uncertainty,0,0,1
0.782728912,0.217271088,"This is the pledge that I make:  if I am charged by you people to be the responsible head of the executive department, it will be my initial responsibility to see that subversion and disloyalty are kept out of the Executive Department.  We will always appreciate and welcome congressional investigation but we certainly will not depend upon it to unearth and show where subversion exists and then after it is shown be indifferent and complacent about rooting it out.  The responsibility will rest squarely on the shoulders of the executive, and I hold that there are already ample powers in the government to get rid of these people if the Executive Department is really concerned with doing it.  We can do it with absolute assurance that American principles of trial by jury, of innocence until proof of guilt, are all observed, and I expect to do it.  So I pledge you that it will be my responsibility to be vigilant, to keep that Executive Department clean, and I make the same pledge to the Congress of the United States.",1192_6,0.565457823,FALSE,,uncertainty,1,1,1
4.37E-05,0.999956271,"At the Republican Convention, Barry Goldwater blamed World War II on President Roosevelt.  I seem to remember something called Pearl Harbor and someone called Hitler.  But ever since Dallas, the Republicans have been campaigning as though only one party is patriotic.",2729_8,0.999912543,FALSE,FALSE,random,0,0,1
0.633317795,0.366682205,"Anyone who knows the financial markets will tell you that under the Reagan-Bush administration, we have developed the toughest and most sophisticated approach to detecting and prosecuting insider trading and other crimes against honest investors. But if any potential for abuse exists, that's not good enough. Let's be clear:",2972_19,0.26663559,FALSE,,uncertainty,0,0,1
0.582531732,0.417468268,"You know, I don't know how many little kids have told me what an impression their DARE officer made on them at the school. We know now that one of the reasons we've got a real problem with youth drug abuse is that, going way back to 1990, young people began to get the idea again that this was not dangerous. Well, that's wrong. It's not just illegal; it is dangerous. They can kill children, they can destroy their ability to concentrate. For young women, they can undermine their ability to bear healthy children. And we need everyone in the community supporting law enforcement officers, getting that message out to our children, to every child, no matter where he or she lives. It is important.",3213_33,0.165063464,FALSE,,uncertainty,0,0,1
0.253710495,0.746289505,"The President. Well, let me describe sort of how we've tried to approach this given that we haven't gotten comprehensive immigration reform done yet. My instructions to the Department of Homeland Security has been that we have to focus our attention, our enforcement, on people who genuinely pose a threat to our communities, not to hard-working families who are minding their own business and oftentimes have members of their family who are U.S. citizens, because that's a priority in terms of limited enforcement resources. We don't have the capacity to enforce across the board when you're talking about millions of people. And we've done that.",2012-09-20-question-and-answer_30,0.49257901,FALSE,,uncertainty,0,0,1
0.312852783,0.687147217,"But let me also say that it is important that we learn how to disagree.  The way democracies engage in debate is not without consequence.  It is a mark of civility and freedom.  I hardly need to tell anyone in this room just what anti-Semitism is.  As my friend Abe Foxman, with us today, of the Anti-Defamation League has pointed out, to accuse those who may come to different conclusions on one or another public issue of harboring anti-Semitism is to cheapen the term.  That is dangerous.  That is deeply wrong.  And when those words, without justice, have been aimed at me, I can tell you, they cut right to the heart. ",3076_23,0.374294435,FALSE,,uncertainty,0,0,1
0.631112605,0.368887395,"Fourth, I have proposed tougher laws against drug pushers, for example, permitting judges to deny bail for defendants with a prior criminal record and imposing mandatory sentences for convicted pushers. Fifth, I have proposed increasing the number of federal judges to relieve the crowding of court dockets and to reduce the delay in bringing criminal cases to trial. Sixth, I have recommended four new federal prisons to relieve overcrowded or inhumane conditions in our penal system and to give judges no reason to keep convicted criminals out of jail.",2526_4,0.262225211,FALSE,,uncertainty,1,1,1
0.351509303,0.648490697,"We're not going to take the risk when it comes to the safety of the American people. No longer. So let me state this as clearly as I can. If I'm elected president, I am going to keep radical Islamic terrorists the hell out of our country.",2016-10-27-expo-springfield-ohio_31,0.296981394,FALSE,,uncertainty,1,1,1
4.27E-05,0.999957274,"Ours, I repeat, is the party of the people. I need only remind you here in San Francisco Bay how quickly Joe Smith discovered where he didn't belong! The first difference between Republicans and Democrats, then, is that we trust the people.",1365_21,0.999914547,FALSE,FALSE,random,0,0,1
0.453036431,0.546963569,"I have been to school after school after school where people are running out of the classrooms, where the conditions are broken down, the schools don't have the money to fix them; where beautiful old buildings are surrounded by trailers taking up the extra students. We have to do this together now. Number four, we ought to work hard to make our schools, all our schools, places of values and learning, not violence. We have supported zero tolerance for guns in schools. We have encouraged schools to adopt school uniform policies. We have helped communities to enforce truancy laws and curfews. We fought hard to protect the Safe and Drug-Free Schools Program from slashing cuts, because all of our children, early in life, need to see one of those DARE officers or other role models up in their classrooms saying, these drugs can kill you; they're not just illegal, they're wrong. They can kill you. We need to do that and we should support it.",3279_29,0.093927139,FALSE,,uncertainty,0,0,1
0.389916841,0.610083159,"The FBI has been shaken and demoralized by accusations of illegal conduct, and by efforts by the White House to use the FBI for political ends. The Drug Enforcement Agency, created in 1973, has already been tainted by scandals that forced its director to resign. Our overcrowded court system is now a major cause of crime. Career criminals take advantage of the system, often committing additional crimes and terrorizing potential witnesses while out on bail.",2394_10,0.220166319,FALSE,,uncertainty,1,0,0
