"","Predictions_prob_1","Predictions_prob_0","text","speech_par_id","uncertainty","already_annotated","already_sampled","drawn","low_pride_bb","low_pride_yl","agree"
"127",0.636193503,0.363806497,"He also talks a big game about putting America first. Well, please explain what part of """"America first"""" leads him to make Trump ties in China, not Colorado, Trump suits in Mexico, not Michigan, Trump furniture in Turkey, not Ohio, Trump picture frames in India, not Wisconsin? Donald Trump says he wants to make America great again. Well, he could start by actually making things in America again.","2016-07-28-democratic-national-convention_62",0.272387006,FALSE,NA,"uncertainty",0,0,1
"128",0.422181271,0.577818729,"If OPEC decides to impose another oil embargo on the United States, we are powerless to stop it, powerless to do much about it at home but sacrifice our standard of living, our mobility, and our people's jobs, meaning an economic disaster far worse than the one Mr. Carter's economic policies have already caused. One of my first duties as president will be to implement a balanced energy policy of both production and conservation, including a strong domestic energy production program that utilizes all of our nation's energy resources to the fullest extent possible. We will get America producing again. Coal, oil, natural gas, shale oil, solar, geothermal, and safe nuclear power. Every available resource we have must be used to free us from OPEC oil domination.","2643_18",0.155637458,FALSE,NA,"uncertainty",0,0,1
"129",0.384053839,0.615946161,"Fourth, we need to step up to the farm credit crisis.  All across our country decent, hard-working families are being forced off the land.  For nearly four years this administration has done nothing.  I've seen some of the correspondence from Bill Alexander and others that pleaded with them in '82 and '83 to act.  They refused.","2738_19",0.231892321,FALSE,NA,"uncertainty",0,0,1
"130",0.581632973,0.418367027,"And one final thought I would leave with you, which I always try to--a point I try to make with all college audiences and high school audiences, and it is one I am sure that you will appreciate. You know, in a campaign you are naturally going to hear the candidates like myself when you are on the outside, you've got to point out what's wrong and law and order and foreign policy and the rest, and I am sure some young Americans particularly tend to become terribly depressed about the kind of a world we live in. Sometimes after a speech and a question and answer session I have had college students come up to me, and they say, """"Mr. Nixon, isn't this about the worst time a person could be alive? Look, we have no peace abroad, we have no peace at home. We have never had two things like that together, in the history of the United States before. And with all of these problems, wouldn't we be more fortunate to have lived some other time or some other age?""""","2168_77",0.163265947,FALSE,NA,"uncertainty",0,0,1
"131",0.999439697,0.000560303,"Come with me, and we will find again the true patriotism that has nourished our freedom for two centuries. Come with me, and we will bring America home to the great and good and decent land our people want it to be.","2274_36",0.998879394,FALSE,FALSE,"random",1,1,1
"132",0.445905912,0.554094088,"This is about America. And as I see the veterans around here, I want to say especially to you. You know, we all fought for America once. We're fighting for the heart and soul of America again. Make no mistake about it.","3367_42",0.108188175,FALSE,NA,"uncertainty",0,0,1
"133",0.655346868,0.344653132,"MR. ROMNEY: And this is at a time when the world is not safer. The world continues to be a very dangerous place, as we learned time and time again. We have heavy hearts as we lost diplomats overseas in Libya. We have heavy hearts as we see our flag being torn and burned. This is a challenging time as we look around the world. So I believe we need to have a military that's so strong no one would ever think of testing it.","2012-09-23-event-denver-colorado_25",0.310693735,FALSE,NA,"uncertainty",0,0,1
"134",0.329644038,0.670355962,"A vote for me is a vote for change, and a vote for me is really a vote for you. Once again, we are going to have a government of, by and for the people. We will make America wealthy again.","2016-10-11-panama-city-florida_17",0.340711925,FALSE,NA,"uncertainty",1,0,0
"135",0.000272156,0.999727844,"Over time, we must shift our entire energy economy toward a sustainable mix of new and cleaner power sources. This will include some we use already, such as wind, solar, biofuels, and other sources yet to be invented. It will include a variety of new automotive and fuel technologies, clean-burning coal and nuclear energy, and a new system of incentives, under a cap-and-trade policy, to put the power of the market on the side of environmental protection. To make the great turn away from carbon-emitting fuels, we will need all the inventive genius of which America is capable. We will need as well an economy strong enough to support our nation's great shift toward clean energy.","2008-09-25-york-city-0_13",0.999455689,FALSE,FALSE,"random",0,0,1
"136",0.551691898,0.448308102,"For decades, we've talked about the corruption, incompetence, and failures of our leaders. 2016 is our long-awaited chance to fix the problem – and to hold our politicians accountable. If you do this one simple thing, you can deliver justice for every single person who has been wronged by the system: show up and vote.","2016-09-30-showplace-novi-michigan_12",0.103383796,FALSE,NA,"uncertainty",0,0,1
"137",0.394785693,0.605214307,"I want you just to imagine, imagine the different kinds of futures that are available depending upon who's elected on January 20th, because by imagining it, I want you to think about every issue you care about, everything that is dear to you, everything that you heard from Pharrell and from Bernie. It's hard for me to imagine that we would have a president who has demeaned women, mocked the disabled, insulted African-Americans and Latinos, pitted people against each other instead of bringing them together. That is, unfortunately though, what we have seen in this campaign, what we have seen, what's been said and how distressful it's been.","2016-11-03-raleigh-north-carolina_27",0.210428613,FALSE,NA,"uncertainty",0,0,1
"138",0.496128668,0.503871332,"A woman in her late fifties I met along a little rural road in Wisconsin who had tears in her face. She put her arms around me and told me that her husband had worked at the same job for twenty-seven years and he'd been fired like that, thrown into the street, unable to get anything but a minimum-wage job and unable for the first time in his life to feel that he had the dignity of supporting his family. I feel for those people.","3037_20",0.007742664,FALSE,NA,"uncertainty",0,0,1
"139",0.669264296,0.330735704,"I want to go into the inner cities, the poor rural communities, and the failing schools, and I want to work on a national plan for revitalization. I'm tired of the excuses from our politicians. I'm tired of being told what can't be done. I'm tired of people asking Americans to defer their dreams to another day, but really another decade.","2016-10-26-charlotte-north-carolina_27",0.338528592,FALSE,NA,"uncertainty",1,1,1
"140",0.501602567,0.498397433,"The American people have the right to expect that the government of South Vietnam will cooperate fully in this effort.  Its country has been ravaged by war for more than twenty years.  The people of South Vietnam have suffered endless pain and tragedy.  If ever a people needed a just peace, it is the people of South Vietnam.","2144_1",0.003205134,FALSE,NA,"uncertainty",0,0,1
"141",0.505530854,0.494469146,"For the last two years, I've traveled all over this country and listened to the stories of Americans struggling to make ends meet. I've also shared their frustration at this administration's constant state of denial which neglects their needs. Jobs are shipped overseas, and the Bush White House says outsourcing is good for us.","2004-10-02-orlando-florida-4_13",0.011061709,FALSE,NA,"uncertainty",0,1,0
"142",0.000280295,0.999719705,"Some people say now that we have these things it doesn't much matter which political party holds the country's reins. That kind of attitude reminds me of the old boss of a wrecking crew in Chicago who said one day, """"I can wreck in a day what it takes the contractors a year to build."""" It is now completely clear that my distinguished opponent, the General of the Army, has accepted the principles of the Old Guard wing of the Republican party. And if you know what I mean, they are the most accomplished wrecking crew in this nation's history. They did the job once, and you older people will never forget the Great Depression that followed twelve years of Republican administration. Even in the past five years--even in the past--with all of our experience, they have voted almost a straight ticket in Congress against the people. They have voted against farm parity price supports--which mean security for the farmer. They have voted against fair collective bargaining practices which mean security for the American worker. They have voted against social security changes which mean fuller security for more of our older people. And they have voted against inflation controls--which mean security for all of us against inflation--an enemy as sinister and as inscrutable as Stalin himself. They are always against everything, and they are never for anything. And their candidate? Well, he has given the Old Guard a first mortgage, a second mortgage, and a third mortgage on every principle he must have once held.","964_6",0.999439409,FALSE,FALSE,"random",0,0,1
"143",0.558785694,0.441214306,"The fact is, the wrong choices of the Bush Administration are taking us back to two Americas -- separate and unequal. Again, where are the deeds? Where is the substance in our faith?","2004-10-03-church-cleveland-ohio_6",0.117571388,FALSE,NA,"uncertainty",1,0,0
"144",0.000244905,0.999755095,"And he didn't offer anything for the youngsters when it comes to strengthening Social Security. The job of a President is to confront problems, not to pass them on to future Presidents and future generations. In a new term, I will bring people together and strengthen Social Security for generations to come.","2004-10-30-ashwaubenon-wisconsin-0_48",0.99951019,FALSE,FALSE,"random",0,0,1
"145",0.621787674,0.378212326,"And during the last four years it has failed in that duty big time. Time after time after time, the administration has failed. And you are the ones who pay the price for that monumental failure. And that is not the only failure at the border. Right alongside the administration's sorry record on illegal immigration is its dismal record on illegal drugs.","3339_45",0.243575347,FALSE,NA,"uncertainty",0,0,1
"146",0.550933658,0.449066342,"The answer is, of course, the goals that we Americans have, in the very general sense, are the same.  We want a better life for our children than we want for ourselves, but the difference, I submit to you, is this: our programs will work in producing progress and theirs won't. And I point first to the record.  I've heard a lot and you've heard a lot about all the charges that this administration has been standing still, that we've had no progress, that it's time to get moving again, moving across new frontiers.  Well, let me tell you this: anybody who thinks America has been standing still for the last eighty years hasn't been traveling in America.  He's been in some other country.  Since my opponent has associated himself with Harry Truman, let me say we're glad to compare Harry Truman's record with Dwight Eisenhower's any time.  We are glad to compare them.  You have the seven and a half Truman years and you have the seven and a half Eisenhower years--and, my friends, take the test.  ","1793_6",0.101867316,FALSE,NA,"uncertainty",0,0,1
"147",0.633359323,0.366640677,"There is no city of any size that I have visited in all the war-torn lands that presents such a picture of destruction as does Warsaw.  Today that capital, that ancient capital of a proud people who have probably sacrificed more for freedom than any other, almost, in the world--think of that capital, ground under the heels of a despotism that has no concern for the human, that exists only to glorify the state and to perpetuate the power of the central government, the dictators in the Kremlin.  The contrast was so great that I wanted to say first of all to you people, we have one job in the world today--to promote and maintain peace.  All our other problems are modified and colored and made more intensive by the existence of that one--this uneasy, this terrible world tension and remember the basis of that tension is this:  It is first the contention of the Communists that free government has failed, free government cannot control the processes of production, of agriculture, of our factories, of the output of human hands.  It cannot do it so that all of us can benefit from that product.","1114_1",0.266718646,FALSE,NA,"uncertainty",0,0,1
"148",0.477356657,0.522643343,"Two days ago, I saw an announcement from the U.S. Department of Agriculture that all food prices will go up 15 percent or more next year. The prime interest rate is back up to 14 percent and many personal loans are anywhere from 16 to 17 percent. Mortgage rates are back up to 14 percent and the housing industry is devastated.","2679_2",0.045286686,FALSE,NA,"uncertainty",0,0,1
"149",0.456058423,0.543941577,"The damage to the economy around here has extended to key job producing plants all over. A division of U.S. Steel has closed; Pond Lily is closed; Armstrong Rubber will be closing. Not only are skilled factory workers losing their jobs, but this also has the effect of heavily undercutting the trucking industry.","2672_9",0.087883154,FALSE,NA,"uncertainty",0,0,1
"150",0.551348733,0.448651267,"If Americans here in this country are producing one-half as many scientists and engineers as the Soviet Union, don't you think that is going to affect our relative power in 1970 or 1986? If we waste food in this country, if we store billions of dollars and are not able to distribute it effectively, that is not a domestic problem. That is a problem which stares us in the face all over the globe, in Africa, in Asia.","1492_4",0.102697466,FALSE,NA,"uncertainty",1,1,1
"151",0.440771618,0.559228382,"America runs on energy. And yet in the past four years, we have seen gas lines, closed schools and factories, and continuing uncertainty about future supplies. We discovered that the administration in Washington had piped millions of barrels of petroleum into an underground reservoir--and had no pumps to get it out again. Later, that same administration proposed all kinds of mandatory rules on the economy, including government-policed temperatures in restaurants and hotels.","2681_2",0.118456763,FALSE,NA,"uncertainty",0,0,1
"152",0.338141608,0.661858392,"This is an important and difficult and trying time for us all. The responsibility which events and circumstances and our own choice have placed on us will weigh heavily on the backs of every American during the next ten years. The real question before us in some ways transcends the differences between the two parties, and that is """"How can we make this country stronger? How can we identify more successfully the United States with the cause of freedom around the world?"""" We are going to face in the 1960s problems as difficult and complicated as faced us in the 1930s. We are going to have to build more schools than were ever built before. In the next ten years in the United States, we are going to have to build for your children as many college dormitories and buildings as were built in the whole history of the United States, all in the period of ten years. We are going to have to develop the resources of this country so that we can maintain the population by the year 2000 twice as large as it is today. I don't run for the office of the presidency saying that if I am elected life will be easy. I think it will be a difficult and trying time for us all. ","1537_1",0.323716783,FALSE,NA,"uncertainty",0,0,1
"153",0.641090574,0.358909426,"In 21 months, during hundreds of speeches, town halls and debates, I have kept my promise to level with you about my plans to reform Washington and get this country moving again. As a senator, I've seen the corrupt ways of Washington in wasteful spending and other abuses of power, and as president I'm going to end them -- whatever it takes. I will propose and sign into law reforms to bring tax relief to the middle class and help to businesses so they can create jobs. I will get the rising cost of food and gas under control. I will help families keep their home, and help students struggling to pay for college. I will make health care more accessible and affordable. I will impose a spending freeze on all but the most vital functions of government. I will review every agency of the federal government, improve those that need to be improved and eliminate those that aren't working for the American people. I will confront th e ten trillion-dollar debt that the federal government has run up, and balance the federal budget by the end of my term in office.","2008-10-06-albquerque-new-mexico_4",0.282181147,FALSE,NA,"uncertainty",0,0,1
"154",0.36953944,0.63046056,"Zarqawi—look, here's the situation. It's tough as heck in Iraq right now because people are trying to stop democracy. That's what you're seeing. And Iraqis are losing lives, and so are some of our soldiers. And it breaks my heart to see the loss of innocent life and to see brave troops in combat lose their life. It just breaks my heart. But I understand what's going on. These people are trying to shake the will of the Iraqi citizens, and they want us to leave. That's what they want us to do.","2004-09-20-derry-new-hampshire_158",0.260921121,FALSE,NA,"uncertainty",0,0,1
"155",0.512066033,0.487933967,"Well, now, I understand their attempts to convince you that things aren't better--that's what opponents do. And faced with the irrefutable fact of our national renewal, it hasn't been very easy for them. But let's stop for a moment and remember the mess they left us and what all of us have done--all of us--to turn our nation around.","2817_6",0.024132066,FALSE,NA,"uncertainty",0,0,1
"156",0.596704631,0.403295369,"We will never return to economic stagnation and national drift.  We will not return to declining employment at home and declining prestige abroad.  We will not neglect our duty toward the helpless or the demands of our oppressed.","1900_6",0.193409263,FALSE,NA,"uncertainty",0,0,1
"157",0.333709389,0.666290611,"The question is which party, which candidate can best move this country, can best strengthen the cause of freedom, can best assemble the talent that is in our country to move to the far horizons of human experience and knowledge. I come from the oldest political party on earth, the Democratic party, but I come with a party which is young, which is willing, in my opinion, to move out, to move beyond, that does not run in 1960 on the platform of """"We've never had it so good.""""  I run on a program that we must do better, that we owe it to ourselves and our country and our system to give it the best we have.  I come here to Ohio today, as we move into the last three weeks of a great presidential campaign which involves a very basic decision by each of you: What do you see for yourselves?  What responsibility would you like our country to bear?  Do you feel the tide of history is moving with us?  Do you feel we are riding the crest?  Or do you feel that there is around the world a sense that America's high noon is past?  I don't believe it.  I hold the view that the tide and history can move with us, that those people who desire to be free outnumber those who are willing to sell their lives to the communist system, but we have to give leadership. ","1627_6",0.332581223,FALSE,NA,"uncertainty",0,0,1
"158",0.431416167,0.568583833,"First, let's take this business of peace.  For seven long years we have had a spectacle of fumbling and stumbling and sometimes falling around the globe.  We, the strongest nation on earth, who qualify in every respect except in the wisdom of our administration to lead the free world to a solid system of collective security, have not been able to do so.  We still have Korea.  There seems to be forthcoming from this administration no real ray of hope.  There are many things that could not have been avoided in the way of sacrifices on our part when we are facing the kind of dictatorship that has its center and headquarters in the Kremlin.  However, there are many things that could have been done; and as we look back over the record, we wonder:  Did we have to get into that mess?  In any event, there is the record.  All of China gone, our traditional friend, four-hundred million souls to use as the Kremlin dictatorship determines.  Then we have this war in Korea in which we still, after two and one-half years, have these great casualties in defending a distant corner of the land, when we know that those people themselves out of their own national pride want to defend their own country; when their own ambassador to our country says, """"But give us guns and save your sons.""""  We have had all the time since 1945 to do it.  This is not a very good record.","1278_4",0.137167666,FALSE,NA,"uncertainty",1,1,1
"159",0.000229211,0.999770789,"And we will reply with a campaign that will add two more names to the unemployment rolls in November--Richard Nixon and Spiro Agnew. I am here because this is the time and place to begin that campaign--among working men and women on Labor Day. No political party can serve two masters--the people and the privileged. By heritage and by choice, this is the fundamental difference between the Democratic party and the Republican party.","2207_4",0.999541578,FALSE,FALSE,"random",0,0,1
"160",0.340408822,0.659591178,"Let us start with the record, the record of the administration in which Mr. Mondale carried a full partnership. In those four years, they took the strongest economy in the world and pushed it to the brink of collapse. They created a calamity of such proportions that we're still suffering the consequences of those economic time bombs.","2832_5",0.319182355,FALSE,NA,"uncertainty",1,1,1
"161",0.605859416,0.394140584,"Ladies and gentlemen, first of all let me say what an honor it is to be here with your congressman, the Majority Leader of the House of Representatives, one of the great, great public servants in this country today, Dick Gephardt. I am so honored to be here with him. I want you to know that we're going to have a partnership for change in this country, to move this country forward, to end the deadlock, to end the paralysis, put the American people first and put the American people back to work, starting November 3rd.","3025_2",0.211718831,FALSE,NA,"uncertainty",0,0,1
"162",0.525942411,0.474057589,"Let's lift this country up and move it forward. Thank you and God bless you all.","3058_25",0.051884822,FALSE,NA,"uncertainty",0,0,1
"163",0.571310499,0.428689501,"Beyond this stimulus, we need an economic agenda to restore opportunity for Americans and prosperity to America. So that we're not borrowing debt from China and buying oil from Saudi Arabia. So that the jobs of the future don't go to better-educated workers in India and the cars of the future aren't made in Japan. So that we can leave a legacy of greater opportunity to our children and their children. That is how we will emerge from this crisis stronger and more prosperous than we were before, and that is what I will do as President of the United States.","2008-10-01-crosse-wisconsin-1_24",0.142620998,FALSE,NA,"uncertainty",0,1,0
"164",0.473709149,0.526290851,"[cheers and applause] Look, the president has run out of ideas. That's why he's running a small campaign about small things and hoping that he can distract people from the reality in front of us. The reality is this, we can do better than this. We can get people back to work. We can get people back out of poverty, back into the middle class. We can create jobs. We have so much energy in this state, in this country. Let's use that energy in this state, in this country and get people back to work.","2012-10-23-event-henderson-nevada_11",0.052581701,FALSE,NA,"uncertainty",0,0,1
"165",0.508475198,0.491524802,"I say that it is time we restore the traditional American view of education as the process of growing in knowledge and wisdom, for the sake of ourselves, our families, our nation, and the world. I say it is time American education regains its place as the cornerstone of freedom and progress in America. I say it is time for Americans to once again take to heart the command to """"teach all nations.""""","2677_5",0.016950396,FALSE,NA,"uncertainty",0,0,1
"166",0.000248412,0.999751588,"I want this group to come to Washington after the election and work, to meet to see what we can do in the future as an even stronger team, because I see a determination here on the part of the mayor and the governor and others, and I'm determined that my administration will be a genuine part of this effort. The other things at stake in this election, in addition to a better life, better jobs, more employment, less suffering, better education, better housing, better transportation, better cohesion among people who are different from one another, better understanding, better progress, more equality--these kinds of things are part of our national consciousness. But also at stake in this election is whether we'll continue to build social justice in our country. It's clear that there's a sharp difference between the longstanding, historical commitment of the Democratic party, on the one hand, and the very sharp, differing commitment or lack of commitment in the Republican party.","2615_6",0.999503175,FALSE,FALSE,"random",0,0,1
"167",0.576157294,0.423842706,"Of course, we'll work with foreign leaders and foreign nations, and try to assist them, as they work with us, but if they're not willing to cooperate with us and stop the flow of this stuff into our country that's poisoning our kids and destroying our neighborhoods, then I'll be damned if I'm going to continue foreign aid to them and that foreign aid ought to be cut off. And if you believe, that we should cut aid and not deals with drug-running dictators; that it's time we invested in our children and not in the Contras; that those children's future is too important to entrust the leadership of the war against drugs to J. Danforth Quayle, then we're on your side.  We're on your side.","2944_20",0.152314589,FALSE,NA,"uncertainty",0,0,1
"168",0.394565332,0.605434668,"Yes, my friends.  The angry voices that seek to divide us, they must not be listened to.  The haters and those that would divide us do not speak the heart of America.  We have a choice between one America and an America of apartheid or separatism. We have a choice between the America of the old era or the America of a new day.  In 1960 and again in 1964 the American people asked us to get this country moving again and this plaza today is named after that young man, brilliant and courageous, that reminded us that peace and freedom are not cheap and that we are destined to live the balance of our lives in danger and peril and challenge.  John Kennedy saw the realities but he was not afraid.","1998_7",0.210869336,FALSE,NA,"uncertainty",0,0,1
"169",0.532412108,0.467587892,"Because we're not satisfied when America is losing business and markets to our foreign competitors at a record rate.  Once, we made nearly all the world's consumer electronic products--now we make hardly any.  Once, we made most of the world's color television sets--now we make less than one in ten.  Once, we made nearly all the world's telephones--now we make less than a quarter of them.  Once, only eight years ago, we were the world's largest lending nation.  Now, we are its largest borrower.","2919_3",0.064824217,FALSE,NA,"uncertainty",1,1,1
"170",0.000291955,0.999708045,"And so I saw a threat in Saddam Hussein. I'll tell you why I saw a threat in Saddam Hussein. He's a fellow who had used weapons of mass destruction before. All of the intelligence I looked at, my opponent looked at, the Congress looked at, said the same thing: He had them. It turns out we haven't found the stockpiles yet, but remember, he had the capability of making those weapons. He had the capacity to make weapons. And the danger, of course, in the world in which we live is that capacity, that capability could be passed on to an enemy that had flown airplanes into our buildings and killed thousands of our citizens.","2004-09-10-discussion-portsmouth-ohio_112",0.999416089,FALSE,FALSE,"random",0,0,1
"171",0.577104723,0.422895277,"There are many reasons why I want to be president. Right here in Illinois, your unemployment exceeds the national level. Unemployment levels across this state are still severe. The rural part of this state suffers terribly. One of the reasons I want to be president is that, as a fellow Midwesterner, I'm going to use the strength of the White House to fight for American workers and American farmers and American businesses again!","2765_18",0.154209445,FALSE,NA,"uncertainty",0,0,1
"172",0.00023701,0.99976299,"I tell you this from my own experience:  Scrutiny of military spending can effect substantial savings in our huge defense program. We can have more defense for less money.Now these simple steps--  knocking down the administration idol of cheap money, getting unified action from our economic agencies, and slicing the fat out of our federal budget--these are serious, important beginnings in toughening our economy.  It is clear that the major attack has to be made on a wider front than just money and credit policies.","1276_20",0.99952598,FALSE,FALSE,"random",0,0,1
"173",0.371554227,0.628445773,"Consider how many people there are in the Middle East, in Northern Ireland, in Burundi, in Rwanda, in Bosnia--the bloodiest battleground of Europe since World War II--and countless other places who draw all their strength in life by saying, well, whatever's wrong with me, thank God I'm not them; who get up every day and think, my life has meaning because there's somebody who's different from me I can hate. And what has it led to in Bosnia? People killing other people's children. What has it led to in the Middle East--the home of the three great monotheistic religions in the world. On this Sunday I called the leaders of the talks now going on in the Middle East and pleaded with them again to resolve their differences, to preserve what is a holy land for so many of us so that their children can grow up in peace and dignity and honor.","3275_32",0.256891547,FALSE,NA,"uncertainty",0,0,1
"174",0.55403856,0.44596144,"There are millions of ordinary Americans who have been let down, who've had a bad time, who feel the political class in Washington are detached from them, who feel so many of their representatives are politically correct parts of that liberal media elite. They feel people aren't standing up for them and they've actually, in many cases, given up on the whole electoral process. And I think, I think that you have a fantastic opportunity here with this campaign.","2016-08-24-coliseum-jackson-mississippi_29",0.10807712,FALSE,NA,"uncertainty",0,1,0
"175",0.425472782,0.574527218,"Now, I wouldn't want to strike a partisan note, but I happen to think that America needs high tech a lot more than she needs high taxes. I know you folks here in Michigan have had your fill of politicians insisting that what you need is another tax increase. We need to focus our efforts on economic growth and expanding opportunities for people. We've already tried the old ideas that rely on bigger government and more taxes as a solution to our problems. The old solutions more than doubled our taxes just between 1976 and 1981. They gave us murderous, double-digit inflation; sky-high interest rates; unemployment; economic stagnation; and national insecurity.","2796_5",0.149054436,FALSE,NA,"uncertainty",1,1,1
"176",0.502376303,0.497623697,"If we care about the family, and we all do, then we have to care about the economy, because today one major threat to the American family is a weak economy. And I want to talk about that tonight. Today, family budgets are stretched by rising health-care costs. Low-income families are hurt because too often welfare encourages dependency, not personal responsibility. When a mom or dad loses a job, the impact is felt first right at home. So if we care about family, and we all do, we have to figure out a way to make sure that America in the twenty-first century is more than a military superpower, but we are also an export superpower and an economic superpower.","3082_7",0.004752606,FALSE,NA,"uncertainty",0,0,1
"177",0.000535601,0.999464399,"Let me tell you this: According to Candidate Clinton, the one over here, the last ten years have been a nightmare. Well, if you look at the facts, it simply is not true. Inflation is down. Interest rates are down, and the American worker is still the most productive in the entire world. ","3100_15",0.998928797,FALSE,FALSE,"random",0,0,1
"178",0.394152426,0.605847574,"Is that the fault of you the people? You know that that war is a tragic chapter in the record of this administration.  You also know that, today, America still lacks a program which will bring to a speedier end the growing list of casualties in that conflict.","1178_13",0.211695147,FALSE,NA,"uncertainty",0,0,1
"179",0.667010179,0.332989821,"We have confidence in the United States.  That is the difference between the Republicans and the Democrats this year.  They say we have never had it so good, and we say we can do better.  They say they have never done so much, and I say we can do more.  And I say we have to do more, because if the United States is not prepared to realize its potential to the fullest, to have the best educational system in the world, to give our citizens their equal constitutional rights, to move ahead as a vital and strong economy, then this country is not going to be able to sustain itself and will not serve as the chief defender of freedom around the world.  What has been good enough in the past will not be good enough in the 1960s.  The United States has no other country to which it can turn, if world events go against us.  We are the only sentinel at the gate.  Therefore, it is incumbent upon us for our own survival, as well as for our responsibility to the cause of freedom all over the globe, that we move ahead in all these areas, that we build a stronger and more vital society here in the United States, one that can serve as an inspiration to people all around the world, who stand today on the razor edge of decision, trying to decide whether the future belongs to the Communists or whether it belongs to us.  I think it belongs to us, but I do not believe it is going to belong to us merely by wishing it.  I think it will come when the next president of the United States sets before the American people the unfinished business of our society, our national goals, what we must hope to achieve in the next ten years, if we are going to maintain our independence, if we are going to build our strength, if we are going to provide greater security for ourselves and for those who wish to move in the same direction that we are moving.","1559_10",0.334020359,FALSE,NA,"uncertainty",0,0,1
"180",0.000269664,0.999730336,"Dr. Topping, distinguished guests, ladies and gentlemen, I am delighted to be here again at this distinguished university.  As a former student of political science at Southern California in the East, Harvard University, it is a great pleasure to address this body.","1705_0",0.999460672,FALSE,FALSE,"random",0,0,1
"181",0.000277574,0.999722426,"I remember well the cold, rainy February day at Camp David when the ground war to liberate Kuwait began, and how fervently I prayed that our plans would work and our young men and women would return home victorious and alive. This, then, is an awesome responsibility, to ask our young men and women to knock early on death's dark door--is a responsibility I believe I have fulfilled with honor and duty and, above all, integrity. That is your call on November 3rd. Then the polls and the pundits don't matter any more. God bless them, it's all up to the people. When you enter that voting booth, please ask yourself three commonsense questions: Who has the right vision for America's future? Who can lead us through this global transition? And which candidate has the character? Who would you trust with your kids? Who would you trust in a crisis?","3174_38",0.999444852,FALSE,FALSE,"random",0,0,1
"182",0.594224491,0.405775509,"Today's decline in the leading economic indicators means that the economy is headed downhill in the months ahead. While President Ford continues to insist that his policies have been successful, each day brings new evidence that the economic picture ahead shows more unemployment and a further decline in the standard of living for the average worker. The most recent bad news from President Ford's own Department of Commerce shows a sharp and broad-based decline in the economic indicators for the second month in a row--the first time that has happened since the last recession.","2408_0",0.188448982,FALSE,NA,"uncertainty",0,1,0
"183",0.000297045,0.999702955,"Well, we Democrats say that the right answers are going to come only from the belief that every person, every individual, every American, is worth caring about. I just don't believe we can measure America's progress, or even its prosperity, on an adding machine--or by leaving anybody out. I think of the small businessman, of the young fellow just setting up in business for himself--who can't get financed now because of this administration's tight-money, high-interest-rate policy.","1360_6",0.999405909,FALSE,FALSE,"random",0,0,1
"184",0.54611653,0.45388347,"The way to do that is to stimulate small business. Give them a tax break for investment taxes. Give them a tax break for that first-time home buyer to let that home buyer live in the American dream. Let's do something about these crazy lawsuits that are killing this country.","3184_7",0.092233061,FALSE,NA,"uncertainty",0,0,1
"185",0.351410545,0.648589455,"And to make sure health care is available and affordable, we will do something about the frivolous lawsuits that are running up the cost of medicine and driving too many doctors out of business. I have met too many ob-gyns as I've traveled our country who are having trouble staying in practice because these lawsuits are running up their premiums and running them out of practice. And I have met too many women who are concerned about whether or not they and their child will get the health care they need. Too many communities have been upset because doctors can no longer practice medicine.","2004-10-30-ashwaubenon-wisconsin-0_40",0.297178909,FALSE,NA,"uncertainty",0,0,1
"186",0.354984955,0.645015045,"I have to say that Mr. Carter's view on our energy situation might have more to do with his desire for re-election than it does with the facts of energy. The facts, which Jimmy Carter will not admit, are that America does not have an energy policy now and we do not have a secure energy future. What we have is a future of planned cutbacks and slow growth. Of lower incomes and few jobs. And of dangerous dependence on OPEC, far worse today than at any time in the past.","2643_5",0.29003009,FALSE,NA,"uncertainty",0,0,1
"187",0.588685675,0.411314325,"Now, take a look at what we have. Fast forward to the present time. After Hillary, here is what it looks like. Iraq is in total chaos. Syria is in the midst of a disastrous civil war. A refugee crisis now threatens Europe and the United States, where we're taking in thousands and thousands and thousands of people. ISIS has been unleashed unto the entire world.","2016-08-19-complex-dimondale-michigan_59",0.17737135,FALSE,NA,"uncertainty",1,0,0
"188",0.520323837,0.479676163,"Pursuing peace, prosperity, and democracy are not new goals. They've been at the heart of an American foreign policy that down through the years has sought to promote individual freedom and human progress in the world. I think one great change has taken place in the world over the last four years: The tide of freedom has begun to rise again. Four years ago, American influence and leadership were ebbing. Our defenses were neglected, our economy was collapsing, and other countries were being undermined by Communist-supported insurgencies. Today, our economy is vibrant, our strength is being restored, our alliances are solid, and peace is more secure.","2805_6",0.040647673,FALSE,NA,"uncertainty",0,0,1
"189",0.391905736,0.608094264,"Yet, nearly four years later, as government spending has soared by nearly 60 percent and the tax burden has doubled, we are still waiting for him to act. He has not taken the first meaningful step toward solving this intolerable problem. He has not streamlined the government, as he had promised. He has not instituted the kind of management and auditing practices necessary to protect the taxpayers.","2683_6",0.216188528,FALSE,NA,"uncertainty",0,0,1
