Predictions_prob_1,Predictions_prob_0,text,speech_par_id,uncertainty,already_annotated,already_sampled,drawn,label_yl,label_bb,note_bb
0.0509733,0.9490267,"We have our people. We have out take care of our people. Have to protect our people so it's got to be a two-way street otherwise it is going to be a whole different deal. But establishes a 2-year mandatory minimum federal prison sentence, there are people coming in illegally, for illegally re-entering the U.S. after a previous deportation, and a 5-year mandatory minimum for illegally re-entering for those with felony convictions, multiple misdemeanor convictions or two or more prior deportations; so when somebody comes in, we send them out. They come back, they go to prison for quite a while. They come back, they come back again they go five years. Because what is happening is they are coming back ten times and I could go cases after case they come back.Look at what happened in San Francisco five times he came back on the fifth time he killed. Five times. But so many others 110 times came back, killed somebody after ten times. When they get deported they stay out otherwise they have very serious prison terms. They will stay out. Once you do that, they will stay out. Right now, they have no consequence. They have no consequence.",2016-10-22-eisenhower-complex-gettysburg_50,0.8980534,FALSE,,uncertainty,1,1, 
0.674640897,0.325359103,"Theirs is a simple--and totally unacceptable--solution of violent, destructive protest. I reject their tactics and I will fight them now just as I have done in the past. Freedom of speech, of assembly, of dissent are among the most sacred liberties we possess--and I will defend them in this year of fear and rage as I have defended them all my life.",2050_13,0.349281795,FALSE,,uncertainty,0,0, 
3.41E-05,0.999965887,I want this nation to honor its air and its water and its land and the public health of the people again.  I was taught not far north of here that Americans are trustees of the land.  It is not ours to chew up and spit out.  It's not for our generation to poison and pollute and destroy this beautiful America.,2755_13,0.999931775,FALSE,FALSE,random,0,0, 
0.45265609,0.54734391,Ordinarily his incredible campaign would be a laughing matter--but not in this year of rage. He has attacked the courts--in the name of law and order. He has applauded those who would undermine the independent judiciary--the ultimate guardian of the liberties of all of us.,2045_25,0.094687819,FALSE,,uncertainty,0,0, 
0.06953933,0.93046067,"And I put it responsibly to this mature audience: the answer does not lie in political attacks on our courts or on our laws or on law enforcement officials. You don't engender respect for the law by demeaning disrespect for the law when that happens.  The answer lies in reasoned, effective action by state, local and federal authority, each bearing its share of the burden, each exercising its rightful responsibility to protect the lives and the property of our citizens. We do not want a police state, and I want to forewarn you in our anxiety for law and order: don't make your big government bigger with bigger and bigger policemen at the federal level. Law and order is a local responsibility with the help of federal assistance, but this big central government of ours is big enough today without a national force.",2009_42,0.86092134,FALSE,,uncertainty,0,0, 
0.026166072,0.973833928,We will break the cycle of amnesty and illegal immigration. We will break the cycle. There will be no amnesty.,2016-08-31-center-phoenix-arizona_110,0.947667856,FALSE,,uncertainty,1,1, 
0.110203081,0.889796919,The Moroccan national who came to the United States on a student visa was arrested for plotting to blow up a university in a federal courthouse. Great. A Uzbek refugee living in Idaho was arrested and charged with providing support to a terrorist organization in the form of teaching terror recruits how to build massive and very dangerous bombs. We let him in.,2016-08-05-green-bay-wisconsin_95,0.779593839,FALSE,,uncertainty,1,1, 
3.13E-05,0.999968745,"To make sure health care is affordable, we have got to expand health savings accounts so workers in small businesses are able to pay lower premiums and people can save tax-free in a health care account they call their own. To make sure health care is available and affordable, we have got to do something about the junk lawsuits that are running up the costs of your health care. All the lawsuits force doctors to practice defensive medicine, which costs our Government about $28 billion a year. They cost our Nation's economy anywhere from 60 to 100 billion dollars a year. The lawsuits drive up insurance premiums, which drive good doctors out of practice.",2004-10-14-vegas-nevada-1_34,0.99993749,FALSE,FALSE,random,0,0, 
0.973435625,0.026564375,"Now disloyalty in government:  I am not saying that Communists are not clever enough to penetrate into places where you wouldn't expect them, but I do say this, that when there is any evidence that any of them might be around, it is no time to be calling """"red herring.""""  It is time to get after them.  That is another point in the bill of particulars.",1212_3,0.94687125,FALSE,,uncertainty,0,1,McCarthyism
0.146705163,0.853294837,I am going to keep the terrorists out of our country. Hillary Clinton wants a 550% increase in Syrian Refugees. Hillary is for open borders.,2016-10-05-pavilion-henderson-nevada_35,0.706589675,FALSE,,uncertainty,0,0, 
3.65E-05,0.999963532,"Second, the government will do more to collect child support itself. We'll create a streamlined computer system that can find out which people who receive federal payments still owe child support. We'll deduct child support debts from these fees paid to government consultants and vendors, and the benefits paid to retired federal employees. The Treasury Department estimates that some $800 million in payments go to these deadbeat parents. These funds can then be paid to the mother and the children.",3237_10,0.999927063,FALSE,FALSE,random,0,0, 
3.28E-05,0.999967225,"Mr. Dubinsky: I am very grateful for that introduction. I am frank to say that I never knew New York was so big, and I didn't know that there were as many people in New York who would be interested in seeing someone from Chicago. The last time I was on a platform like this was in New London, Connecticut yesterday, and the platform broke down. We concluded that everybody was trying to get on the Democratic bandwagon and it wasn't heavy enough.",1056_0,0.99993445,FALSE,FALSE,random,0,0, 
3.61E-05,0.999963929,"I will keep us strong, but I will fight for arms control on the first day that I assume the White House.  On the first day that I am in the White House, I will send a note to the Russian counterpart, asking them to meet me in Geneva within six months to negotiate a mutual and verifiable freeze that will end this madness. My generation remembers another time when there were tensions between the United States and the Soviet Union.  When both nations were testing atomic weapons in the atmosphere and it was starting to poison our earth, and get into the food chain and into our children's milk.  And Mr. Kennedy, a leader of vision, stood up in those troubled times, immediately after the Bay of Pigs when relations couldn't be worse, and he temporarily stopped testing America's weapons in space, and challenged the Soviet Union to do likewise.  In one act, he cut through the suspicion and antagonisms, and within two months we had a treaty that stopped all testing in space--or, in atmosphere--and now we are free from that fallout.  Our milk is safe, because we had a leader who understood the importance of leadership and saving this world from destruction.",2711_11,0.999927857,FALSE,FALSE,random,0,0, 
0.799862483,0.200137517,"Most Americans are united in demanding respect for the law.  They know that without law there can be no justice, without order there can be no progress.  They support this administration's all-out offensive against organized crime, against violence, against dangerous drugs and narcotics, and we are beginning to win the war against crime because of the united support of Americans.",2345_11,0.599724967,FALSE,,uncertainty,1,1, 
0.970406802,0.029593198,"Then there is the case of 90-year old Earl Olander, a Minnesota farmer who was brutally beaten by illegal immigrants and left to bleed to death in his home. Earl's body was found with his hands bound behind his back with duct tape. A blunt force injury to his head. His killers had criminal records but they did not meet the Obama administration's priorities for removal.",2016-10-27-expo-springfield-ohio_36,0.940813604,FALSE,,uncertainty,0,1,
0.914217225,0.085782775,"And let me say one more thing, so there will be no shadow of a doubt. If I find in Washington any disloyal government servant, I will throw him out ruthlessly, regardless of place, position or party. I expect to review thoroughly the present loyalty system and if it can be strengthened or improved in any way, it will be done. ",958_26,0.82843445,FALSE,,uncertainty,1,1, 
0.695852478,0.304147522,And there are many other ways an active and concerned administration will wage the war against crime. Prompt justice is a more effective deterrent than justice delayed; we should accept the recommendations of the American Bar Association for overcoming the delays in our judicial process. We must block the importation of narcotics into this country. It is a federal responsibility to do so.,2169_34,0.391704956,FALSE,,uncertainty,1,1, 
3.28E-05,0.999967177,"My opponent talks of a nuclear freeze. Every once in a while, I see banners thrust at me--""""Nuclear Freeze."""" All right, yes, when we can reduce the nuclear weapons in the world on both sides down to an equal, verifiable limit, yes, we'll have a nuclear freeze.",2876_28,0.999934354,FALSE,FALSE,random,0,0, 
3.37E-05,0.999966271,"His answer to all of this misery? He tries to tell us that we are """"only"""" in a recession, not a depression, as if definitions--words--relieve our suffering. Let it show on the record that when the American people cried out for economic help, Jimmy Carter took refuge behind a dictionary. Well if it's a definition he wants, I'll give him one. A recession is when your neighbor loses his job. A depression is when you lose yours. Recovery is when Jimmy Carter loses his.",2637_5,0.999932542,FALSE,FALSE,random,0,0, 
3.28E-05,0.999967176,"Q. I'm a retired chief petty officer in the United States Navy. And I can tell you from the observing of your unworthy opponent, I would not want to serve under him as Commander in Chief. I was directly involved in the Cuban missile crisis—I mean directly—serving aboard the U.S. aircraft carrier Intrepid, which is now the Naval Aviation Museum in New York. And I hope someday you'll visit. I'm a member of that organization. My heartfelt prayer to you, sir, is, stay the course and win the election in '04.",2004-09-20-derry-new-hampshire_197,0.999934353,FALSE,FALSE,random,0,0, 
0.828655509,0.171344491,"And I will work with Governor Engler--unless he's somewhere in the administration--to abolish parole for violent felons. And I will elect--and I will appoint judges who respect the rights of the victims and strictly construe the Constitution of the United States of America. And you send me the partial-birth abortion ban, and I will sign it. I will not veto it. Whether you are--whether you are pro-life--whether you are pro-life or pro-choice, I will listen to Dr. Everett Koop, who said this procedure is never necessary. It's late-term abortion. It kills the child.",3372_15,0.657311018,FALSE,,uncertainty,1,1, 
0.047536662,0.952463338,"Both Geraldine Ferraro and myself are not new to this issue.  We've both been prosecutors.  We know what this problem is all about, and we're going to get tough on crime in a way that makes a difference.  Thank you very much.",2744_83,0.904926676,FALSE,,uncertainty,1,0,
0.036696076,0.963303924,"The result will be millions more illegal immigrants; thousands of more violent, horrible crimes; and total chaos and lawlessness. That's what's going to happen, as sure as you're standing there. This election, and I believe this, is our last chance to secure the border, stop illegal immigration and reform our laws to make your life better. I really believe this is it. This is our last time. November 8. November 8. You got to get out and vote on November 8.",2016-08-31-center-phoenix-arizona_118,0.926607847,FALSE,,uncertainty,1,1, 
3.19E-05,0.999968117,"In 1989, these and other major initiatives marked a radical new direction for our foreign policy toward Poland and other democracies. In 1992, I've returned to tell you, Democrat or Republican, whoever you're for: all these predictions and pledges have come true, every single one of them. There are those who tell me that foreign policy doesn't matter, that with our internal challenges America has no business paying attention to the world anymore. I say, tell that to the immigrants of America. Tell that to our children who are free of nuclear nightmare and can dream the sweet dream of peace. I am proud that we helped change the world. Tell that to the American workers who have a new world of consumers eager for the fruit of your labors. On this Labor Day, let me be clear: No one can outproduce, outthink, outcreate the American working man and woman, no one.",3075_9,0.999936234,FALSE,FALSE,random,0,0, 
0.310393532,0.689606468,"We will also stop the crisis of illegal immigration. A Trump Administration will secure and defend our borders. And yes, we will build a wall.",2016-10-21-center-newtown-pennsylvania_20,0.379212937,FALSE,,uncertainty,1,1, 
3.64E-05,0.99996356,"Nuclear energy is being used tonight to power the U.S.S. Savannah; to power isolated lighthouses and communications equipment for our satellites; to process chemicals and plastics; to sterilize medical supplies; to preserve food in America. We are studying ways to use nuclear energy to excavate canals and mines, and to desalinate ocean waters, to take the waters from the oceans and remove the salt so that we can make the deserts of the world bloom again.",1968_10,0.99992712,FALSE,FALSE,random,0,0, 
0.034497567,0.965502433,"Now, those 12 million people broke the law. And we cannot excuse that. But we cannot deport 12 million people. Instead, we'll require them to pay a fine, learn English, and go to the back of the line for citizenship - behind those who came here legally. At the same time, we'll secure our borders and crack down on employers who hire undocumented workers. That's how we'll reconcile our values as both a nation of immigrants and a nation of laws.",2008-09-10-gala-washington-dc_14,0.931004865,FALSE,,uncertainty,1,0,Seems to be against anti-immigrant crackdowns
4.21E-05,0.999957859,"It will take more than a new administration to restore that faith. We will need new rules, new standards, and new tools. Toward that end, I am today proposing an Ethics in Government Program designed to end present abuses, and to restore the integrity of our government in the eyes of the people.",2288_23,0.999915717,FALSE,FALSE,random,0,0, 
0.154542039,0.845457961,"We need to restore the balance between the peace forces and the criminal forces. I pledge that we will do that. We will stop the rise in crime. We will preserve the rights of all Americans, but at the same time we will preserve the first right of every American, and that is the right to be free from domestic violence. This I pledge, and you need new leadership if you are going to get it.",2151_21,0.690915921,FALSE,,uncertainty,0,0, 
0.9169977,0.0830023,"So what I want all of you to know is that we are going to bring those who killed our fellow Americans to justice. I want people around the world to hear me: To all those who would do us harm, no act of terror will go unpunished. It will not dim the light of the values that we proudly present to the rest of the world. No act of violence shakes the resolve of the United States of America.",2012-09-13-rally-golden-colorado_8,0.833995399,FALSE,,uncertainty,0,0, 
3.15E-05,0.999968456,"Bob Kennedy's wide experience in fighting crime, his demonstrated knowledge in the field of education, housing and slum clearance, national defense, will make him one of the most valuable members of the entire Senate, and the people of New York and the nation will be the gainers. So let the Liberal party and the Democratic party join hands and hearts in sending to our nation's Capital men of vision and compassion, fighting liberals who care about people. There are those who say that the old battles are over, that the old causes are won, that the old issues are dead. They say that we no longer need the American who cares. Well, don't you believe them. The American people don't believe them and the president of the United States doesn't believe them, either.",1948_2,0.999936911,FALSE,FALSE,random,0,0, 
4.21E-05,0.999957855,"The Democrats have worked to preserve, to protect the public grazing lands against overuse. We know that protecting the forests and grasslands against overgrazing is essential to protect the watersheds. We want to have the grazing lands used and used to their full capacity. But overgrazing leads to floods and silt, and loss for all. ",928_35,0.999915709,FALSE,FALSE,random,0,0, 
0.843357763,0.156642237,"From the beginning we will bring into government men and women to whom low public morals are unthinkable.  Thus, we will not only drive wrong-doers and their cronies out of government.  We will make sure that they do not get into government in the first place.  For an incorruptible government is not produced by mechanical formulae or congressional resolution or executive directive.  An incorruptible government is produced by incorruptible men and women.",1151_17,0.686715525,FALSE,,uncertainty,0,0, 
0.082933265,0.917066735,"And then another recent example is the way Donald Trump treated what are called the """"Central Park Five."""" These were five black and Latino kids, some as young as 14. Who, it turns out, were wrongly convicted of a terrible crime in New York back in 1990. Donald Trump took out full-page ads in four newspapers calling for the death penalty for these kids. Nearly three decades later, they were exonerated by DNA evidence. Also, someone else confessed to the crime. So they were finally released from prison and justice was done, but not only did Donald Trump refuse to apologize for calling for their execution, he actually said they should still be in prison.",2016-11-03-winterville-north-carolina_27,0.834133471,FALSE,,uncertainty,0,0, 
0.328892485,0.671107515,"According to the Texas government, nearly two hundred thousand illegal immigrants were booked into Texas jails between 2011 and 2016. Collectively, those arrested were responsible for more than half a million criminal offenses, including 1,055 homicides, 5,516 sexual assault charges and more than 50,000 charges of either burglary or theft. Yet, Hillary Clinton wants a totally, completely open border.",2016-08-23-arena-austin-texas_18,0.342215031,FALSE,,uncertainty,0,0, 
3.01E-05,0.999969928,"I had it figured out one day in one of the speeches. I think Governor Clinton and the Ozone Man had about fifty-eight references to change. Change, change, change. Raise the taxes $150 billion, and that's all you'll have left in your pocket is change. We're not going to do that.",3169_11,0.999939856,FALSE,FALSE,random,0,0, 
0.112279816,0.887720184,"It will be my priority to work with communities, local police, state police and federal law enforcement to dismantle the gangs and to liberate our citizens from violence and poverty and fear. I will appoint the best judges and prosecutors and federal investigators who will make this their personal mission. There is one thing which can no longer be denied: if you keep voting for the same people, you will keep getting the same results. To those suffering, I say: what do you have to lose by voting for Donald Trump? I will fix it. I will fight for you as no one ever has before.",2016-08-30-arena-everett-washington_12,0.775440369,FALSE,,uncertainty,0,0, 
0.974520944,0.025479056,"I knew Mr. Austin when he was in the state's attorney's office in Chicago. He was respected by everyone as a man who always had his facts straight and who fought hard and fairly for the people's case, the public cause. I knew him when as a special prosecutor he cleaned up the mess of the Moretti case and sent to the penitentiary for life a man who thought he was immune from prosecution.",1326_5,0.949041888,FALSE,,uncertainty,0,0, 
0.958819057,0.041180943,"We despise communism with an intensity which makes us grim with hatred toward those who gnaw at the vitals of democracy at home and abroad.  On this the Republican candidate, too, has spoken loudly-and frequently. But the issue is not whether communism is evil.  The issue is what we are going to do about it.  On that, the Republican candidate is silent.  He is always against something.  But what is he for?  He's for driving communists out of government.  Well, who isn't?  I have not heard about anyone running on a """"More Communists in Government"""" ticket.",973_19,0.917638114,FALSE,,uncertainty,0,0, 
0.897729461,0.102270539,"Such a commitment could achieve magnificent results in what is the most basic approach to the problem of crime: prevention. Our prisons cry out for reform. This is one reason why of every 100,000 adults discharged from our prisons, 60 percent are back within five years. We must stop this revolving door. Through economic incentives we must develop job training inside the prisons. We will encourage enlightened methods of rehabilitation, such as half-way houses and work-release time.",2169_33,0.795458922,FALSE,,uncertainty,0,0, 
0.942519936,0.057480064,"Study after study has shown that crime is not the work of many offenders but of a relatively small number of chronic lawbreakers who have chosen crime as a career. The career criminal is a one-man crime wave. He commits between 50 and 80 percent of all serious crimes. In Washington D.C., one man recently confessed to fifty rapes, eighty burglaries, ten armed robberies, and more stolen cars than he could remember. The LEAA has reported that forty-nine criminals, unbelievable, acting individually, committed over 10,500 crimes.",2443_4,0.885039873,FALSE,,uncertainty,0,0, 
0.366487162,0.633512838,"A: I have expressed myself on it of course a number of times. But personally I don't think we can be too careful in uprooting Communism from government. One of the points I have made is this. When we get the outstanding men of the United States, men and women, from every section and from every walk of life, men and women who are incorruptible themselves, they are not going to appoint to important positions people who are corruptible. That is the first thing. But if they do find one of these people who has erred and has gone the wrong way and is disloyal to America, they will be very, very tireless in searching them out, digging them out. It is my contention there is plenty of power in the American government to do this. We have got the FBI and all sorts of investigative facilities, and if there is the will we can do this and never violate one single iota of the American doctrine that every man is innocent until he is proved guilty. We don't need to besmirch the good name of any man to get rid of this thing if the Executive Department from top to bottom is determined to do its part.",1300_43,0.267025677,FALSE,,uncertainty,1,1, 
0.042887345,0.957112655,"Section 1021 of the 2012 National Defense Authorization Act gives the president the explicit power to detain, via the armed forces, any person, including us, U.S. citizens, for an indefinite period of time without trial. Given that the NDAA determines the actual budget for the military, it's kind of politically risky to veto it. Would you have vetoed it because of that part of the bill that says, hey, we can detain you no matter what, and sent it back to Congress, or would you have signed it?",2012-10-10-mount-vernon-ohio_43,0.914225309,FALSE,,uncertainty,0,0, 
0.716872028,0.283127972,"Now let us clearly understand: We naturally want to have concern for those that are found guilty of this kind of activity. But the primary responsibility we all have is concern for the victims of those who are the pushers of heroin, this deadly drug. And in that connection, let me say that I have issued orders to the entire Administration to do everything we can at the national level to back up our law enforcement people.",2314_3,0.433744057,FALSE,,uncertainty,0,0, 
0.146705163,0.853294837,I am going to keep the terrorists out of our country. Hillary Clinton wants a 550% increase in Syrian Refugees. Hillary is for open borders.,2016-10-04-prescott-valley-arizona_36,0.706589675,FALSE,,uncertainty,0,0, 
0.038752543,0.961247457,"This corruption and collision is just one more reason why I will ask my Attorney General to appoint a special prosecutor. Our country has never been so low. In addition to a special prosecutor to look into what happened and all of the corruption, and all of the we'll say so called crime.",2016-10-12-pavilion-ocala-florida_19,0.922494914,FALSE,,uncertainty,0,0, 
0.65539233,0.34460767,"At the same time, we have seen our courts demeaned, not so much by the contempt of a few defendants, but by the misconduct of those who are sworn to defend the Constitution, which makes the judiciary the third equal branch of government. Instead, this administration has made the Supreme Court a play thing of partisanship. They have tried to reshape the meaning of the Constitution to fit a strategy of politics. My opponent even attempted to appoint to the Supreme Court a man whose most famous public remark was a racial slur.",2301_20,0.31078466,FALSE,,uncertainty,0,0, 
3.58E-05,0.999964222,"Governor Bryant, Mayor Cart, my old friend Martin Andersen, my fellow Americans: I would like for the record to show this morning, plainly and clearly, and I want to say it loud and clear: I like Orlando! After that warm and friendly welcome last night, and your wonderful hospitality this morning, I am quite ready to accept Orlando citizenship. It is good to have your next governor on this platform with me, Haydon Burns, an able, energetic public servant who can do what Florida needs to have done for the future of this great state.",1964_0,0.999928444,FALSE,FALSE,random,0,0, 
0.152453719,0.847546281,"Now, this strategy is working. For four years in a row, the crime rate has come down. But no matter how tough our penalties, no matter how many new prisons we build, we will never break this problem until we break the cycle of crime and drugs, and stop the revolving door between prisons and drug use on the streets.",3203_20,0.695092563,FALSE,,uncertainty,0,0, 
0.382236257,0.617763743,"We should not let this be like the history of the Mafia which was allowed to grow into a nation-wide organization which infiltrated and corrupted so many areas of society for such a long time. We can learn from this history that when the Department of Justice, the FBI, the DEA and state and local police and prosecutors were combined in Task Forces directed at the Mafia, they were able to have great success in prosecuting them, seizing their business interests and removing their infiltration from legitimate areas of society. As President, I will instruct the Department of Justice to create Joint Task Forces throughout the United States to work together with Federal, State, and local law enforcement authorities and international law enforcement to crush this still-developing area of crime.",2016-10-03-center-loveland-colorado_7,0.235527486,FALSE,,uncertainty,1,0,"Not clear what this new ""still-developing area of crime"" is"
0.86844245,0.13155755,"The first obligation of government is to provide for the safety of every American in his home or his neighborhood. Grabbing guns, and throwing firebombs, and cynically discrediting America's institutions and insisting on racial name-calling is not progress.To the violent few, who through their words and actions would join guerrilla movements, I say that you are as mistaken and anti-American as the extremist white groups that would equally spread fear and violence throughout the land. And if this trend towards guerrilla bands and vigilantes continues, there is no question in my mind but that strong legislation is inevitable to stop their activities.  As president I would propose such legislation.",2060_4,0.7368849,FALSE,,uncertainty,1,1, 
3.60E-05,0.999964038,"My friends, to turn back now to the unsound, inflationary, anti-business, heavy-tax, heavy-spending, government-interference, centralized-control policies--from which this country has so recently been rescued--could reverse all the progress we have made. Surely this is a risk that it would be foolish to run. Let me, at the same time, make one thing absolutely clear: where the job before us, or any part of it, is one that only the Federal Government can do effectively--this government must and will act promptly.",1407_33,0.999928077,FALSE,FALSE,random,0,0, 
0.673372485,0.326627515,"Meanwhile, the Drug Enforcement Administration is an administrative nightmare. Mr. Ford left it for six months without appointing an administrator. Mr. Ford likewise let the highly effective narcotics-traffickers tax program wither on the vine. I will revive the program to catch drug dealers through tax-evasion indictments.",2394_18,0.346744969,FALSE,,uncertainty,0,0, 
0.811984691,0.188015309,"Then there is the case of 90-year-old Earl Olander, who was brutally beaten and left to bleed to death in his home, 90 years old and defenseless. The perpetrators were illegal immigrants with criminal records a mile long, who did not meet Obama administration standards for removal. And they knew it was going to happen.",2016-08-31-center-phoenix-arizona_16,0.623969382,FALSE,,uncertainty,0,0, 
3.08E-05,0.999969202,"We need to reorganize the bureaucratic mess in Washington. And if I'm elected, it's going to be done. I give you my word of honor. I don't believe anybody who has been bogged down in Washington twenty-five or thirty years is going to make a change that's basic. When I was elected governor, we did it. We had 300 agencies, departments, bureaus, commissions; we eliminated 278 of them. We cut them down to a manageable level. We opened up government so people could understand it and control it. As Briscoe pointed out, we instituted zero budgeting, and I'll do it as soon as I get to the White House--strip down the government and start from scratch. We will eliminate unnecessary programs, detect overlapping and duplication, and set priorities for our nation that meet our need next year, and not what was needed fifty years ago. We need to decrease the influence of lobbyists and special interest groups. We must maintain sustained growth. God's blessed us in this country with rich farmland and mineral resources, manufacturing capabilities, and our religious ethic to work. We believe in the Ten Commandments. One of them says that, """"Six days shalt thou labor and the other day you should honor the Lord's day."""" But most Americans remember the six days part as well. This resource that we have, needs to be adequately tapped. We've seen under this Republican administration the first balance-of-trade deficit since the Great Depression, I think in 100 years, since the War Between the States. That's not a characteristic of our country. We need an aggressive sale of American products overseas, we need to put an end to the constant Republican farm embargoes, and we need to put someone in charge of the Agriculture Department that understands that what is best for the family farmer in the long run is exactly what's best for the consumer.",2375_8,0.999938404,FALSE,FALSE,random,0,0, 
0.938816101,0.061183899,"A Trump Administration will also secure and defend the borders of the United States. And yes, we will build a wall. We have the endorsement of America's ICE and Border Patrol Officers, the first time they have ever made an endorsement.",2016-10-29-center-phoenix-arizona_22,0.877632201,FALSE,,uncertainty,1,1, 
0.192972791,0.807027209,"By ending catch-and-release on the border, we will stop the cycle of human smuggling and violence. Illegal border crossings will go down. We will stop it. It won't be happening very much anymore. Believe me. Peace will be restored. By enforcing the rules for the millions who overstay their visas, our laws will finally receive the respect they deserve.",2016-07-21-national-convention-cleveland_48,0.614054419,FALSE,,uncertainty,1,0,
0.626312991,0.373687009,"I imagine it would be hard to find a family in America that would disagree with those two statements. They are no more than plain, old-fashioned common sense. But there are some--and I would list my opponent among them--who have wandered far off the clear-cut path of common sense and have become lost in the thickets of liberal sociology. Just as, when it comes to foreign policy, they """"Always Blame America First,"""" when it comes to crime and criminals, they always seem to """"Blame Society First.""""",2970_4,0.252625982,FALSE,,uncertainty,0,0, 
