Predictions_prob_1,Predictions_prob_0,text,speech_par_id,uncertainty,already_annotated,already_sampled,drawn,label_yl,label_os,agreement,label_final
0.962259779,0.037740221,"Now, there is a second hard fact that we must face:  our courts are understaffed, they're overworked and they're overcrowded.  In some cities, two years pass before a criminal case is even brought to trial.  Witnesses die.  Convictions are lost.  Dangerous criminals walk the streets awaiting trial.  Now, if the courts were adequately equipped to handle their workload, justice would be swift and effective.  So, we need to help our courts--not attack them.",2060_15,0.924519558,FALSE,,uncertainty,1,1,TRUE,1
0.00954099,0.99045901,"Well, I don't want to wish them any bad luck, but if they get it, they deserve it and you know I am telling you the truth.   Law and order. Listen, ladies and gentlemen, a state that had the highest murder rate of any state in the union, you call that law and order? The state that has the second highest aggravated assault rate of any state in the union, and you call that law and order? A governor that defies the law, a governor that stands before the school door and says to the children, you shall not enter, and you call that law and order? I don't call it that at all. I call it being a bully and we are not going to have that in the White House in Washington, D. C. ",2082_52,0.98091802,FALSE,,uncertainty,0,0,TRUE,0
0.790695584,0.209304416,"Communism is committed to the destruction of every value which the genuine American liberal holds most dear. So I would say to any Americans who cling to illusions about Communism and its fake utopia: Wake up to the fact that you are in an alliance with the devil, and you must act soon if you hope to save your soul. And to those who, in the service of the Soviet Union, would commit acts prejudicial to the safety and security of the United States, I would say: under me as president of the United States, federal agencies will deal sternly and mercilessly with all who would betray their country and their freedom for the sake of manacles and chains. ",928_19,0.581391169,FALSE,,uncertainty,1,1,TRUE,1
0.964019891,0.035980109,"As I said on national television last week, the first obligation of government is to provide for the safety of every American in his home, in his neighborhood, and in his place of business. I will make no compromise on this score. What is needed is action against crime and against disorder--not slogans--not words--and especially not words of hate and fear and bigotry.  I am the only candidate who has proposed concrete solutions.  And my proposal is a comprehensive one.  Many of you heard or read it.  We desperately need more policemen who are better trained, better paid and who are given better tools and equipment to do the job.  But we must also strike hard at the causes of crime--poverty, hunger, bigotry, illiteracy, unemployment.",2091_3,0.928039781,FALSE,,uncertainty,0,0,TRUE,0
0.016368502,0.983631498,"And think about drugs and think about this administration and think how they've done nothing or virtually nothing to stop the flow of drugs. I will use the National Guard, if necessary, to stop the flow of drugs at the border. We are going to stop the flow of drugs into America.",3354_33,0.967262995,FALSE,,uncertainty,1,1,TRUE,1
0.759753354,0.240246646,"And when it comes to casting out the crooks and their cronies, I can promise you that we won't wait for Congressional prodding and investigations.  The prodding this time will start from the top.  And when we are through, the experts in shady and shoddy government operations, will be on their way back to the shadowy haunts, the sub-cellars of American politics from whence they came.",1130_9,0.519506708,FALSE,,uncertainty,1,1,TRUE,1
6.93E-05,0.999930719,"The last thing I want to say is this, to illustrate my last point. We ran a survey in Georgia of the ten most severe cripplers and killers of Georgia people. Cancer was number one; stroke was number two; and all the way down the line. We've found that black women in rural counties had twenty-two times more cervical cancer than white women in urban counties, simply because they never see a doctor until they know that they are desperately sick. We found also that it only costs three dollars to detect a potential stroke victim with simply cholesterol analysis and a blood pressure test. You can tell someone you might have a stroke, go to your local physician, your family doctor, and get some simple medication. But most people who are poor never have access to medical care until after they're sick. And as taxpayers you know how much it costs to take care of someone who is poor or indigent who has had a stroke. Thousands of dollars a year. Yet three dollars could prevent that kind of an affliction.",2389_22,0.999861438,FALSE,FALSE,random,0,0,TRUE,0
0.533273704,0.466726296,To all Americans I say: it is time for new leadership. Just think about what we can accomplish in the first 100 days – We are going to have the biggest tax cut since Ronald Reagan; eliminate every unnecessary job-killing regulation; cancel every illegal Obama executive order; stop the massive inflow of refugees and keep Radical Islamic Terrorist out of our country; rebuild our military and take care of our Vets; reduce surging crime and support the men and women of law enforcement; provide school choice and put an end to Common Core; save the 2nd amendment; and appoint Justices to the Supreme Court who will uphold and defend the Constitution of the United States.,2016-10-29-center-phoenix-arizona_31,0.066547407,FALSE,,uncertainty,0,0,TRUE,0
0.024512755,0.975487245,"That's our action plan. It's time to get serious about violent crime and drugs in a way we haven't seen in our government over the last four years. Because it's not just an issue of government policy, but the character of our country.",3313_22,0.950974489,FALSE,,uncertainty,0,1,FALSE,0
0.990307046,0.009692954,"They have fostered the dangerous anti-police atmosphere in America. Everytime we rush to judgment with false facts and narratives – whether in Ferguson or in Baltimore – and foment further unrest, we do a direct disservice to poor African-American residents who are hurt by the high crime in their communities. During the last 72 hours, while protestors have raged against the police here in Milwaukee, another 9 were killed in Chicago and another 46 were wounded. More than 2,600 people have been shot in Chicago since the beginning of the year, and almost 4,000 killed in President Obama's hometown area since his presidency began.",2016-08-16-west-bend-wisconsin_6,0.980614091,FALSE,,uncertainty,0,0,TRUE,0
0.951437614,0.048562386,"And we're going to stop drugs at the border. If we have to enlist the National Guard, and I talked to the National Guard, we're going to stop drugs at the border. Drug use has increased, it's doubled in the last forty-four months ages twelve to seventeen. It's time for a change. It went down 15 percent with Ronald Reagan and George Bush. It's doubled under President Clinton. So he's been AWOL. He hasn't done one thing. We're going to cut it 50 percent in the first four years of a Dole-Kemp administration.",3340_29,0.902875228,FALSE,,uncertainty,1,1,TRUE,1
6.72E-05,0.999932798,"Audience members. Boo-o-o! The President. So they asked him, """"Why did you vote?"""" He said, """"Well, I actually did vote for the $87 billion, before I voted against it."""" That's what he said.",2004-09-03-west-allis-wisconsin_47,0.999865596,FALSE,FALSE,random,0,0,TRUE,0
0.009967047,0.990032953,"The solution is to give the courts the tools to do their jobs, the manpower, and I intend to do just that. The Federal Government can and should support training and recruitment of the necessary court personnel and we ought to make the District of Columbia the model of the criminal justice process in the United States of America, and then be judged on what we do when we have federal control and a federal say so. Now, a word quickly about our correctional institutions. I wonder how many of us realize that about 95 cents out of the every dollar we spend on our correctional institutions goes for brick and mortar. Just custody. Five cents out of every dollar goes for the care, the rehabilitation, the training of the inmates. Ninety-five cents for the building and the heat and the water, five cents for their health, their education, their training, their rehabilitation. Is it any wonder that almost four out of every five of those who ever had been in a penal institution are repeaters. Over 75 percent of all the people arrested proved to be repeaters. These institutions of correction that we have are not institutions of correction. They are schools for crime in many, many instances, and that needs to be stopped and it can be.",2009_38,0.980065906,FALSE,,uncertainty,0,0,TRUE,0
0.936845187,0.063154813,"Not only that, this is about more than economics. The FBI reported last week that crime is at a ten-year low in America, that crime has gone down in each of the last four years. Now, we all know it's still too high, but it's moving in the right direction. And one reason is, our administration has formed a partnership with the City of Chicago, the other cities represented here. We're putting 100,000 more police on the street. We're taking assault weapons off the street. We passed the Brady Bill. The Brady Bill has kept 60,000 felons, fugitives and stalkers from getting handguns. And we just said if you beat up your spouse or your child you can't buy a handgun, either. That's what we did.",3276_7,0.873690373,FALSE,,uncertainty,1,0,FALSE,0
6.34E-05,0.999936622,"There's a lot of talk now, in the closing days of this election, about who represents real change. I just want to say this, of all the people you could vote for, there's only one person who's ever balanced a government budget; only one person who's ever passed a plan to restrain the influence of lobbyists and special interest groups on the political process; only one person who's ever gotten a complicated, controversial program to revitalize the economy and improve the education system through a legislature; and only one person who has never been part of the Washington political establishment. And that is me. And I want you to help me in this election.",3039_12,0.999873245,FALSE,FALSE,random,0,0,TRUE,0
8.01E-05,0.999919865,"Your local police need better technical equipment such as automatic fingerprint identification systems... safe, non-lethal weapons... and night vision and sensor devices like used by the Army; and fast computerized information systems and radio and other communication equipment, such as a pocket-sized walkie-talkie, especially for foot patrolmen, to help speed policemen to the scene of the crime in the first critical minutes. Your local police need better professional training, too. And here the federal government has made a start, but more must be done.",2060_19,0.99983973,FALSE,FALSE,random,0,0,TRUE,0
6.77E-05,0.999932263,"A third precept, perhaps most basic in our experience in meeting the threat of Communism, is that security is a necessity which the public must provide where private means cannot. """"Insecurity,"""" a group of American bishops and archbishops once said, """"not only leads to the creation of a strong social tension expressing itself in social disorder, but is also contrary to the prescriptions of Christian morality."""" As long ago as 1919, another group of churchmen prophetically urged that """"the State should make comprehensive provisions for insurance against illness, invalidity, unemployment and old age.""""",1004_13,0.999864526,FALSE,FALSE,random,0,0,TRUE,0
0.901908406,0.098091594,"They insisted on the removal of a provision prohibiting illegal aliens from earning Social Security benefits. We've got enough trouble with Social Security without having benefits being paid to those who are illegally in this country. If they're legally in this country, all right.",3365_28,0.803816813,FALSE,,uncertainty,1,1,TRUE,1
0.989234556,0.010765444,"21-year-old Grant Ronnebeck, was working at a convenience store in Mesa Arizona when he was shot point blank by an illegal immigrant. His illegal immigrant killer, despite a criminal record, was out on bond, roaming free. When I become President, this crime wave ends.",2016-10-29-center-phoenix-arizona_26,0.978469111,FALSE,,uncertainty,1,1,TRUE,1
0.030616905,0.969383095,"These are the conditions that we have laid down.  They are reasonable conditions because we seek an honorable and reasonable peace, and we shall continue to negotiate to achieve those objectives. Now, one other point I wish to make with regard to this terribly long war which has been a subject for discussion over recent weeks and months, and that is the attitude that I have taken with regard to amnesty for those who were draft dodgers or deserters.  My position is clear.  It is criticized by some as being lacking in compassion.  Let me tell you why I have taken the position that I have.  Two and a half million young Americans, when faced with the necessity of serving their country in Vietnam in war, which no one really wants--no one wants to go to war, wants to risk his life if he doesn't have to--but two and a half million young Americans, when faced with that responsibility to choose, chose to serve their country.  Thousands of them died for their choice.  Hundreds of them, your loved ones, are missing in action or are POWs.  And I say that when thousands of Americans died for their choice and hundreds are now POWs or missing in action for their choice, it would be the most immoral thing I could think of to give amnesty to draft dodgers and those who deserted the United States.",2334_3,0.93876619,FALSE,,uncertainty,0,1,FALSE,1
0.235317745,0.764682255,"The man who killed her arrived at the border, entered federal custody and then was released into the United States community under the policies of this White House. He was released again and again, after crime after crime and now is at large. Sarah graduated from college just the day before with a 4.0 grade point average, top in her class. She was violently, violently killed. Outstanding young woman. I know her parents; they're incredible.",2016-10-28-manchester-new-hampshire_58,0.529364511,FALSE,,uncertainty,0,0,TRUE,0
7.11E-05,0.999928915,"He believes in giving more power to the federal government. I want to give the power back to you and back to the people. And I'm going to appoint strict constructionist, conservative judges to the bench. Liberals need not apply.",3351_32,0.999857831,FALSE,FALSE,random,0,0,TRUE,0
6.86E-05,0.999931408,"I want to thank the De Pere Band over here. Thank you for coming out to play for us on Labor Day, wearing those hot uniforms when they could be in shorts, drinking lemonade. Give them a hand.",3192_0,0.999862815,FALSE,FALSE,random,0,0,TRUE,0
6.24E-05,0.99993764,"All of you can help in this cause by voting in November for candidates who are dedicated with all of their hearts to purposes of a peaceful, a strong and a prosperous America. And if I should be given your trust in the great--the appalling responsibilities of the presidency, I shall need the help of some good solid Democrats of like mind in the Congress. Our Democratic cause is a just one; it is the people's cause and we know that, and I would invite your attention to the fact that you also have a great Pennsylvanian who knows it too, and that is Judge Guy Bard, our candidate for the United States Senate, to take the place of Senator Martin.",1057_7,0.999875279,FALSE,FALSE,random,0,0,TRUE,0
0.083263101,0.916736899,"For example, while states have been trying to make prison time hard time, the Administration's been harassing them. It has launched lawsuits designed to make prisoners' lives easier. In Maryland, the administration even threatened to sue the state's Democratic governor because the state's highest security prison system served lukewarm soup or food to its inmates. They have also gone to court to protect the power of federal judges to take over state prisons and compel states to release prisoners who have not served their time. These judges can be a menace to public safety. They have been a menace to public safety many, many times.",3312_38,0.833473799,FALSE,,uncertainty,1,1,TRUE,1
0.015616575,0.984383425,"7. End Illegal Immigration Act. Fully-funds the construction of a wall on our southern border, don't worry about it. Remember I said Mexico's paying for the wall. With the full understanding that the country Mexico will be reimbursing the United States for the full cost of such wall. Ok. We are going to have the wall; Mexico is going to pay for the wall. Mexico's by the way I met with the President of Mexico 2 ½ months ago, wonderful meeting, wonderful person. But I told him this is a two-way highway not a one-way highway.",2016-10-22-eisenhower-complex-gettysburg_49,0.968766849,FALSE,,uncertainty,1,1,TRUE,1
0.987675576,0.012324424,"Immigration law doesn't exist for the purpose of keeping criminals out. It exists to protect all aspects of American life. The work site, the welfare office, the education system, and everything else.",2016-08-31-center-phoenix-arizona_89,0.975351152,FALSE,,uncertainty,0,0,TRUE,0
6.82E-05,0.999931767,"When he gathers up or somebody gathers up 900 FBI files, a lot of us have FBI files, a lot of us out here in this audience have--doesn't mean you've done anything wrong, but just have an FBI file. So they gather up 900 of them, they take them to the White House. They hire a guy named Craig Livingstone... We don't know--he just happened to show up one day and went to work. Nobody knows how he got there. He was bouncer in a bar so they made him--he had all the credentials for that White House... They made him the White House security chief. But nobody knows how he got there. Now that's an outrage. It's an outrage that 900 FBI files are there for everybody to look over, including interns in the office. I understand they read mine and they went to sleep, so it sounds good to me.",3358_30,0.999863534,FALSE,FALSE,random,0,0,TRUE,0
0.764580922,0.235419078,"He also has said that a furlough program is """"an important part of any modern and any effective correctional system."""" One thousand nine hundred and five times he gave free, unsupervised """"weekend"""" passes to first-degree murderers, many sentenced to life without parole. Fifty-nine criminals convicted of violent crimes never came back from the governor's generous vacation program.",2968_15,0.529161845,FALSE,,uncertainty,1,1,TRUE,1
6.34E-05,0.999936587,"Today Americans are once again looking for the Democrats, not in the past, not even in the present, but in the years ahead, for national health insurance, for jobs and training for our young people, for a strong, new economic future, for human rights and equal rights. And with your help the Democrats are going to come through on November the 4th, and we're going to whip the Republicans again in New Jersey. You might say one person can't make a difference. I want to repeat something I said last night, because I would like for you to carry it away in your mind and in your heart. One person can make a difference. In 1960 if 28,000 people had voted different in Texas and just a few thousand had voted differently in Illinois, John Kennedy would never have been President; likely, Lyndon Johnson would never have been vice president or president, The Voting Rights Act, the Civil Rights Act, would never have come into being in this law of the land, and our country would have been a different land for you and for your families. That's a story with a good ending.",2615_17,0.999873173,FALSE,FALSE,random,0,0,TRUE,0
0.987965262,0.012034738,"I am going to make America Rich again. I am going to end illegal immigration, stop the massive inflow of refugees, keep jobs from pouring out of our country, renegotiate our disastrous trade deals, and massively reduce taxes and regulations on our workers and our small businesses. My economic agenda is very simple: jobs, jobs, jobs.",2016-10-04-prescott-valley-arizona_1,0.975930525,FALSE,,uncertainty,1,1,TRUE,1
6.94E-05,0.999930649,"I'll do what you do in your own family budgets and make sure we're spending money wisely. I will go through the entire federal budget, page by page, line by line, and eliminate programs that don't work and aren't needed. We'll start by ending a war in Iraq that's costing $10 billion a month while the Iraqi government sits on tens of billions of dollars in surplus. And we'll save billions more by cutting waste, improving management, and strengthening oversight.",2008-10-10-chillicothe-ohio-1_29,0.999861298,FALSE,FALSE,random,0,0,TRUE,0
0.069251599,0.930748401,"First, the nations guilty of chemical warfare must pay a price. They must know that continued violation of the ban against the use of such weapons carries a heavy penalty. Not just a fine or a minor sanction that can be ignored. That's not enough. Any government that resorts to such an outrage must face the censure of all nations. The United States, working with our allies, will take the lead. We will call upon all nations to join us.",2976_13,0.861496802,FALSE,,uncertainty,0,0,TRUE,0
0.970166281,0.029833719,"In this campaign we have heard a lot from the other candidates on crime, violence and law and order.  But I was the only candidate to speak to you, directly on television, to talk sense about this problem that troubles so many people and I am the only candidate to set forth a specific program of action--not talk, but action--to help your local police with better salaries, better training and better equipment. Campaign oratory never caught a criminal.  Bumper stickers won't help your local police.  But a president who understands the problem can act.  When I was mayor of Minneapolis, I broke up organized crime.  I know how to do it.  I've done it.  And I will take action when I am your president.  We can make our neighborhoods safe and keep order, with justice for every American--and I will do it.",2142_4,0.940332562,FALSE,,uncertainty,0,1,FALSE,0
6.79E-05,0.999932128,"Well, my friends, I sent my """"truth squad"""" in here about a week ago, just a one-lady truth squad. I had Mrs. Humphrey here. I want to thank Governor and Mrs. Ellington, I want to thank all the good people of Nashville and the state of Tennessee for their graciousness, their kindness, their hospitality to my Muriel, Ms. Humphrey. She is my secret weapon, I always say. If you have a little doubt about me, don't worry, she will make a great first lady, and the only way you can get her is to make me the first man. ",2044_2,0.999864257,FALSE,FALSE,random,0,0,TRUE,0
6.70E-05,0.999932997,"We take heart from progress by others in lessening the tensions, notably the efforts by the Federal Republic to reduce barriers between the two German states. And the United States strongly supports the secretary general's efforts to assist the Cypriot parties in achieving a peaceful and reunited Cyprus. The United States has been and will always be a friend of peaceful solutions. This is no less true with respect to my country's relations with the Soviet Union.",2800_28,0.999865994,FALSE,FALSE,random,0,0,TRUE,0
0.074349465,0.925650535,"Let's all be clear: a world willing to allow Jews to be persecuted is a world certain to allow other tyrannies to emerge. But we're not helpless. And we're doing something about it. In this country, we are aggressively employing the Hate Crimes Act to bring to justice those who traffic in the gutter. Anti-Semitism is an evil idea with an ugly history. And I'll do my utmost, here and abroad, so that prejudice is finally, finally, finally banished from the human heart. ",3076_4,0.851301069,FALSE,,uncertainty,0,0,TRUE,0
0.028970628,0.971029372,"We need to finish the job. We need to finish the job. We need to go after these violent gangs that are killing our children and corrupting them. We need to keep fighting until we whip this problem for good. I want you to help me build that bridge to the twenty-first century where everyone feels safe on their streets, in their schools, in their neighborhoods, in their parks. Will you do that?",3283_37,0.942058744,FALSE,,uncertainty,0,1,FALSE,1
0.245348423,0.754651577,"Of course, we're going to work with foreign countries.  Of course, we're going to try to work with them and help them and provide assistance, but if they aren't willing to work with us to stop this stuff from coming into this country, I'll be damned if I'm going to sit there and do nothing while they poison our kids and destroy our future. You know, there's been a lot of talk about crime and drugs and how you fight them in the course of this campaign.  I'm very proud to have the support of two of the toughest criminal prosecutors St. Louis area has ever known:  Buzz Westfall and George Peach.  Why?  Because, they know which candidate is just talking and which candidate is prepared to do something and has a record to back that up.",2943_8,0.509303154,FALSE,,uncertainty,0,0,TRUE,0
6.79E-05,0.999932135,"Thank you. Senator Byrd, Hewlitt Smith, ladies and gentlemen: I am grateful for the generous introduction of your distinguished U.S. senator who has given Lyndon Johnson and myself unstinting support since the Democratic convention, and I appreciate what he said here tonight. Thank you very much. And I am delighted to be here on this platform with my friend and colleague in the U.S. Senate, who has spoken powerfully for the interests of West Virginia and also for the United States, Senator Jennings Randolph and your next U.S. Senator. ",1510_0,0.99986427,FALSE,FALSE,random,0,0,TRUE,0
0.946178543,0.053821457,"Americans deserve a government that goes after the problem, that prevents and punishes crime and helps the victims, lifts up the victims of crime. That's why I want to see America make a move at the federal level to step forward and support State and local police around the country in real, concrete ways. We need to help them fight.   That's why 1,201 days ago, on June 5, 1989--the same day Mikhail Gorbachev first hinted that the Berlin Wall might someday fall--I sent a comprehensive crime bill to Capitol Hill. I offered the hand of partnership to Congress and asked it to help me fight crime on a national level. ",3118_13,0.892357085,FALSE,,uncertainty,0,0,TRUE,0
0.990933773,0.009066227,"The greatest guarantee that we can have that we are going to be rid of that kind of thing in our government together with corruption, petty thievery and big thievery, is to make certain that governments, which are nothing but men and women, are composed of the outstanding men and women that this country affords; that each district, each region, will be represented in these governments by people whose prestige, reputation, character and records in their own sections will give those sections a guarantee that those governments are fair, just honest, and are working for the people. If there is an occasion where any subversive gets into our government, he will be uprooted by such people in a hurry and gotten rid of, and innocent people will not be damaged in the process.  One of the things that freedom must do is to protect itself from any excesses from within just as it defends itself sturdily from any encroachment from without.  We must keep ourselves free of the ugly charge of bigotry among ourselves because of race and religion.  That is one reason our ancestors came here to Lancaster County, to be free of that kind of thing.  I deplore any raising of that ugly charge, even in the best of a political campaign where much can be excused.  But in this day and time, to accuse any other American of nurturing bigotry in his heart against another American because of a national heritage or derivation or his color or his religion is just at the point where a man is forced to ask the question:  Just how low can you get?",1294_11,0.981867547,FALSE,,uncertainty,0,0,TRUE,0
0.012897864,0.987102136,"Seventh, I have initiated a career criminal program in twelve key cities throughout America, and it will be 100 cities by 1978. This program, which began last year, identifies habitual criminals, sets up special prosecution procedures, and in 95 percent of the cases, results in conviction and in prison sentences that average more than twenty years. We have also established a Public Integrity Section within the Justice Department to discover and prosecute official corruption. Furthermore, my administration is now devoting more resources to combat white-collar crime than any other administration in history.",2526_5,0.974204272,FALSE,,uncertainty,1,1,TRUE,1
0.960793418,0.039206582,"We have the first-ever endorsement from our ICE and Border Patrol officers. As Secretary of State, Hillary Clinton allowed thousands of criminal aliens to be released because their home countries wouldn't take them back. It was just reported that a man deported from our country 10 times in six years has been charged with raping a 12-year old girl. In August, Texas Police arrested a serial illegal immigrant rapist who had been deported five times, his victims included one 68 year-old woman with a cane who took his offer to drive her home. He left her on the side of a dirt road.",2016-10-21-fletcher-north-carolina_24,0.921586835,FALSE,,uncertainty,1,1,TRUE,1
0.981427748,0.018572252,"Hillary Clinton has pledged amnesty in her first 100 days, and her plan will provide Obamacare, Social Security, and Medicare for illegal immigrants, breaking the federal budget. On top of that she promises uncontrolled, low-skilled immigration that continues to reduce jobs and wages for American workers, and especially for African-American and Hispanic workers within our country. Our citizens.",2016-08-31-center-phoenix-arizona_27,0.962855496,FALSE,,uncertainty,0,0,TRUE,0
0.318327718,0.681672282,"It is, of course, well known, ladies and gentlemen, to you and to many others that there have been differences of opinion, sometimes on important matters, between me and other people in the Republican Party.  Indeed, it would be a miracle if there were not.  The differences between me and Senator McCarthy are well known to others.  But what is more important, they are well known to him and to me and we have discussed them.  I want to make one thing very clear.  The purposes that he and I have of ridding this government of the incompetence, the dishonest and above all the subversive and the disloyal are one and the same.  Our differences, therefore, have nothing to do with the end result that we are seeking.  The differences apply to method.",1192_5,0.363344564,FALSE,,uncertainty,1,0,FALSE,1
0.013024837,0.986975163,"Lastly, and very importantly, we must immediately suspend immigration from any nation that has been compromised by terrorism until such time as proven vetting mechanisms have been put in place. We don't want them in our country. My opponent has called for a radical 550% increase in Syrian -- Think of this. Think of this. This is not believable, but this is what's happening -- refugees on top of existing massive refugee flows coming into our country under President Obama. She proposes this despite the fact that there's no way to screen these refugees in order to find out who they are or where they come from.",2016-07-21-national-convention-cleveland_42,0.973950326,FALSE,,uncertainty,1,1,TRUE,1
0.211407495,0.788592505,"I think generally that close screening of government employees and the quiet professional work of the FBI is the best way to turn over every stone in this country and face what lies beneath it. This is a job for professionals, and I think it can be done without slandering innocent people. I distrust those who have made political capital out of broadside charges discrediting hundreds of loyal government employees. I do not believe that we can jettison our processes of justice without endangering freedom for every American beyond this.",950_14,0.57718501,FALSE,,uncertainty,0,0,TRUE,0
0.064122561,0.935877439,"Ladies and gentlemen, law and order can be yours and mine if we are willing to back the police, pay them, train them, recruit them, and give them the opportunity to preserve the order of our communities. Yes, I think this nation deserves better of its leaders and their appeals, I tell you, if put into action would only lead this nation to a spiral of repression and ultimately to the terrible exhaustion of mind and spirit. But the reform we need so much will be impossible unless we are able to distinguish democratic dissent from dangerous disorder.",2042_29,0.871754878,FALSE,,uncertainty,1,1,TRUE,1
0.012722234,0.987277766,"You also know that I have said and repeat to you that regrettably and very regrettably, hundreds of decent fine young people were caught up in this violence, no fault of their own.  The men and the women that staged that violence were as far behind the battle lines as some of the generals get behind a battle line.  And the kids were up in front.  And the police were coming down the street and they were being harassed and tormented, rocks thrown at them, bottles, and you know that, too.",2006_57,0.974555533,FALSE,,uncertainty,0,0,TRUE,0
0.267618293,0.732381707,"We must never remain silent in the face of bigotry. We must condemn those who seek to divide us. In all quarters and at all times, we must teach tolerance and denounce racism, anti-Semitism, and all ethnic or religious bigotry--wherever they exist--as unacceptable evils. We have no place for haters in America--none, whatsoever.",2853_13,0.464763415,FALSE,,uncertainty,0,0,TRUE,0
7.10E-05,0.999928979,"I have directed the Secretary of Transportation to schedule open public hearings before the end of this year, to consider whether financing provisions may be necessary to ensure that the air carriers can meet those noise requirements. The Secretary will consider and will evaluate the financial condition as well as the needs of the airline industry, the costs of meeting the new noise standards, and alternative sources of funds to pay these costs. And I'm directing the Secretary of Transportation to report his findings to me by March 3, 1977.",2501_6,0.999857959,FALSE,FALSE,random,0,0,TRUE,0
0.067146462,0.932853538,"They've tolerated a level of crime no American should consider acceptable. Violent crime has risen 17% in America's 50 largest cities last year. Killings of police officers this year is up nearly 50 percent. Homicides are up more than 60% in Baltimore. They are up more than 50% in Washington, D.C.",2016-08-16-west-bend-wisconsin_32,0.865707076,FALSE,,uncertainty,0,0,TRUE,0
0.36525475,0.63474525,"Illegal aliens cost California $3 billion a year. I believe strongly in legal immigration. We're a nation of immigrants, but illegal immigration is something else. And if we can't protect our borders, then we shouldn't ask California taxpayers to pick up the tab. We ought to pick up the tab.",3363_38,0.2694905,FALSE,,uncertainty,0,0,TRUE,0
0.937372967,0.062627033,"And if we can't protect our borders, if the federal government cannot protect our borders, then we ought to help pay the costs. It shouldn't be borne by the taxpayers who live in California or Texas or Florida or New York or any other state. If we can't protect our borders, and we will protect our borders, and we will stop drugs at the borders, if we have to enlist the National Guard to stop drugs at the borders, we will use the National Guard in a Dole-Kemp administration.",3339_60,0.874745933,FALSE,,uncertainty,1,1,TRUE,1
6.28E-05,0.999937194,"Now, this is an honest difference between the two parties. My opponent led the opposition to it, said this year it was still a mistake. Well, we have some evidence now. Twelve million times it's been used. And during that time we've had record new business formation and 10.7 million new jobs. The reason is America is stronger economically with happy, productive people in the workplace who aren't worried sick about their children at home. That's why.",3287_49,0.999874388,FALSE,FALSE,random,0,0,TRUE,0
0.241460753,0.758539247,"So on day one, Jack Kemp and I are going to have a real war on drugs. And we'll fight to win. And we're going to start with a plan to use our military power, especially our technological capabilities, to fight this battle, to involve our intelligence agencies, and if necessary, to use the National Guard to stamp out drugs on the border before they get into America.",3307_28,0.517078494,FALSE,,uncertainty,1,1,TRUE,1
0.905073937,0.094926063,How are we serving these American victims by attacking law enforcement officers? The war on our police must end. It must end now.,2016-08-16-west-bend-wisconsin_7,0.810147874,FALSE,,uncertainty,0,0,TRUE,0
6.80E-05,0.999932039,"The Constitution of this country requires--it obligates us--to assure domestic tranquility, to assure justice, and if Mr. Nixon has not read it, then I will send him a copy.  The preamble to the Constitution does not just say double the rate of convictions, it does not just say law and order.  It says to insure domestic tranquility and to assure justice.  They go hand in hand as a constitutional republic; they go hand in hand.",2015_21,0.999864078,FALSE,FALSE,random,0,0,TRUE,0
0.020857804,0.979142196,"San Diego, California, where our next debate is, you'd think they would have terrible problems with crime. It's right there on the border and we do a lot of work to stem illegal immigration--the fifth lowest crime rate of any major city in America--partly because they have huge numbers of retirees in citizens patrols, working those neighborhoods in partnership with the police, protecting the kids going forward. So we can do something about that.",3242_24,0.958284392,FALSE,,uncertainty,0,0,TRUE,0
0.097181738,0.902818262,"I've spoken at length about the differences I have with my opponent on this fundamental issue, and that's not my purpose today. Suffice it to say that I think there is something very wrong when there is so much sympathy for criminals that there is none left over for victims. I hear the stories of individual Americans who are hurt when government doesn't listen. And I am moved.",2971_23,0.805636524,FALSE,,uncertainty,1,1,TRUE,1
0.351783786,0.648216214,"I support a constitutional amendment to guarantee crime victims the right to attend and speak at court proceedings, sentencing, and parole hearings; the right to be told when a convict is released or escapes; and the right to restitution from the criminal. Since 1984, our national government has had a crime victims fund, which is distributed by state government. This fund helps to pay for medical bills, counseling, lost wages. It helps provide for advocacy for crime victims when their assailant is standing trial. This year alone, it has helped 2,500 grass-roots victim assistance programs, setting up battered women shelters, rape crisis centers, children's advocacy centers. These resources for crime victims come from those convicted of federal crimes, not from the taxpayer.",3273_5,0.296432428,FALSE,,uncertainty,1,0,FALSE,0
