Predictions_prob_1,Predictions_prob_0,text,speech_par_id,uncertainty,already_annotated,already_sampled,drawn,label_yl,label_bb
0.371157058,0.628842942,"It's not been easy. Today, my Republican opponent will raise $2.5 million in one fundraiser among the oil executives in Houston, Texas. In my judgment, what the Congress has done in the last three years in hammering together an energy policy for our country--which we've never had before--is one of the great historic achievements of all time. And now we have a base or a foundation on which we can actually revitalize the entire American economy and make sure that the growth in jobs and opportunities and career chances for our young people and our old ones, for those communities that have suffered from the times of change, will have a bright future ahead in the 1980s--brighter and more exciting and more prosperous than we have ever seen before in the history of the country. That's what I believe we can have with a Democratic administration the next four years.",2557_5,0.257685884,FALSE,,uncertainty,0,0
0.000172747,0.999827253,"And finally, I get dressed, I go downstairs, and I'm walking out to the car, and my umbrella blows open, and I'm soaked. So by the time I'm in the car, I'm wet and I'm mad and I'm still kind of sleepy. And it turns out that Greenwood is several hours away from everyplace else.",2012-11-05-des-moines-iowa_34,0.999654507,FALSE,FALSE,random,0,0
0.466256131,0.533743869,"We are going to give them that chance.  We are going to do it because it is right; we are going to do it because it is our duty; we are going to do it because America needs a strong and a growing and a prosperous West Virginia. The problems of West Virginia, your problems, are a consequence of national progress.  Industry has moved to new markets.  Machines have replaced men.  New resources have taken the place of old.  These changes were inevitable.  They have been part of the growth of a mighty nation.  Now the nation must help those who have been left behind.",1898_11,0.067487738,FALSE,,uncertainty,0,0
0.466311201,0.533688799,So the crime rate went down. The welfare rolls are down by nearly two million in America. Child support collections are up by almost 50 percent--nearly $4 billion a year more in child support collections. That's helping to move people off welfare and give families dignity and reinforce the responsibility of everyone to support their children. We are moving in the right direction.,3230_16,0.067377598,FALSE,,uncertainty,1,1
0.00011388,0.99988612,"You Michigan people seem to have made a habit of electing Governor Williams. And I know why, because he has given you the kind of young, vigorous, forward-looking, humanitarian government that you want and need and that the Democratic party stands for. That's the kind of government we want and need in Washington, too. Good senators like our friend Pat McNamara are working for it, daily and effectively.",1322_1,0.999772239,FALSE,FALSE,random,0,0
0.460925792,0.539074208,"Then we look at the """"balance of power"""" in the world, and here we must face a fact that I know has always been faced by this convention in its resolutions and I trust will be again in this convention. We find that twenty years ago the superiority of the United States was unquestioned. We had a monopoly on nuclear weapons. That, of course, has changed. We find that even eight years ago when General Eisenhower left office, the superiority of the United States was unquestioned. Seven to one in our favor would be a conservative estimate insofar as missile delivery capability is concerned.",2157_18,0.078148416,FALSE,,uncertainty,0,0
0.596140339,0.403859661,"And it is all too easy to forget the crises of the years that followed, the sacrifices of men by the millions who fought on the beaches and in blood and mud against totalitarianism.  We do not forget those days, but we say freedom won because two great Democratic presidents, Franklin Roosevelt and Harry Truman had the strength and the character that was required. And I do not forget the crises, the many others, which our nation has met and overcame.  But I don not underestimate the difficulties and the crisis that now runs through our country.  For we see today in America nothing less than the confluence of the great forces of change, literally the confluence of the coming together of three revolutions:  the technological revolution of the space age, the jet, and the computer; the desperate, quiet revolution of the individual against the impersonality of bigness; and the revolution of race, and these revolutions could bring this country to violence, could challenge the very idea that we are able to govern ourselves, unless we remain a peaceful people, and that we have learned how to trust one another to work together as a family of friends and not a community of enemies.",2143_6,0.192280678,FALSE,,uncertainty,0,0
0.000179787,0.999820213,"Our great civilization, here in America and across the civilized world, has come upon a moment of reckoning. We've seen it in the United Kingdom, where they voted to liberate themselves from global government and global trade deals and global immigration deals that have destroyed their sovereignty. But the central base of world political power is here in America, and it is our corrupt political establishment that is the greatest power behind the efforts at radical globalization and the disenfranchisement of working people.",2016-10-13-palm-beach-florida_20,0.999640425,FALSE,FALSE,random,0,0
0.572585245,0.427414755,"REAGAN. Oh, I think it's all-important. I think what we're seeing here is the same type of thing that earlier in our time made us the great industrial power we were. We gave our workers the advantage of tools, and with their ability and the tools, we became the great industrial power and outcompeted most of the world.",2836_3,0.145170491,FALSE,,uncertainty,1,0
0.493657138,0.506342862,"We do not expect the man to win, but don't expect him to level with the American people. If he ever got to be president, we'd have to take off the American eagle as our symbol and put on a chameleon. We don't need that for the head of the United States of America. ",3122_24,0.012685723,FALSE,,uncertainty,0,0
0.416877062,0.583122938,"Now, people, of course, don't live by economic matters alone. What's in their soul is more important than what's in their bank account. And that's why I'm so heartened and moved by the return to values that we've witnessed in the past few years. Young people love their country again and are trying to make it a better, kinder place. And once again, the family is being recognized as the center of society.",2783_16,0.166245876,FALSE,,uncertainty,0,0
0.63810832,0.36189168,"That's how strong.  And that's what Lloyd Bentsen and I are going to be working for from the day we take office--on January 20, 1989. But we must also meet our responsibility to those who have borne the burden of battles past--to the veterans who have kept the torch of freedom burning for over 200 years.",2890_11,0.27621664,FALSE,,uncertainty,0,0
0.530162663,0.469837337,"In less than a month, you'll have a chance to vote for Dick Cheney and me. Think about that—less than a month. I'm looking forward to coming down the stretch with a positive, strong message. As your President, I've worked to make America a more hopeful and more secure place. I've led our country with principle and resolve. And that's how I'll lead our Nation for 4 more years.",2004-10-06-barre-pennsylvania-0_7,0.060325326,FALSE,,uncertainty,1,1
0.584491607,0.415508393,"Governor Clinton wants to tax foreign investment, he says. That would threaten 4.5 million jobs, including 150,000 right here in Ohio. The people are investing here because we've got the best workers in the world. Let's not run them off.",3166_12,0.168983215,FALSE,,uncertainty,0,0
0.393902201,0.606097799,"We know Senator Obama won't have the right response to that test, because we've seen the wrong response from him over and over during this campaign. He opposed the surge strategy that is bringing us victory in Iraq and will bring us victory in Afghanistan. He said he would sit down unconditionally with the world's worst dictators. When Russia invaded Georgia, Sen. Obama said the invaded country should show restraint. He's been wrong on all of these. When I am president, we are going to win in Iraq and win in Afghanistan, and our troops will come home with honor. Our troops are succeeding, and when I am President, they will come home in victory, not in defeat.",2008-10-31-columbus-ohio-5_15,0.212195597,FALSE,,uncertainty,0,0
0.476411232,0.523588768,"What does it mean? It means, it means that we have to open the doors of college education to all Americans. One of the reasons that California built one of the great economies in the world is that you had a system here that opened the doors of education to everybody, and they have been closing for the last two years.",3000_12,0.047177537,FALSE,,uncertainty,0,0
0.000143065,0.999856935,"And so, today I again want to speak on that subject, because there is none that is more important today, none more important to the Legion, none more important to America, and certainly none more important to the world.  We have heard a great deal about what has happened in the last eight years of the administration of which I have been a part.  I will recognize that we have had great problems, problems to solve and problems that were thrust upon us because of the aggressive tendencies of the international Communist movement.  This is not the time to discuss those problems from a political standpoint.  I have always refused to do so.",1805_3,0.99971387,FALSE,FALSE,random,0,0
0.503610988,0.496389012,"And the good thing about so many of us here—and I know, I speak for Jay and Bey—is we remember what it's like not having anything, and we know people who were just as talented as us that didn't get the same break, the same chance. We remember some of our parents or grandparents who came here as immigrants and got a little bit of help along the way to go to that school or be able to start that first business. We understand that—as Michelle said as well as anybody could—those of us who have been blessed with success and been able to walk through those doors of opportunity, we don't slam the door behind us. We prop it open. We make it easier for those who follow to succeed as well.",2012-09-18-york-city-20_10,0.007221976,FALSE,,uncertainty,0,0
0.591565814,0.408434186,"Three-and-a-half years ago, if you would have asked anybody whether or not women would be voting in Afghanistan for President, they would have said, """"You're crazy. You're wrong."""" And freedom is on the march. Darkness has turned to light in Afghanistan, and America is better off for it. We're better off to have an example of freedom in that part of the world. We're better off to have an ally in Afghanistan, an ally in the war on terror. And we're making progress in Iraq.",2004-10-22-discussion-canton-ohio_78,0.183131627,FALSE,,uncertainty,0,0
0.636461871,0.363538129,"This administration--this administration, the Johnson-Humphrey administration, has increased federal aid to education by 300 per cent in the last five years--three hundred percent. We have tripled our budget in the field of health, we have extended aid to elementary and secondary students without regard to race or religion. We have started in this country tremendous programs that help our little ones--as Mrs. Humphrey and I came into this city tonight, to see a group of children in Project Headstart, pre school education, for the first time in the history of this land.",2097_37,0.272923741,FALSE,,uncertainty,0,1
0.426776352,0.573223648,"Thank you very much. Welcome to this retirement party for Bill Clinton right here in Jackson. And I'm running for president because I believe in strong leadership. I think America's best days are ahead of us and always will lie ahead of us. And I refer to myself as the most optimistic man in America. But, let me tell you on Wednesday morning, November 6, Bill Clinton's going to be the most surprised man in America.",3344_0,0.146447296,FALSE,,uncertainty,0,0
0.000118879,0.999881121,"I should like very much to express my thanks and also say how grateful I am for this opportunity to see and to hear the famous Saint Anne's Band of Free Land. I am even the more grateful for this opportunity to come to Hazleton on John Mitchell Day. You know, John Mitchell was born in Illinois, and we don't propose to let you people in Pennsylvania forget that. He was born and raised in my state, and I had the privilege of talking about him earlier this morning in Scranton.",1060_1,0.999762242,FALSE,FALSE,random,0,0
0.633509389,0.366490611,"Mr. Bush, on the other hand, likes statistics; the statistics that show that more Americans are working, but do not tell you the quality of their jobs.  Statistics that tell us that some people and some states are doing very, very well; but don't tell us about the daily struggle of many Americans to pay their bills. Statistics that glide over the anxieties and the uncertainty that many Americans feel when they think about the future, and tell us to relax--because on average, things are just fine.",2903_1,0.267018778,FALSE,,uncertainty,0,0
0.569232858,0.430767142,"We are on the right track, folks, to the 21st Century. Don't let anybody kid you about that. We are moving in the right direction.",3232_14,0.138465716,FALSE,,uncertainty,0,0
0.000169823,0.999830177,"In a changing world, the skills that are required for the jobs of the 21st century change. We have a skills gap in America in some communities. Some jobs are gone; new jobs arrive. In order to help our workers, I'm a big believer in the community college system, to make the systems available so people can gain the skills necessary to fill the jobs of the 21st century. As well in a changing world, most new jobs filled by people—are filled by people with at least 2 years of college, yet, one in four of our students gets there. That's why I believe in early intervention programs in high school to help our at-risk students. That's why I know we've got to place a new focus on math and science. Over time, we'll require a rigorous exam before graduation. See, by raising the performance in our high schools and by expanding Pell grants for low- and middle-income families, more Americans will start their career with a college diploma.",2004-10-02-cuyahoga-falls-ohio_27,0.999660355,FALSE,FALSE,random,0,0
0.000130795,0.999869205,"One thing that we must do is to ensure that our men and women in uniform have the best equipment, resources and tools in the world. We must provide them the best medical care while they serve, and the best medical care when they return home to civilian life. The Veterans scandals that have occurred under this Administration – and that have been dismissed by my opponent – are a permanent stain on this government. It's just one more way Hillary Clinton only looks out for herself.",2016-09-12-asheville-north-carolina_24,0.99973841,FALSE,FALSE,random,0,0
0.99983484,0.00016516,"We are already the mightiest nation in the world. We have a foreign policy that is tested, that has brought together most of the leaders of both parties. We have a fine space program in which Florida is leading the rest of the nation. You have a great cross-Florida canal that we are just starting. We have much work that is yet to be done.",1965_25,0.99966968,FALSE,FALSE,random,1,1
0.548937409,0.451062591,"In its preoccupation with the war in Vietnam, the present administration has lost America's leadership in the world. If we are to make progress toward a durable peace, we must recover that leadership. Increasingly today, we find ourselves confronting a paradox of American power: never has a nation had such power, and never has a nation sought to use its power for better purposes--but seldom has a nation been so mistrusted in its purposes or so frustrated in its efforts.",2188_5,0.097874818,FALSE,,uncertainty,1,0
0.628766317,0.371233683,"Now, you wouldn't know it if you only listened to my opponent talk about how terrible everything is. He has such a dark, divisive view of America, but that doesn't tell the story about what's really going on. It's actually pretty exciting. In red states and blue states, local leaders are stepping up. Rural electric co-ops are investing in community solar power and you see that across America – union workers in Michigan, union workers in Michigan are getting ready to build electric Chevys in a plant powered by clean energy. Iowa, Iowa is already getting a third of its electricity from wind. Wind turbines are going up in New England and on Lake Erie. Renewable energy is already the fastest-growing source of new jobs in America. I think that is so exciting – there are nearly 2 million people already working in energy efficiency.",2016-10-11-college-miami-florida_18,0.257532633,FALSE,,uncertainty,0,1
0.41102779,0.58897221,"I am proud of the United States military. I'm proud of the men and women who serve. I've seen their unselfish courage and their great decency. I want to thank the veterans who are here for having set such a great example for those who wear the uniform. You know, the airport here is often the first stop in the United States for our troops returning home. No matter what hour they arrive or what the weather is like, citizens of Maine come here to thank our troops for their service. It's got to make them feel great. I thank you for doing that.",2004-09-23-bangor-maine-1_53,0.17794442,FALSE,,uncertainty,1,1
0.472345845,0.527654155,"I've set a goal to make America the first, the world's first $10 trillion economy in the early years of the twenty-first century. And when we get to that goal, not if but when--and it is very achievable, look at the numbers--it won't be the chairmen of the Fortune 500 we have to thank. It will be the men and women who run the small businesses that power America, the men and women, for example, of the Triad Business Community.",3103_7,0.05530831,FALSE,,uncertainty,0,0
0.000131167,0.999868833,"MRS. BUSH. It's a wonderful thing to have your husband behave like that. He doesn't get furious or--it's not to say he doesn't get mad or his adrenaline doesn't flow, because his adrenaline flows.",2987_26,0.999737667,FALSE,FALSE,random,0,0
0.000139248,0.999860752,"First of all, we're facing an enemy that is so hateful and so backward. They have an ideology that is opposite of ours, and they use terror to try to intimidate us. That's the reality of the world in which we live. These are the people that flew the airplanes. These are the people that share the same sentiment of those who took the school over in Russia. They're still trying to figure out exactly who did it. But nevertheless, it's the mentality I'm talking about, a mentality that tries to achieve an objective by killing little kids. It's a mentality that takes innocent life because they have no conscience.",2004-09-10-discussion-portsmouth-ohio_101,0.999721503,FALSE,FALSE,random,0,0
0.000131169,0.999868831,"In the last few months, the cost of living has reached an all-time high.  Therefore, I believe we can do much better.  I believe we are going to have to do much better.  I want to make it clear as the leader of the Democratic party in this campaign, as a member of Congress for fourteen years, if I am elected president of the United States, we commit ourselves to a sound monetary and fiscal and responsible monetary policy that will move this country ahead and meet our obligations.",1722_6,0.999737662,FALSE,FALSE,random,0,0
0.440917683,0.559082317,"Or will they say that this was another one of those moments when America overcame? When we battled back from adversity by recognizing that common stake that we have in each other's success? This is one of those moments. I realize you're cynical and fed up with politics. I understand that you're disappointed and even angry with your leaders. You have every right to be. But despite all of this, I ask you to believe - believe in this country and your ability to change it. I ask you what has been asked of the American people in times of trial and turmoil throughout history - what was asked at the beginning of the greatest financial crisis this nation ever endured. In his first fireside chat, Franklin Roosevelt told his fellow Americans that """"..there is an element in the readjustment of our financial system more important than currency, more important than gold, and that is the confidence of the people themselves. Confidence and courage are the essentials of success in carrying out our plan. Let us unite in banishing fear. Together, we cannot fail.""""",2008-10-01-crosse-wisconsin-1_32,0.118164634,FALSE,,uncertainty,0,0
0.391928258,0.608071742,"I won't go into the details now, but let me say that when you see the sales that we have made, a billion dollar sale to Japan this year, a three-year sale to the Soviet Union, unprecedented, in feed grains, and the beginnings of sales to the People's Republic of China, where, note again, one-fourth of all the people in the world live, you can see the future for American agriculture. Our exports are the highest in history.  They are going to be higher because the markets of the world are opening up.  That is what our peace initiatives mean to the farmers, and I think the farmers of Kentucky like that kind of an initiative, too.",2343_34,0.216143485,FALSE,,uncertainty,0,0
0.624717755,0.375282245,"With these as our tools, we can build a nation which will enlarge and enrich the life of every citizen. We have the knowledge and the resources. And this November, the American people will confirm that this country has the determination to keep moving forward.",1885_9,0.24943551,FALSE,,uncertainty,0,0
0.000123497,0.999876503,"Then Senator Kerry was asked to look into the camera—[laughter]—and promise he would not raise taxes for anyone who earns less than $200,000 a year. The problem is, to keep that promise he would have to break almost all of his other ones. His plan to raise taxes on the top two income brackets will raise 600 billion by our count, 800 billion by his. But his health care plan alone costs more than $1.2 trillion. He can't have it both ways. To pay for the big spending program he's outlined during his campaign, he will have to raise your taxes. He can run, but he cannot hide.",2004-10-09-st-louis-missouri_20,0.999753005,FALSE,FALSE,random,0,0
0.475443191,0.524556809,"The American Legion is the nation's largest and fastest growing veterans' organization. I am proud to say that I hold a Legion card myself. As veterans, you know better than anyone the value of strength, the terrible costs of war, and the burdens that men and women have borne in the name of freedom.",2952_3,0.049113618,FALSE,,uncertainty,0,0
0.00016944,0.99983056,"Every great advance in our country for half a century, from collective bargaining to the minimum wage, from social security to Medicare, every single one of them has been made possible by the Democratic party. Now, with the election just a few hours away, now it's clearer than ever to me that the winner tomorrow will be either myself or Ronald Reagan. Tonight I want to say a word directly to those Oregonians who might still be considering a vote for John Anderson. On many of the key issues, on many of the key issues, I'm sure that you, young people in college and others, issues like energy conservation, equal rights for women, protecting our air and water and, above all, the overriding issue of nuclear arms control and preventing the spread of nuclear weapons to countries that don't have them--on all these central issues, you and I are basically in agreement. It would be a tragedy if a split among those of us who are committed to these goals result in handing over the White House to those who oppose these directly. I know what I'm talking about, because here in Oregon in 1976 the Gene McCarthy candidacy get 40,000 votes, and as a result the Republicans won this state by just 1,700 votes. So, tonight I appeal to all those who support Mr. Anderson: Consider the consequences of a Ronald Reagan Republican victory. Vote for Fritz Mondale and me not just for his sake and mine, but for your own sake and for the sake of the goals and ideals that you and I share.",2634_19,0.99966112,FALSE,FALSE,random,0,0
0.375000026,0.624999974,"So the United States must continue to build its strength, its military strength, its economic strength, its moral and its spiritual strength, if we are to maintain this peace, this peace which we treasure not only for ourselves but for others throughout the world. So I say to you today that we stand first for keeping America strong militarily.  Why?  Not because we want to use that strength in war but because we want to avoid war.  And we know that as long as we have military strength we will never launch it against anybody else in aggression.  We know that the purpose of our strength is to keep any potential enemy or aggressor from starting a war.  And I will assure you, and I pledge to you, that the strength of the United States militarily must come before every other consideration.  We must be first in the world and never settle for second best in this area.  ",1750_9,0.249999949,FALSE,,uncertainty,0,0
0.999727904,0.000272096,"We have heard, and we're going to hear, a lot of criticism of this record, and where our opponents think it's wrong, they have a responsibility to criticize it, and they will.  But we have a responsibility to defend it where we think they're wrong, and on the record, may I say, that all the criticism in the world of the Eisenhower record cannot obscure the fact that it succeeded.  How?  Because it succeeded in ending one war and keeping us out of other wars, and in bringing peace without surrender today.",1788_33,0.999455808,FALSE,FALSE,random,0,1
0.565897291,0.434102709,"And here's something very exciting. We have reached a milestone. More than 200 million Americans are now registered, and that includes 15 million young people, the most ever in history.",2016-10-25-coconut-creek-florida_18,0.131794583,FALSE,,uncertainty,0,0
0.410019562,0.589980438,"This comes back to the stand that I take.  We must have the kind of government in Washington that excites you pride, that means that in the fundamentals of American life you will be behind it.  I do not mean that all of us are ever going to agree in all the details of running America.  Of course not; it is too vast.  We have to have discussions over detail and method.  But when we come down to the purpose of Americanism, what we are trying to do in the world in our struggle for peace and prosperity of all human beings, then we must be united.  You are going to unite if you respect your government.  If you respect our government, the strength of the United States is multiplied because it is a unified thing and its strength abroad to lead toward peace, to lead other nations to stand with us toward this Communist threat are multiplied.  It is a cheap way to get a lot of security, just to have plain woodshed honesty in government.",1210_5,0.179960875,FALSE,,uncertainty,0,0
0.00012094,0.99987906,"As I look over here and see the ladies--and I see them here, through this audience--I think the question is--who can bring, or who can continue to bring to you and your families greater opportunities for education. What better investment is there than an education for your son or your daughter? Which party, which candidate can bring you better opportunities for health? Which party, which candidate, can bring you better security for your mothers and your fathers in their later years? I don't think I need to tell you. I think you know that I represent tonight on this platform a party from the days of Franklin Roosevelt, a party that has cared for the American people.  ",2082_18,0.99975812,FALSE,FALSE,random,0,0
0.000272123,0.999727877,"Now, let me say very briefly where I think we should go and the bridge that I hope you will help me build. First of all, if we're going to build a bridge to the twenty-first century of opportunity, we have to make sure that every American who is willing to work has a chance to participate in that opportunity. In a world dominated increasingly by high technology, by rapid movement of information, by global competition, education is more important to the well-being not only of individual Americans, but to our country than ever before in the history of the United States.",3204_24,0.999455753,FALSE,FALSE,random,0,0
0.435866092,0.564133908,"We're going to change our trade relationship, when I'm president, to make sure that American workers are getting a decent deal. And I'm going to make sure that we end those tax breaks to companies that ship jobs overseas, and we're going to give tax breaks to companies that invest right here in the United States of America. We're going to eliminate capital gains tax for small businesses. Small business and start-ups, they're the engines of job creation in this country. And we'll create two million new jobs by rebuilding our crumbling roads and bridges and schools, laying broadband lines to reach every corner of Missouri and every corner of the country.",2008-10-30-columbia-missouri-0_44,0.128267817,FALSE,,uncertainty,0,0
0.409930404,0.590069596,"After four years of a President who always gave the powerful and well-connected a handout instead of giving middle-class families a hand-up, I believe America is ready for a fresh start. I believe we're ready to leave the failed policies of the past behind, and look toward the future with the hope that America can once again be the land of opportunity for every American. My friends, this isn't about being a Democrat or a Republican. It's about what it means to be American. It's about the American dream. The dream of mothers and fathers who wake up every morning determined to build a better life for their children and their grandchildren – and go to bed every night praying that they'll be safe and that our nation will be strong. It's about the American dream of liberty and justice for all – and the hope and optimism that says America can always do better. We just need to come together as One America and believe in ourselves. We can bring back that mighty dream. And, with your help, we will.",2004-10-14-people-las-vegas_32,0.180139191,FALSE,,uncertainty,0,0
0.521488014,0.478511986,"And it is the worst of times, because we and the Communists are locked in deadly embrace all around the globe.  The best of times, the worst of times, it is our function and our responsibility to make the best of the best times, and to meet the worst times with courage and fortitude and perseverance.  Every generation of Americans has had to meet the same responsibility, in 1900, in 1917, in 1941, and again and again Americans have been willing to participate in the maintenance of freedom here and around the word.  I come here today and ask your support in this campaign.  I ask your help, not merely for our party, but for our country.",1593_8,0.042976027,FALSE,,uncertainty,0,1
0.000110465,0.999889535,"When his Attorney General impugned the loyalty of a former President in a formal speech, Mr. Eisenhower was content to say that he had not seen or approved the speech. When Edward Corsi was forced out of our Refugee Relief Program, Mr. Eisenhower's Mr. Hagerty said that it was someone else's responsibility. When the Dixon-Yates Deal was proposed, Mr. Eisenhower fought hard for it. But now that the Department of Justice has finally admitted what the Democrats has been saying from the start--the whole thing was illegal--it doesn't seem to have been the responsibility of anyone.",1345_23,0.99977907,FALSE,FALSE,random,0,0
0.427245041,0.572754959,"Wages will rise, jobs will return, and factories will come rushing onto our shores. Here are some of the amazing things we are going to do for our country starting in 2017: We are going to have the biggest tax cut since Ronald Reagan; eliminate every unnecessary regulation; defend religious liberty; reduce the cost of tuition; rebuild our depleted military and take care of our vets; repeal and replace Obamacare; save the 2nd amendment; and appoint Justices to the Supreme Court who will uphold and defend the Constitution of the United States.",2016-10-15-center-bangor-maine_29,0.145509918,FALSE,,uncertainty,0,0
0.361711993,0.638288007,We are going to win like never before. We are going to make our country wealthy again. We are going to make America strong again. We will make America safe again. And we will make America great again.,2016-10-27-expo-springfield-ohio_60,0.276576014,FALSE,,uncertainty,0,0
0.382169899,0.617830101,"Above all, our success comes from you the people who have worked hard for your families. But let's not forget that a few years ago you were also working hard. But your hard work then, was undone by a government that didn't work, didn't put people first, and wasn't on your side. Together, we changed things to help unleash your potential, and unleash innovation and investment in the private sector, the engine that drives our economic growth. And our progress on the economy is a good chapter in our history.",2000-08-17-national-convention-los_7,0.235660201,FALSE,,uncertainty,1,1
0.581671154,0.418328846,"The last four years, in Michigan alone, unemployment dropped from 10.2 percent to 5.3 percent, the average weekly earnings for manufacturing workers went up 23 percent, a new tax cut will raise personal income by $1 1/2 billion and create 90,000 new jobs. And what is true for Michigan is true for other parts of America. As long as I am president, I will lead this country toward increased prosperity. We will continue until every man has a job, and until every family has a decent income. And this is what most Americans want.",1890_9,0.163342307,FALSE,,uncertainty,1,1
0.602634873,0.397365127,"I want you to help me build not only a richer America, but a better America, no only a stronger America, but a more just America.  I want you to help me build in this country an America in which every child can look up and say proudly, """"I am an American and I am proud to be an American.""""   VOICES:  We want Humphrey.  We want Humphrey.",2083_49,0.205269747,FALSE,,uncertainty,0,0
0.483797163,0.516202837,"You know where I stand on peace. Almost eight years after the Reagan-Bush administration began, we can be proud that peace is breaking out all over. It didn't happen by accident. It happened when we acted on the ancient knowledge that strength and clarity lead to peace--weakness and ambivalence lead to war. For eight years now we have been strong--and I will not allow this country to be made weak again.",2951_8,0.032405673,FALSE,,uncertainty,1,1
0.61697381,0.38302619,"Because it was just reported that America has experienced its ninth straight month of job loss. Just since January, we've lost more than 750,000 jobs across America, 7,000 in Pennsylvania alone. This is the economy that John McCain said - just two weeks ago - was fundamentally strong. This is the economy that my opponent said made great progress under the policies of George W. Bush. And those are the economic policies that he proposes to continue for another four years.",2008-10-03-remarks-abington-pennsylvania_1,0.233947621,FALSE,,uncertainty,0,0
0.528846429,0.471153571,"Italian-Americans have brought excellence to every area of our national life, to politics and business, to entertainment and the arts, to sports and law, to education, and to plain old time-honored hard work. Just think of all we've received from them. From Barcilotti who so loved learning and. From Frank Capra who loved the common man. Lee Iacocca who saved the great American company from extinction. Joe DiMaggio who showed real grace under pressure. And from Congressman Peter Rodino who did such honor to our great constitution.",3027_7,0.057692857,FALSE,,uncertainty,0,1
0.431679046,0.568320954,"The last time they were in office the deficit was $290 billion. The 1996 deficit has been cut to $107 billion. That's a reduction of 63 percent. That's the lowest level since 1981. But when you adjust for inflation, it is the lowest deficit in twenty-two years. Today, the United States has a deficit in its budget that has a percentage of our income that is lower than that of any major industrial nation on the face of the earth. This has meant real benefits to the people in this audience. It means cheaper auto, home, credit card, business loan rates, more business expansion, more job creation, a growing economy, providing opportunity again.",3278_14,0.136641908,FALSE,,uncertainty,1,1
0.620850654,0.379149346,"I think about the men and women who serve in our military, willing to serve themselves for the benefit of this great country. How many veterans do we have, our veterans and members of the Armed Forces? Thank you.",2012-10-19-daytona-beach-florida_34,0.241701309,FALSE,,uncertainty,0,1
0.480920773,0.519079227,"And so America has made an incredible comeback. We have the momentum going, and I happen to believe that when the people go to those polls on November 2nd, they are going to say, """"Jerry Ford, you did a good job. We want you to do it for the next four years.""""",2516_12,0.038158454,FALSE,,uncertainty,0,1
0.000161781,0.999838219,"My next chore was to keep a Republican legislature from spending too much money, and I did that by vetoing more appropriation bills than any governor in the history of Illinois. If I am known as a hard man with a dollar, I am not ashamed of that reputation. In particular, I take pride in the fact that, despite increased expenditures for worthy purposes, such as nearly doubling state aid to the common schools, and in spite of the increased cost of all goods and services, in my four years we have not raised general purpose taxes.",993_8,0.999676437,FALSE,FALSE,random,0,0
0.567308479,0.432691521,"One of the most heartening signs in the national picture in 1952 was the progress that was being made by small business, the seedbed of our free enterprise system. A large factor in that upturn was the Reconstruction Finance Corporation, which for twenty years provided the credit which saved many small businesses and helped other firms to grow stronger and larger. Another major stimulant was the consideration given to small business by the federal government in awarding defense contracts--a policy which strengthens both the broad mobilization base and steadies the national economy through promotion of industrial centralization. And we then had a Federal Trade Commission which maintained a militant watch against unfair trade practices and monopolistic tendencies.",1332_20,0.134616958,FALSE,,uncertainty,0,0
0.511174192,0.488825808,"And I'd also like to point out to you that America is now the peacemaker of the world and that, too, will continue as long as I'm President, because the role as peacemaker comes right out of our own history and our own heritage. Let me tell you a brief true story that may bring this home to you so you can remember it. Two years ago this month, I was at Camp David with President Sadat and Prime Minister Begin. We were trying to find a way to bring those two nations together. They had been at war for thirty years, four different times. I wanted them to settle their differences in peace. After several days of hard negotiating, it got so that Prime Minister Begin and President Sadat were not even talking to one another. There was a deadlock. We weren't getting anywhere. So, I said to the two men, """"Let's take a day off,"""" and I took them across the border, the Maryland-Pennsylvania border, to Gettysburg. I had been there a little before with a Southern historian, Shelby Foote, so I knew pretty well what to expect when we arrived. I wanted to show these two men that we Americans know something about war, and we know about neighbors fighting against neighbors.",2548_18,0.022348384,FALSE,,uncertainty,0,0
0.570064233,0.429935767,"The United States has shown that when we have to organize for war, we can do it.  Organized, our strength is greater than that of any other nation on the face of the earth. We Americans deserve a strength of political leadership commensurate with our military strength.",1238_26,0.140128465,FALSE,,uncertainty,1,1
0.000163901,0.999836099,"Folks, we're moving in the right direction. And I want to ask you to help me build a bridge to the twenty-first century where we keep cleaning up the environment, where we keep bringing crime down. If we bring it down eight years in a row instead of four, it'll be about low enough so we'll actually be surprised when we see a crime on the evening news at night and our children will be safe on the streets.",3219_11,0.999672198,FALSE,FALSE,random,0,0
0.47644672,0.52355328,"There is much to do. There are hard tasks ahead of us. And yet the great, encouraging fact of our times is that we have all we need to accomplish these tasks--the material resources, and more than that, the inspiration of great ideals.",1326_16,0.047106559,FALSE,,uncertainty,0,0
0.444557647,0.555442353,"""""So let us not be petty when our cause is so great...[missing text]. Let us stand together with renewed confidence in our cause--united in our heritage of the past and our hopes for the future, and determined that this land we love shall lead all mankind on to the frontiers of peace and abundance."""" Those words were President Kennedy's words and they are etched on our minds and in our history by the acid of tragedy, and the ideals that they set forth will be that much stronger for it.",1993_16,0.110884705,FALSE,,uncertainty,0,0
0.000115594,0.999884406,"Eighteen days.  He made it in six, gave us one to lay off on, you remember that.  I am just checking that out with you, Bishop.  That is right.  OK.  But in all seriousness, nineteen days.",2074_32,0.999768812,FALSE,FALSE,random,0,0
