Predictions_prob_1,Predictions_prob_0,text,speech_par_id,uncertainty,already_annotated,already_sampled,drawn,high_pride_bb,high_pride_yl
0.499805534,0.500194466,"The second reason is because we have had in every year of our great contribution, men and women of sufficient vitality and vigor to look to the future: Woodrow Wilson in the campaign of 1912 on the New Freedom. The first two years of his administration were the most productive since the administration of Abraham Lincoln. Franklin Roosevelt ran with the New Deal. As Governor Lawrence said this morning, the first 100 days redid the face of America, and we still benefit from what he did in the first twelve months of his office. Harry Truman ran on the Fair Deal, to speak on behalf of the people of this country. I think that Woodrow Wilson and Franklin Roosevelt and Harry Truman were regarded as great presidents by the people of this country, and the world. They were regarded as good neighbors by the people of Latin America, because they were good neighbors to the people of this country. You cannot succeed abroad, you cannot be strong abroad, you cannot have our prestige strong around the world unless you are moving here at home. What we are speaks louder than what we say. What we are doing here carries its imprint across the face of the globe. Because Franklin Roosevelt developed the Tennessee Valley, people all over the world thought they could do the same. They wanted to imitate us. I want people to look again to the United States for leadership. I want them to know that we have in this country not only a free society, but also a strong and productive society. I want people in this country working. I want us developing our natural resources. I want us to demonstrate that we can be first; not if or but or when, but first, now, period.",1544_1,0.000388931,FALSE,,uncertainty,0,0
0.000125614,0.999874386,"Let me give you some straight talk about the state of the race today. There's just 4 days left. The pundits have written us off, just like they've done before. My opponent is working out the details with Speaker Pelosi and Senator Reid of their plans to raise your taxes, increase spending, and concede defeat in Iraq. He's measuring the drapes, and he gave his first address to the nation before the election, and this week he's settled on a chief of staff. We've been a few points down, but we're coming back!",2008-10-31-columbus-ohio-5_16,0.999748771,FALSE,FALSE,random,0,0
0.583845633,0.416154367,"I've got a—I see a great America coming. I see a hopeful day. One of my favorite quotes—I hope it helps capture how I feel about America—is what a fellow Texan named Tom Lea wrote. He said, """"Sarah and I live on the east side of the mountain. It's the sunrise side, not the sunset side. It is the side to see the day that is coming, not to see the day that has gone."""" In the course of this campaign, my opponent has spent much of the time talking about the day that has gone. I'm talking about the day that is coming. I'm talking about a great day for America.",2004-10-26-dubuque-iowa-0_48,0.167691266,FALSE,,uncertainty,0,0
0.526674561,0.473325439,"I love that stanza in one of our national hymns, that stanza that says: O beautiful for heroes proved in liberating strife who more than self their country loved and mercy more than life. Thank you to our veterans and members of our Armed Services. A nation, a people who would give to others — I think of a single mom who scrimps and saves so that she can provide a good meal to her child at the end of the day or to a dad that's got two jobs right now, two jobs so he can make sure that his kids have the clothes that don't make them look different from the other kids at school.",2012-10-23-event-morrison-colorado_39,0.053349123,FALSE,,uncertainty,0,0
0.566849604,0.433150396,"As you can see, Kennedy International Airport is one of the nation's finest airports. As you can hear, Kennedy is also one of the nation's noisiest airports. It is one of the twenty-six major U.S. airports that have serious noise pollution problems.",2487_1,0.133699208,FALSE,,uncertainty,0,0
0.460794795,0.539205205,"The final accounting of the Bush presidency before the election is in. It says that in the last four years--listen to this--as a nation we have lost 35,000 jobs in the private sector. All the income--job growth in America since George Bush has been president has come in the government jobs he loves to attack. We've lost 1.3 million manufacturing jobs with no recovery in sight. If we keep following the path that got us here-",3022_3,0.078410411,FALSE,,uncertainty,0,0
0.443067078,0.556932922,"I'm proud to say that during these last four years--on another subject--not one square inch of territory in the world has been lost to Communist aggression. The United States is more secure than it was four years ago. But my opponent sees a different world. After the Soviets invaded Afghanistan, he said, """"It just baffles me why the Soviets these last few years have behaved as they have."""" Well, there's so much that baffles him. ",2867_12,0.113865845,FALSE,,uncertainty,1,1
0.539945357,0.460054643,"And I say, """"we welcome that test.""""  And first we say, """"look at the record.""""  You know, we have a perfect record to compare here.  Fifteen years have elapsed since World War II.  For seven and a half years we had the other philosophy in effect under Mr. Truman and for seven and a half years we've had our philosophy under President Eisenhower, and on every test that you make, my friends, we have done a good job and they've only talked a good job for the American people.",1785_13,0.079890713,FALSE,,uncertainty,0,1
0.000582747,0.999417253,"But we are embarked on a great adventure. Let us proclaim our faith in the future of man. Of good heart and good cheer, faithful to ourselves and our traditions, we can lift the cause of freedom, the cause of free men, so high no power on earth can tear it down. We can pluck this flower, safely, from this nettle, danger. Living, speaking, like men--like Americans--we can lead the way to our rendezvous in a happy, peaceful world.",900_26,0.998834505,FALSE,FALSE,random,0,0
0.527899686,0.472100314,"Just look at our export performance over these past four years. We've increased exports by 40 percent. We have gained worldwide market share in manufacturing output. Our exports to Japan have grown twelve times faster than our imports. The average American simply does not understand that. And high-tech exports have led the way. Since 1987, our trade surplus in advanced technology products has grown by more than 80 percent. So I have a message for the pessimists: We can compete, and we can win.",3106_20,0.055799373,FALSE,,uncertainty,1,1
0.583401697,0.416598303,"Q: How do you correlate the ideals that were taught in the synagogues and Sunday schools with the fact that in our own history we have had a bloody civil War and other examples of violence? MCGOVERN: I think we have always been at war with ourselves. Life is a constant struggle between good and evil, but what is most enduring in the American character are these ideals with which we began. They are based on the Judeo-Christian ethics. No one can read the Declaration of Independence and the Constitution and the Bill of Rights without realizing that those national ideals come out of the great religious traditions of this country and of Western civilization behind it, so that while it is true we have frequently departed from those ideals--and that happens every time somebody is mugged on the street or hit over the head in an apartment hall--nevertheless that stands in violation to the ideals of the country. And I think nowhere have we so stubbornly and so blindly violated those ideals as we have in Southeast Asia. The tragic thing about our whole experience in Southeast Asia since the end of World War II is that for the most part, we have been on the side of the forces for independence and against imperialism. We encouraged the Dutch to get out, the British to get out, French to withdraw from some of their holdings, but then somehow we have moved into the same trap ourselves in an effort to order other people's lives. And I think everything we are doing now in Southeast Asia, no matter how it is disguised, is a direct violation of what most Americans regard as the enduring ideals of this country.",2280_20,0.166803394,FALSE,,uncertainty,0,0
0.411065332,0.588934668,"By any measure, the answer is no. Nuclear dangers have mounted across the globe. The international terrorist club has expanded. Radicalism in the Middle East is on the rise. We have divided our friends and united our enemies. And our standing in the world is at an all time low.",2004-09-20-new-york-university_32,0.177869336,FALSE,,uncertainty,0,0
0.000142834,0.999857166,Ms. Schmidt. Thank you. [Ms. Schmidt made further remarks.],2004-09-22-king-prussia-pennsylvania_68,0.999714332,FALSE,FALSE,random,0,0
0.526318754,0.473681246,"All of us who believe in what is good and decent and progressive in America today are indebted to this great central labor council, we are indebted to such great leaders as Russ Crowel and Dick Grew and all of the others who have fought to make this a better working place for the people of this state and a better place for the workers of America as a whole. Now ordinarily I don't become involved in state referendums. I think these are matters that have to be decided by those who vote in the local elections, but I heard what Senator Masconi said. I talked to Assemblyman Burton, and I have talked to others about this ignominious Proposition 22 and that is a proposition that ought to be defeated here in the state of California because any proposal that interferes with the rights of one group of Americans--in this case the farm workers of America--is a threat to the freedom and the right of every other citizen of this land. ",2208_1,0.052637508,FALSE,,uncertainty,0,0
0.449593119,0.550406881,"The road is not going to be an easy one at all. Some of you, perhaps, are already in military service. My eldest son has just received his commission in the Marines. More will have to go. Most of us, I think--and I include you--are not military minded in this country, and I think, that is, on the whole, a good thing because it is this very quality of mind, a traditional quality, which makes the peace-loving civilian American ultimately when the time comes the best soldier the world has ever known. It is his calm good sense, his dedication to reality, his understanding that the military life is a hard necessity and not a national destiny. He knows that rearmament was not our choice but was forced upon us. He knows that strength and that patience constitute the road to peace in the world.",1032_12,0.100813762,FALSE,,uncertainty,0,0
0.499043879,0.500956121,"We are isolated from our historical allies in trading parts of Europe and Asia and Canada because of the kind of disjointed economic diplomacy and failure to consult with them on actions of extreme importance to them as well as to us. We are too isolated, I think, from the developing nations and too unaware of the concerns and the aspirations and the dynamics which are moving in these areas of the world where two-thirds of the inhabitants of this globe live. We are too isolated, partly because we seem to be saying--by the most obvious presence in those countries--that what is good for Pepsi-Cola or the First National City Bank is more than good enough for the people of those areas. And I think we are isolated from reality by the insistence that belligerent talk and big, constantly increasing, Pentagon budgets are somehow synonymous with national manhood and prestige. And most of all, as a nation that began by asserting a decent respect for the opinions of mankind, we are isolated from our own founding ideals as we back a corrupt dictatorship in Saigon by raining fire and death on the heads of helpless people all across the face of Indochina.",2280_4,0.001912241,FALSE,,uncertainty,0,0
0.588703315,0.411296685,"All those kids in inner cities and small farm towns, the rolling hills of Virginia, the valleys of Ohio, right here in Dubuque—kids dreaming of becoming scientists or doctors or engineers or entrepreneurs, following the family tradition of farming the land, maybe becoming a diplomat, maybe becoming a President, starting a business—they need champions in Washington, because they don't have lobbyists. The future will never have as many lobbyists as the protectors of the status quo, but it's the dreams of those children that are our saving grace. They're the ones who will carry forward the vision of America that makes us so special.",2012-11-03-rally-dubuque-iowa_37,0.177406629,FALSE,,uncertainty,0,0
0.500538431,0.499461569,"Well, ever since taking office, we've worked hard to restore government of the people, to give this blessed land a new birth of freedom and opportunity. Believe me, we couldn't have accomplished all that we have without the help of your outstanding senator, Chuck Percy. Since 1967 Chuck has served in the United States Senate with dedication and skill. He has stood proudly for the people of Illinois, and he's worked tirelessly to help keep America strong, proud, and prosperous.",2868_2,0.001076862,FALSE,,uncertainty,1,1
0.498236826,0.501763174,"I look at the historical nature of things--what happened to John Kennedy, yes, but also what happened to Harry Truman, what happened to Dwight Eisenhower, even what happened to Richard Nixon, Gerald Ford--because I'm part of a continuum, the thirty-ninth person that's lived in the White House--the thirty-eighth that's lived in the White House, Washington wasn't president when the White House was built. But this is a time of thinking about those serious matters. I want our country to stay at peace. I want our country to keep high the banner of human rights. I want our country not ever to forget what made us great and the crises that can evolve in the Oval Office if those questions are answered incorrectly, if there is a misjudgment, if there is an abandonment of that continuum of commitment on a bipartisan basis.",2590_5,0.003526347,FALSE,,uncertainty,0,0
0.000147852,0.999852148,"Listen, if you want to keep jobs here, we got to have us an energy plan. I proposed a plan to the United States Congress 2 years ago. They need to get it to my desk. If we want jobs to be created here, we got to do a better job on conservation. We got to do a better job on promoting renewables such as ethanol and biodiesel. We got to modernize our electricity grid. We got to use our clean coal technology to make sure we can use the energy here at home. We got to explore for natural gas in environmentally friendly ways. If we want jobs here in America, this country must become less dependent on foreign sources of energy.",2004-09-23-bangor-maine-1_23,0.999704297,FALSE,FALSE,random,0,0
0.529103757,0.470896243,"And let me remind you of a statement made by a great president of the United States, Teddy Roosevelt, who once said, """"Speak softly and carry a big stick."""" With the kind of cutbacks in defense spending that Jimmy Carter wants to make, Jimmy Carter, in effect, is saying speak loudly and carry a flyswatter.  Jimmy Carter has said that the United States, our country, is not respected anymore around the world. That's an inaccurate statement. Every single leader in the free world has said that relations between the United States and their country is good, never been better. And when Jimmy Carter says that your country and my country are not respected, Jimmy Carter is slandering 215 million Americans and the United States of America, and we shouldn't stand for it and we won't.",2479_9,0.058207514,FALSE,,uncertainty,1,1
0.000129532,0.999870468,"Ms. Brier. Yes, it is. The President. So where did you go?",2004-09-20-derry-new-hampshire_80,0.999740935,FALSE,FALSE,random,0,0
0.558967919,0.441032081,"America's purpose in the world is not simply to be another great power in history. As the flow of resources and information and peoples causes--and people cause this old world to shrink, we have a particular contribution to make to the march of human progress. I call on us to set an example of how a nation of many peoples can harvest strength from diversity.",3020_48,0.117935838,FALSE,,uncertainty,0,0
0.476158824,0.523841176,"The empowerment zones that we created and the enterprise communities we created, and the community development banks that we created, including one worth almost $500 million in Los Angeles--these are beginning to loan money to people and to create jobs. In Detroit, under the leadership of Mayor Archer, when I took office, the Detroit unemployment rate was nearly nine percent. Today, the unemployment rate in Detroit is 4.5 percent. The empowerment zone has generated $2 billion in private sector capital. So we can turn our cities around. In virtually every city in the country there has been a big drop in the violent crime rate as we put more police officers on the street and adopt strategies to prevent crime from happening in the first place. So I believe we're moving in the right direction there. We still have a lot of challenges in the future, and I would just like to mention two or three, if I might, that you can play a particular role in.",3272_12,0.047682352,FALSE,,uncertainty,0,0
0.434630615,0.565369385,"I've set out policies that move our country toward an optimistic and positive vision. I believe our country can become an ownership society. You know, there's an old saying that no one ever washes a rental car. There's a lot of wisdom in that statement. When you own something, you care about it; you have a vital stake in the future of our great country.",2004-10-14-reno-nevada-0_33,0.130738769,FALSE,,uncertainty,0,0
0.492318668,0.507681332,"We'll also jawbone employers in this country to say, look, we want you to invest in — in countries that are following these guidelines because we want to shape events. America is looking like a nation that is following. They call that, in this administration, leading from behind. I call that following. America is the leader of the free world. That doesn't mean we send troops everywhere and we shoot everybody. It means instead that we use our considerable economic influence and diplomatic influence to try and move nations in ways that will make them more peaceable and provide greater opportunity and hope for their people. This is, in the Middle East, a time of extraordinary opportunity, but also danger, and America sitting on the sidelines is not the right approach.",2012-10-10-mount-vernon-ohio_51,0.015362663,FALSE,,uncertainty,0,1
0.52095921,0.47904079,"The outlook on Labor Day weekend 1984 is for a continuation of strong, steady economic growth, more jobs, and low inflation. We still have great challenges to meet, which I'll speak about in a moment. But we should also recognize the progress we've made together. It's an important source of confidence and inspiration for our future.",2772_1,0.04191842,FALSE,,uncertainty,1,1
0.525102691,0.474897309,"Harry Truman had the strength and the skill to lead an America that won that war and built a new era of peace and prosperity. And, the president we elect this year will also be the commander-in-chief in a battle for America's future. Here at Moog Automotive, you know as well as anyone that American businesses, American products, and American jobs are fighting for survival in the world marketplace; whether or not we win that battle will determine whether our children and grandchildren will enjoy an American standard of living.",2921_1,0.050205382,FALSE,,uncertainty,0,0
0.470330618,0.529669382,"When tragedy came on September the 11th, 2001, the response of the Guard was outstanding. A thousand Guard volunteers came forward to help that day, and by sunrise on September the 12th, more than 5,000 Guard volunteers were on the job. In the past 3 years, Guard units have defended the American homeland against further attack—you've taken the battle to our enemies abroad. The National Guard has played a critical role in every aspect of Operation Enduring Freedom and Operation Iraqi Freedom. More than 185,000 Guard members have been called up to serve on every front in the war on terror. You are a vital part of our strategy to defend America. You're fighting terrorist enemies in Iraq and Afghanistan and across the globe, so we do not have to face them here at home. America is safer because of your service, and we are grateful.",2004-09-14-states-las-vegas_6,0.059338763,FALSE,,uncertainty,1,1
0.414825285,0.585174715,"A job gives us the chance to see to it that our children will have it better than we did. And if that isn't the dream, what is? I see the issue of jobs as more than a way to keep track of our economic triumph. I see it as a gauge of our well-being as a nation and a way to judge our success as a people. And so the singular purpose of my economic policy will be to see to it that honest employment is extended to all Americans wherever they live, whatever their circumstances.",2951_6,0.17034943,FALSE,,uncertainty,0,0
0.429766371,0.570233629,"There's a whole new world out there.  And we Americans are ready to take it on. We're not going to settle for an America that's second best or fifth best or seventh best; we want to build the best America; we want America to be number one in the classroom; in the workplace; in the research laboratory; number one in the quality of life we provide, not just to some, but to all our people.",2925_9,0.140467258,FALSE,,uncertainty,0,0
0.563737853,0.436262147,"Because the thing is, in the midst of these tragedies, we're also inspired by the heroes that run into buildings and wade through water, neighbors helping neighbors cope with tragedy, leaders of different political parties working together to fix what's broken. It's a spirit that says no matter how bad a storm is, no matter how tough times may get, we always bounce back, because we're all in this together. We rise or fall as one Nation and as one people.",2012-11-03-rally-milwaukee-wisconsin_4,0.127475705,FALSE,,uncertainty,1,1
0.495272266,0.504727734,"The peace we enjoy today is, of course, not all that we would wish--nor all that, with God's help, it will one day be. Centuries of mutual hatred among nations, of ancient prejudices and quarrels, cannot be erased in a few short years. And yet we must ask ourselves: why the anguished cry of some politicians these days that we have made no gains whatsoever toward the peace we seek? The plain truth is that Americans know very well the difference between today and the days of the Korean casualty lists. And Americans have not forgotten those other milestones, all around the world, on our road to peace: Austria, Trieste, West Germany, Guatemala, Panama, Caracas, Geneva.",1417_21,0.009455468,FALSE,,uncertainty,1,0
0.45691842,0.54308158,"The result: Michigan now has a $1 billion surplus and a growing economy that has created half a million new jobs and boosted personal income by almost 26 percent--the fastest growth rate in America. So when Bill Clinton says that cutting taxes and balancing the budget can't be done, what he really means is that he doesn't want to do it. It can be done. It's being done in the states right now. And when Jack Kemp and I get to the White House in January 1997, we're going to do it for the whole nation.",3318_53,0.086163161,FALSE,,uncertainty,0,0
0.412845642,0.587154358,"It is awfully important that we in the cities fully realize that the maintenance of a healthy agricultural economy, based on the family farm, is an essential foundation for a healthy America. We need wisdom, too, to see what to keep, and what to change, in the conservation and use of the great bounty that nature has bestowed upon this rich and blessed land--our soil and water, our forests and wildlife, our minerals and natural resources. I want to talk about this for a moment.",1337_12,0.174308716,FALSE,,uncertainty,0,0
0.467274084,0.532725916,"And I — — I reached over and I grabbed the flag and pulled it out. And it was as if electricity was running through my arm, as I thought about the sacrifice of our men and women in the space program — their love for learning, their willingness to pioneer for us, the discoveries they made that our life might be more enjoyable and full. It's the nature of America, to live for something bigger than ourselves. It's the young man or the young woman who graduates from high school or college and says, I'm going to put my career on the side for now; I want to go serve my nation. It's the — — it's the single mom — it's the single mom who doesn't know whether they'll be able to put food on the table at the end of the week, and scrimps and saves so they can do so. (Helicopter sounds overhead.) And it's the sound of freedom, like a helicopter going by. Smile, you guys, we're on TV. (Laughter, cheers, applause.) I'm just kidding; I have no idea whose helicopter that is.",2012-10-17-rally-leesburg-virginia_38,0.065451833,FALSE,,uncertainty,1,1
0.000122722,0.999877278,"Four years ago, when I traveled your great State, I made a pledge that if you gave me a chance to serve, I would uphold the honor and the dignity of the office to which I had been elected. With your help, I will do so for 4 more years. God bless. Thank you for coming. Thank you all. Thanks for coming.",2004-10-19-port-richey-florida_65,0.999754556,FALSE,FALSE,random,0,0
0.584765669,0.415234331,"Governor, we stand with you. We are proud of what you're doing and the leadership that you're going to provide to this great country for every veteran, for every student, every walk of life. We've got a great product. That is, we have the best ideas and the best values. And I'm proud to stand here in the rain with you. It doesn't matter. Our country's worth fighting for.",2012-10-08-newport-news-virginia_26,0.169531337,FALSE,,uncertainty,0,1
0.447851337,0.552148663,"This great State Fair is a good example of what people can do by themselves. We have the most productive farmers in the history of mankind. One American farmer today feeds fifty-six other people. The farmers of North Carolina, as Jim Holshouser said, will bring in their highest income from their tobacco crop in 1976. I compliment you for it. We are proud of that productivity.",2492_15,0.104297326,FALSE,,uncertainty,1,0
0.491710737,0.508289263,"That is the choice this nation makes in 1968. That is the choice we face as we raise a great mirror above this nation. We must finally choose, in 1968, whether this nation is to grow beyond what it has been, whether America is to finally become one society for all its people, whether America is worthy to stand in a position of moral leadership in this world.",2030_10,0.016578526,FALSE,,uncertainty,0,0
0.466246424,0.533753576,"I know Mr. Khrushchev, and I know the time must never come when an American president sits at the conference table faced by a man who says, """"I am stronger than you are.""""  And so I pledge to you that we will do whatever us necessary to keep America strong militarily. Second, I pledge to you that we will keep this economy growing, as I have indicated, moving forward on all fronts, as it has not moved forward ever in our history.  But make no mistake about it, when we talk about America standing still, let's just look around America and we will see that we've made more progress in this administration than we ever made in the Truman administration.  We don't want to go back to those policies.",1825_11,0.067507152,FALSE,,uncertainty,1,1
0.490115991,0.509884009,"In 1981 we went to work repairing the damage caused by wrong-headed thinking. And besides working to restore the strategic balance, we started to rebuild our conventional forces. And today every major commander in the field agrees that America's military forces have better people, who are better-armed, better-trained, better-motivated, with better support behind them.",2845_19,0.019768018,FALSE,,uncertainty,0,0
0.496932724,0.503067276,"I say this country does not have to be torn and divided.  We can build a country of trust--trust beyond race, or religion, or region, trust of free people for one another as human beings.We don't have to hate each other. We can build this country together--just as we built the railroads, just as we built our highways just as we built the building of mortar and steel in our great cities.  ",2100_22,0.006134552,FALSE,,uncertainty,0,0
0.000131052,0.999868948,"They are vague about the place where those cuts could be made, but the realities of manpower needs and pension requirements and many, many other fixed costs ensure that a cut of that magnitude--whether it's fifteen, or seven to nine, or five to seven--would have to come from weapon system procurement. That would be a strategic tragedy for America. It would be an economic tragedy for the State of California and other states which do the research and development and build this wonderful weapon system.",2452_9,0.999737895,FALSE,FALSE,random,0,0
0.462319002,0.537680998,"So what it boils down to is this: it boils down to character and trust. I ask you to just imagine reading about an upheaval now. We brought peace to the world and way and tremendous quantities. These young people here, even these characters, they go to bed at night without the same fear of nuclear war. That's something big. That is something important for the world, for mankind.",3184_14,0.075361996,FALSE,,uncertainty,1,1
0.44822795,0.55177205,"Fourth and finally, I believe a strong America is a growing America, a nation that is developing all of its resources to the fullest possible potential--human, scientific, economic, and natural--and developing these resources under a free enterprise system that looses the energy of our people. The splendor of this city is proof of what can be done. The vitality of this state is proof of what can be done. This country can move ahead, and it is that great object that we are dedicating ourselves to in this campaign.",1483_11,0.1035441,FALSE,,uncertainty,0,0
0.485280244,0.514719756,"And I want it said during the next years that the growth of the United States continued, that we began to build in this country a stronger economy that made it possible for us to find jobs for the 1,500,000 of your children that are going to be looking for jobs every year for the next ten years. We have to find 25,000 jobs a week for the next ten years if your boys and girls are going to find work in this country. I don't think the Republicans consider these problems. I don't think they have given consideration to the needs of our economy. To say that we have never had it so good, to run on a program of peace and prosperity, at a time when our prosperity is threatened and the peace of the world hangs in the balance. I think they don't look at what is happening at home and they have not looked at what is happening abroad. I don't think the United States will be strong and respected again around the world until we are strong and respected here in the United States. ",1533_9,0.029439512,FALSE,,uncertainty,0,0
0.000156255,0.999843745,"In our democracy, we believe we must use wisdom and effort to separate the guilty from the innocent. We must never apply the primitive rule of guilt by association, guilt by religion, age, color, or any other form of association. We have to be more meticulously careful because of our dedication to human rights and human dignity. And in our democracy, the primary jurisdiction for maintaining order rests with state and local authorities to protect the rights of people and not with the federal government. The President can and must by word, deed, and conduct, inspire our nation to respect for the law, to obey the law.",2042_26,0.999687491,FALSE,FALSE,random,0,0
0.538547601,0.461452399,"I agree with Mr. Nixon that these votes are a test of our prestige.  But I can take no satisfaction in them.  I can take no satisfaction in coming to this valley and seeing pottery mills, seeing steel mills working part time, seeing rivers that are polluted, seeing an administration which has twice vetoed the area redevelopment bill, which has vetoed a bill to clean our rivers, which has vetoed twice in the last twelve months a housing bill, which considers $1.25 minimum wage an extreme, which considers medical care for the aged as extreme, and I quote Mr. Nixon accurately.  I stand tonight in this city of Salem, in the state of Ohio, where Franklin Roosevelt stood and Woodrow Wilson, and I come here tonight and ask your help in this campaign.  I ask you help in building the strength of our country.  This is a great country, but it is our obligation as long as we bear responsibility, it is our obligation to make a greater country.  And this is a powerful country, but it is our obligation to make it a more powerful one.  There are no secrets in this campaign.  You who live in Salem can make your own judgment as to whether history will record that in the last years of the fifties the tide began to go against us, the tide began to ebb.  That is the question which you have to decide.  What kind of leadership do you want?  Do you want leadership which tells you that all is well?  That never before have we been so secure?  ",1597_6,0.077095201,FALSE,,uncertainty,0,1
0.000126117,0.999873883,"Welfare reform: We've got bold new programs. Let me just salute your governor for leading the nation with Learnfare and Workfare and trying to break the cycle of welfare. That is a compassionate approach, the strong approach. I salute Tommy Thompson, and I want to see this happen for the entire country.",3176_17,0.999747765,FALSE,FALSE,random,0,0
0.562513419,0.437486581,"You see this new world, the new world today, brings new challenges and also new opportunities. We are part of a global economy, and this is no time to hand the wheel to a novice to take a risk with the United States. When it comes to steering America through the new global economic challenges, America needs a driver who knows the highway. And I am that man.",3143_8,0.125026837,FALSE,,uncertainty,0,0
0.472444818,0.527555182,"All we have, all we have ever built, all the hopes and dreams we want to come to pass, all of this is dependent on education in freedom. This is the soil in which our progress has grown. This is the sweet air we breathe as we push back the material boundaries that have hemmed in other nations in other times.",2677_22,0.055110365,FALSE,,uncertainty,0,1
0.535668417,0.464331583,"This is a beautiful experience for me.  We are literally in the temple of divine providence as we are here in this valley alongside of this great river.  I said to Senator Magnuson and Senator Morse that this was like a religious experience in the sense that we are all stewards of our natural resources.  These resources were not man made.  They are a gift, a gift from God almighty, from nature, from a supreme being.  And those of us who serve in the government of the United States or the state government or serve as private citizens have a special responsibility to develop these resources and to protect them.  The members of the House of Representatives that are here with us today have understood that, as have the members of Congress.  What we see here today tells really the story that America is yet the unfinished business of the world, that the American Revolution is the unfinished revolution, that the day of conquest and discovery is still with us.",2040_3,0.071336834,FALSE,,uncertainty,0,0
0.500674766,0.499325234,"I've got many friends that went to the Air Force Academy, all very smart. They love their airplanes, that I can tell you. The courage and selflessness of our service members and their devotion to each other and to their country are the traits that we need to make America great again.",2016-10-18-colorado-springs-colorado_2,0.001349532,FALSE,,uncertainty,0,0
0.99948163,0.00051837,"The real America is a nation born in an abiding distrust of government. Our forebears experienced abuse of power--and they were determined that it would not happen here ever again. So they placed sharp limits on the power of government to wage unwanted wars, to levy unjust taxes, or to carry on the public business without a fair accounting to the people. The quality that made our country unique from the beginning was its insistence that the government must answer to the governed.",2276_5,0.99896326,FALSE,FALSE,random,0,0
0.552026536,0.447973464,"It is every veteran's hope that should their children be called upon to answer a call to arms, the battle will be necessary and the field well chosen. But that is not their responsibility. It belongs to the government that called them. As it once was for us, their honor will be in their answer not their summons. Whatever we think about how and why we went to war in Iraq, we are all humbled by and grateful for their example. They now deserve the distinction of the best Americans, and we owe them a debt we can never fully repay. We can only offer the small tribute of our humility and our commitment to do all that we can do, in less trying and costly circumstances, to help keep this nation worthy of their sacrifice.",2008-09-30-association-baltimore-maryland_22,0.104053072,FALSE,,uncertainty,0,0
0.587406718,0.412593282,"On other occasions I have spoken and written much about the solid accomplishments which the Korean War has made possible.Tonight let me say only this: I believe we may in time look back at Korea as a major turning point in history--a turning point which led not to another terrible war, but to the first historic demonstration that an effective system of collective security is possible.Having failed to defeat us on the field of battle, the enemy there now seeks to defeat us by prolonging the negotiations and by exhausting our patience. But some men in this country seem to think that if definitive victory cannot be won, we should either take reckless military action or give the whole thing up. Such advice plays into the enemy's hands. The contest with tyranny is not a hundred-yard dash--it is a test of endurance.",916_28,0.174813436,FALSE,,uncertainty,1,1
0.000141474,0.999858526,"And, finally, let me say to all these young people here, one thing we know is that education will no longer be the province of people who are 18 and under. We know now that nearly everybody needs to go much further. We know now that most people will have to learn for a lifetime. We know now that the young people in this audience today, many of them within a few years will be doing jobs that have not been invented yet and some of you will be doing jobs that have not been imagined yet. And, therefore, we must open the doors of college education to every single citizen of this country who is willing to work for it. It is time.",3295_37,0.999717052,FALSE,FALSE,random,0,0
0.00014609,0.99985391,"I feel that starting a new business, meeting a payroll, taking risks, and creating jobs in the private sector are good criteria for being president. Entrepreneurs, risk takers, and job builders are optimists. I am an optimist about America's future.",2957_6,0.99970782,FALSE,FALSE,random,0,0
0.542563868,0.457436132,"The question is whether America's going to become like Europe or, I joking say — Look, we don't want a government that gets larger and larger and larger, that takes more and more away from and borrows more and more from China and others, and passes those burdens on to the next generation. This is not the America that we know. That will not create the jobs and the rising incomes the American people deserve. I don't want to transform America into something we wouldn't recognize. I want to restore to America the principles that made America the hope of the earth.",2012-09-20-event-sarasota-florida_32,0.085127736,FALSE,,uncertainty,0,0
0.00016049,0.99983951,"How many hundreds of millions of dollars corruption has cost the millions of hard working taxpayers of America, I do not know. How many dishonest men escaped their taxes by bribery, I do not now know. How many decent taxpayers were pushed into the ignominious position of having to pay to get justice, I do not know. How many small taxpayers have been subjected to a shakedown while the country's most notorious racketeers were getting off amazingly well, I do not know.",1091_20,0.999679019,FALSE,FALSE,random,0,0
0.478869361,0.521130639,"That pledge says that we are a nation under God. And if I'm president of the United States — — I will not take God out of the public (square ?), and I will not —.",2012-09-10-event-mansfield-ohio_5,0.042261277,FALSE,,uncertainty,0,0
0.575484608,0.424515392,"I spent the afternoon with the National Guard Association of the United States. These are the heroes who rescue our people in disasters, and who fight our wars. These heroes are a permanent testament to the courage and character of our nation.",2016-09-12-asheville-north-carolina_22,0.150969216,FALSE,,uncertainty,1,1
0.570789612,0.429210388,"I believe our country can be an ownership society. You know, there's a saying that says, no one ever washes a rental car. There's some wisdom in that statement. See, when you own something, you care about it. When you own something, you have a vital stake in the future of our country. So we encourage entrepreneurship. Every time a small business is starting, someone is achieving a part of the American Dream. We encourage home-ownership in America. I love the fact that more and more people are owning up— opening up the front door of their home, saying, """"Welcome to my piece of property. Welcome to my home.""""",2004-10-15-rapids-iowa-2_31,0.141579225,FALSE,,uncertainty,0,0
