,Speech_id,text,party,term,comp,populist_old_keywords,par_id
67805,2016-09-21-center-orlando-florida,"That little girl reminded me of another little girl, my mother. She didn't face the same challenges, but she, too, was clocked from a full and happy childhood – abandoned by her own parents, raised by grandparents who didn't want her, and ended up on her own when she was just 14, supporting herself as a housemaid. But then something finally went her way. The woman she worked for encouraged her to finish high school. And that family showed my mother what a happy family looked like. After many lonely years, it was the start of a better life.",dem,2016,False,False,24
31359,3279,"I have also challenged all of our schools to a broad national goal: Every child in America should be able to read independently by the third grade. Forty percent of our children still cannot do that. I want to send 30,000 reading specialists and national service corps, AmeriCorps volunteers around the country--to form an army of one million people to make sure that by the year 2000 all of our third graders can read independently.",dem,1996,False,False,30
60920,2004-09-24-education-janesville-wisconsin,"What I'm telling you is this: Listen, the world we live in is changing. Jobs are changing. People are learning more over the Internet. We've got to be wise about how we spend your money, to reflect the changing times. The workforce rules ought to reflect tomorrow, not yesterday. Our community college systems ought to be supportive because they're good for helping the students get the skills for the jobs of today, not yesterday. What I'm telling you is that I've got a vision that recognizes we're living in a changing world and we're going to use our assets in wise ways to make sure America is a hopeful place for everybody.",rep,2004,False,True,38
10362,2297,"That is the kind of men they were. And that is the kind of responsible presidential leadership we must restore. Our present leadership has not only failed that test, it has undermined the personal freedom of Americans and the constitutional framework of our government.",dem,1972,True,False,30
54635,2012-10-25-rally-cleveland-ohio,"The President. And the good news is I'm asking for your vote and I'm asking you to vote early. Here in Ohio, you can vote now. You don't have to vote later. I need you to vote early, and I need your help to keep moving America forward.",dem,2012,False,False,7
68359,2016-11-03-raleigh-north-carolina,"What happened to that church in Mississippi yesterday should not have happened and it should never be accepted. People painted the words """"Vote Trump"""" on the side and then set it on fire. Who would do that? Who would do that to a place of worship where people seek solace? That can never be normal. It can never be acceptable.",dem,2016,False,False,36
29926,2012,"Now, I want to visit with you just a little bit now about our party, about this election, and then I want to touch, just touch on a few of the key issues. My fellow Democrats and those of you that may not be pledged Democrats, let me say to you--I said that I entered this contest first as a contestant for the nomination and now as your nominee in the hopes that I could help bring this party together, this great instrument of social progress called the Democratic party.  And I said that I wanted to do that so that we could help unite our country.",dem,1968,True,False,6
24998,2815,"My fellow Americans: This week my opponent unveiled with great fanfare his plan to combat dangerous drugs, a plan comprising what he called """"four new initiatives."""" Well, forgive me, but his so-called new initiatives aren't new. Every one of them is by now an old initiative, begun by us more than two-and-a-half years ago, when we first started the South Florida Task Force. Then, a year later, following the success of the task force, we extended these initiatives nationwide and set up the National Narcotics Border Interdiction System, known as """"NNBIS.""""",rep,1984,True,False,0
28520,3293,The crime rate has come down for four years in a row. We have the lowest crime rate in ten years. The welfare rolls have dropped for four years in a row as nearly two million Americans have found their way to work and greater dignity. Child support collections are up 50 percent--$4 billion a year for the children of this country.,dem,1996,False,False,8
5478,1799,"So I can only say, since I don't intend that, I'm going to continue to support every Republican candidate in this state and also in the nation, and do it proudly because we simply have to develop a spirit--a spirit which you already have in this state, a spirit which also developed in other states as well, a spirit that will rebuild our strength, and it is coming back. Now, the last thing I would say is this campaign has brought out the biggest crowds of any I have ever participated in.  I think it's probably the record.  Crowds from the standpoint of any campaign, including the ones in 1952 and 1956, are enthusiastic.  People believe there is a cause worth fighting for and working for and voting for, and we can win this election.  ",rep,1960,True,False,9
47405,1178,"But informed people know that the plant is being located here because a careful investigation by a great private industry discovered that the waters of the Savannah River were peculiarly suitable for certain processes essential to the development of atomic energy.  Of course, it's possible--though I doubt it--that the Savannah River, itself, has its source in a Washington Bureau. This, my friends, is a good year for some straight political thinking.  It is a bad year to be fooled.  It would be a particularly bad year to be fooled into thinking that the Washington mess is the fault of you, the people.  And we will not be fooled into the belief that this great land of ours and the progress we have achieved here are blessings handed down by government.  We are going to think straight--straight through to the conclusion that America is what free Americans--with courage and sweat and drive--have made it.  ",rep,1952,True,False,30
7442,1992,"I have said that I thought our people ought to be united instead of divided, and I have tried to preach love instead of preach hate. I have tried to preach faith instead of preach doubt. I have tried to bring our people together and heal our wounds instead of make them angry and fighting each other. I think that we do have a more united people as a result of what I have done in this campaign and I think tomorrow night you will hear something about that unity in America when you hear the returns come in.",dem,1964,False,False,7
42549,3186,"So here's what it is. Just picture this: we've dramatically changed the world, dramatically. All these kids here go to bed at night without the same fear of nuclear war that they had four years ago. Now, that's change. You talk about change, that's change.",rep,1992,False,False,18
20405,2988,"In the end, the New Covenant simply asks us all to be Americans again--old-fashioned Americans for a new time. Opportunity. Responsibility. Community. When we pull together, America will pull ahead. Throughout the whole history of this country, we have seen time and again that when we are united, we are unstoppable. We can seize this moment, we can make it exciting and energizing and heroic to be an American again. We can renew our faith in ourselves and each other, and restore our sense of unity and community. Scripture says, """"Our eyes have not yet seen, nor our ears heard, nor our minds imagined what we can build.""""",dem,1992,False,False,54
3432,3206,"We've had 10.5 million new jobs since I signed the Family Leave law, it's been good for business because when families are happy, when they're succeeding at raising their children, they're more productive at work and they make America stronger. Let it be our goal to say, success at home and success at work go hand in hand. Will you help me build that bridge to the twenty-first century?",dem,1996,False,False,23
4106,1983,"But the question you have to decide is which man's thumb you want close to that button.  The thing you have to decide is when that telephone starts jingling and you hear the ring on the """"hot line"""" and they say, """"Moscow is calling,"""" you have to decide which man you want to lift up that receiver and what you want him to say. [At this point there was a demonstration in the crowds.]",dem,1964,True,False,35
8589,2295,"What has gone wrong? Every single time this administration has faced an important economic choice, they have picked a policy that is right for the few and wrong for you. Inflation was a problem when Mr. Nixon was elected, but his solutions made it worse and created new problems besides. He could have followed the example of John Kennedy, who invoked the prestige and power of the presidency during the steel crisis to prevent an excessive price increase. Instead, Mr. Nixon chose a course that robbed you to reward the rich.",dem,1972,True,True,4
7096,3029,"Now, here's the interesting thing. Guess how many countries have family leave: This is even a bigger deal than--at least not all poor countries have medical coverage. All the other advanced countries have systems that are covering everybody and control health care costs. Guess what: seventy-two nations have a family leave law--seventy-two. And this fellow in the White House says we can't do that. There's seventy-two countries that could do something and we can't? Let me tell you something. I was raised to believe, when I was the age of the students in this audience, that this is a can-do country, not a can't-do country. And it's time to say we can again. We can.",dem,1992,False,False,22
45254,1435,"I might apply this principle for you to the problem of civil rights. We believe, with the Constitution, in the equality before the law of every single American. In making this a reality in this day and time, we believe in cooperation. We believe that in getting the cooperation that comes about from willing working together of Americans, you achieve much more than you do just by writing a hard and fixed dictum of law and say everybody must conform.",rep,1956,False,False,7
38263,3257,"Let's not forget what the real choices were here. Now, that was their preferred policy option. So it wasn't that we weren't willing to do the responsible thing; we have done the responsible thing, we will do the responsible thing. But I will never preside over a country, if I can stop it, that walks away from our common commitments to help people who are working hard build strong families, do decent work, maintain their middle class lifestyles, even if they have a parent that needs to be in a nursing home or a child with a disability. I will never do that. And you shouldn't do that, either.",dem,1996,False,False,20
34195,3042,"Business executives should not be in a position, the people running these big companies, to raise their pay by four times what their workers' pay goes up and three times what their profits go up. I don't care--let me tell you something. I don't care what people make if their profits are going up and their workers' pay is going up, but you can't run a company where you take and everybody else gives.",dem,1992,False,False,13
69544,2016-08-09-north-carolina-wilmington,"Regulations; if I told you -- and I'm so surprised, this is probably the biggest surprise -- if you have a small business and I said, you can have one or the other, a major tax cut like we're gonna -- you know, we're bringing it down to 15 percent from more than -- much more than double that. But if I told you that you could have a massive tax decrease or really substantially -- but in a real way -- cut regulations -- a hundred percent of the people I talk to would take the regulation, if you could only have one or the other. It's amazing, its amazing",rep,2016,True,False,108
34007,1906,"But if we are courageous and farsighted and farseeing, if we have no fear of the truth, if we seek only after light, then we and our children and our children's children shall know the greatness of this wonderful, beautiful land we call America. I pray that when historians write the story of this time in our lives, that it may be recorded that this President tried, tried to lead his nation, tried to lead his nation with justice and with compassion and with courage--and there was faith and there was firmness in his heart. May it further be written that the people of the United States cast out their doubts, took great pride in their achievements, and bravely made of this land and this world a brighter, happier place for all mankind.",dem,1964,True,False,18
39606,3185,"As a result, we crushed aggression. We lifted the spirits of America. We honored the Vietnam veterans as well as the veterans of Desert Storm.",rep,1992,False,False,26
66234,2004-10-27-remarks-vienna-ohio,"Audience members. We do! The President. Here's the good news. We're not going to let him tax you; we're going to carry Ohio and win a great victory. Senator Kerry can run from his record, but he cannot hide.",rep,2004,True,False,36
21515,3077,"However, the facts tell the story about his own record. In 1980, Arkansas ranked forty-seventh in the percentage of adults with high school diplomas, now forty-eighth. Today, they're dead last in the percentage of adults with college degrees.",rep,1992,False,False,25
35882,3054,"But, frankly, even if we could prevent all future AIDS cases, we would still have a responsibility to treat and care for the million or more Americans already infected. And so the third element of a Clinton-Gore AIDS policy is to guarantee that all people with HIV have access to affordable quality care and treatment. Of course, many of the problems that people who are HIV-positive have are shared by other Americans. Seventy million of us have no adequate health insurance and about 37 million have no health insurance at all. Countless Americans fear that a sudden illness or accident will force the choice literally between their money or their lives. Under our heath care system, all Americans will have access to quality and affordable heath care through coverage from their employer, or if they're unemployed, through their government. Our plan will include voluntary, confidential, and anonymous testing and counseling for HIV, as well as the monitoring, therapy and drugs that people who test positive need. And experimental therapies will be more accessible to people with HIV.",dem,1992,True,False,28
16408,2392,"I think it's time that we had a president who understands the facts about Eastern Europe and about the whole world. It's time we had leaders who will speak up for freedom in Eastern Europe, and also in the rest of the world. When I was here in Chicago to make a major foreign affairs speech last March, I said Eastern Europe must never and can never be a stable region until the Eastern European countries regain their independence. I said then that the Soviet Union must understand that any United States-Soviet dtente depends upon recognizing the legitimate aspirations of the people--of Poland, Czechoslovakia, Hungary, Romania, and the rest of Eastern Europe.",dem,1976,True,False,13
71408,2004-09-24-temple-university-philadelphia,No American mother should have to lie awake at night worrying whether her children will be safe at school the next day. No one should fear visiting our nation's capitol or our greatest cities because they might be attacked. Our hope – our determination – is nothing less than this: to live our lives confident that we are safe at home and secure in our world. And that is the great victory I will fight for as your President.,dem,2004,True,False,48
27626,1082,"     And their voting record on farm policy is open for everyone to examine.  It is a record of opposition and harassment for 20 years, not only on price supports, but on all of the other Democratic programs on the storage program, rural electrification, soil conservation, crop insurance, rural electric coops and so on.  The Republican Old Guard has never understood the philosophy behind these programs; it has never understood the programs themselves; it has never understood how they work.  The warning is plain; the Old Guard is hoping that the General can make his easy promises to farmers so convincing that they will forget about their own voting record.",dem,1952,False,True,7
44066,1155,"Ladies and gentlemen, the campaign in which I am now engaged is in conformity with the promises I made to those people.  I think that the administration in Washington has gone too far in damaging, indeed leading toward destruction of the kind of America we have known, loved and believe in.  That administration has not led us intelligently toward peace.  It is spending more than it earns.  Indeed, it earns nothing.  It is spending more than it takes from us in the highest taxes we have ever had, and leaves a deficit in the budget that further cheapens our money.",rep,1952,False,False,2
39307,2304,"Let me illustrate the difference in our philosophies.  Because of our free economic system, what we have done is to build a great building of economic wealth and money in America.  It is by far the tallest building in the world, and we are still adding to it.  Now, because some of the windows are broken, they say, """"tear it down and start again.""""  We say, """"replace the windows and keep building.""""  That is the difference.",rep,1972,False,False,19
55385,2012-10-23-rally-dayton-ohio,"You know, Ohio, you know me. You know I mean what I say. You know that I do what I say I'm going to do. You know that I'll make the tough decisions even when they're not popular. Folks don't remember: What we did with the auto industry, it wasn't popular when we did it. It wasn't even popular in Michigan and Ohio. But it was necessary. And because I had folks like Joe Biden with me who can support me when I make tough decisions, we went in and did what we thought was right. And I know people may not agree with every decision we make, but you know that I'm doing it because I am fighting for the American people. I'm doing what I believe.",dem,2012,False,True,24
11007,3360,"I will use the National Guard, if necessary, to stop the flow of drugs at the border. We are going to stop the flow of drugs into America. So we're ready to go to work. And I'm the most optimistic man in America. And on November 6th, Clinton's going to be the most surprised man in America.",rep,1996,True,False,45
224,1374,"I believe that the need for this interaction--for this balanced and reciprocal cooperation--has never been greater than it is today. For our society is in a state of transition. We have moved out of the bleak past, when our problem was scarcity and our task the hard one of distributing too few goods among too many people. We are finally entering that age of abundance, of which we have dreamed so long.",dem,1956,False,False,9
28568,953,"My friends, there is something else I wanted to say. I have with me, riding with me this morning, a young man who has a very promising future in politics. He is just a boy--just a beginner. His name is Senator Tom Underwood, and you know what to do about him on November 4.",dem,1952,False,False,2
36501,2996,"We're living in the world where change is the law of life, but because we have responded wrongly to it, we have been punished by the changes in the world. What I seek is to reward the people who will embrace change and make it our friend. And that means we've got to educate everybody, I mean everybody; everybody.",dem,1992,False,False,25
42553,3186,"But my point is, this is an awesome responsibility, to ask someone else's son or someone else's daughter to put their lives at stake. It's a responsibility that I have tried to fulfill with honor, duty, and, above all, integrity. We must serve this country with integrity.",rep,1992,False,False,22
1008,3167,"You don't do what Governor Clinton does, waffle and vacillate. We cannot make the White House into the waffle house. In the South, he'll talk right to work; he'll go to the unions and is against it. Some places he's for free trade; other places, well, he's for it, """"but."""" You can't have a lot of """"buts"""" in the White House. Remember that. Term limits: """"Oh, term limits have some good ideas,"""" and then it doesn't.",rep,1992,False,False,20
45875,2289,"I say tonight, as Richard Nixon said four years ago: """"Those who had a chance for four years and could not produce peace should not be given another chance."""" I say tonight, as Richard Nixon said four years ago: """"If in November this war is not over, after all the power that has been at their disposal, then ... the American people will be justified to elect new leadership."""" There is one other thing that Mr. Nixon said soon after he took office and I believe we must hold him to it.",dem,1972,True,True,8
70145,2016-11-02-fairgrounds-orlando-florida,"And I'm almost starting to think that the least important problem that Hillary has is the fact that we're winning. I think she's got perhaps bigger problems than even that. We're fighting for every citizen who believes that government should serve the people, not the donors and nor Hillary's special interests.",rep,2016,True,True,78
55490,2008-10-30-columbia-missouri-0,"When it comes to health care, we don't have to choose between a government-run health care system and the unaffordable one we have now. If you already have health insurance, the only thing that's going to change is we're going to help lower your premiums. Now, if you are a young person up to the age of 25, we're going to make sure you can stay on your parents' health insurance. And once you -- once you're older than that and you don't have health insurance on the job, you'll be able to buy in and get the same kind of health insurance that members of Congress get for themselves.",dem,2008,True,False,46
5066,2938,How many of you are going to benefit from our plan to make it possible for you to pay off those college loans over time through income withholding? How many of you are going to benefit when we turn that trade deficit into a trade surplus and bring those millions of jobs back home here to the United States? How many of you are going to benefit when we work to reach that goal of drug free schools in the 1990s?,dem,1988,True,False,27
6080,3213,"These things did not happen by accident. These things happened because we had a different philosophy of how the White House and Washington should work. I had never worked in Washington, except as a college student, until I became president. And I didn't like what I saw. There were too many people spending their time asking, who can I blame for this problem; and too few people spending their time asking, what are we going to do about this problem. So we asked that question: What are we going to do? And then we proceeded to do it.",dem,1996,False,False,8
47,2866,"You know, if America could bring down inflation from 12.4 percent to four, as we did, then we can bring it down from four to 0.0, and we're going to do that. If lowering your tax rates led to the best expansion in 30 years, then we can lower them again and keep America growing right into the 21st century. If we could create those six million new jobs in 21 months, then we can make it possible for every American--young and old, black or white--who wants a job to find a job.",rep,1984,False,False,22
35584,2160,"Yes, we have things that are wrong, but I have been much around the world over these past years. I think I know also America and its people. As I study the whole history of man from the beginning of time, and as I look at all the nations of the world today, if I were to pick a place in which to live and a time in which to live, I'd pick the United States of America, 1968.",rep,1968,False,False,24
4995,2904,In 1981 the active rig count topped 4500.  Today it's less than 1000. Proved reserves are plummeting; production is down; consumption is up.,dem,1988,True,False,5
11412,2094,"When you've got John Connally and Ralph Yarborough and Lyndon Johnson and Jim Wright on your side--and a lot of our wonderful Texas Democrats--how can you lose? Yes, we are going to win this election, because we have the support of the people. We Democrats have trusted them, and we have won their trust.",dem,1968,True,False,0
9665,903,"When I learned that our meeting was in Murphy Park I was reminded of another Murphy you and I once knew--Justice Frank Murphy. He stood for the things I think are right. He stood for them in the way that was right. I think of him particularly today because he retained--as mayor, governor, attorney general and supreme court justice--the humility which is all too rare a quality among democracy's leaders. He never, even from the heights of public service he reached, looked down on people. He always looked up to them. Recalling what Frank Murphy stood for is about the best advice a candidate for the presidency could give himself on Labor Day of this election year.",dem,1952,False,False,0
1727,2734,"And when thirty of our fellow human beings are killed in South Africa simply by pleading for justice, and 80 percent of that nation's people are prohibited from voting, and when Reverend Jackson asked for a visa to go to South Africa and plead the cause of humanity, and this government remains silent and refuses to press for that visa, that's real failure, and we ought to be ashamed of it. Now, I don't disagree with everything Mr. Reagan has said.  When he kicked off his campaign, particularly, he said something with which I agree.  And I quote him: """"You ain't seen nothin' yet.""""",dem,1984,True,False,14
47330,3182,"But now let's talk about character and trust. Over the past few days you've seen Governor Clinton kind of panic, afraid that the power for which he has lusted--do you remember when he wrote back from Oxford, when he was over there organizing demonstrations against this country when his country was at war? Do you remember that? In the letter to Colonel Holmes, he said something about protecting his political viability. Well, we are going to give his political viability a chance to mature a little more in Arkansas, because he is not going to win the presidency.",rep,1992,False,False,17
6357,1389,"Our strength is the strength of the democratic tradition and the democratic faith in our national life--a tradition and faith that stretches back to Thomas Jefferson; a tradition and faith which have been responsible for nearly every step ahead in freedom and welfare in modern history of our nation. We live in a time of revolutionary change. Before our eyes, in the very headlines of our daily papers, a new world is being born.",dem,1956,True,False,25
44979,1390,"But when he doesn't run the store in foreign affairs, it is disastrous. Presidential negligence on questions of peace and war may plunge the whole world into the horror of hydrogen war. And negligence is precisely what we have been getting.",dem,1956,False,False,6
13562,1101,"We are in that war because this administration allowed America, in a time when strength was needed, to become weak.  Consequently it felt compelled to take its forces out of that region. We are in that war because, having helped set up the Korean Republic, and knowing that strength was being massed against that republic north of its borders, there was a failure to build up adequate strength in Korea's own defense forces.",rep,1952,True,False,15
15566,2637,"Last week, more than three years after he became president, he finally came up with what he calls a new economic program. It is his fifth new economic program in three-and-a-half years. He talks as if someone else has been in charge these past few years. With two months to go until the election he rides to the rescue now with a crazy-quilt of obvious election-year promises which he'll ask Congress for--next year. After three years of neglect, the misery of unemployment, inflation, high taxes, dwindling earning power and inability to save--after all this, American workers have now been discovered by this administration.",rep,1980,False,False,9
21876,1462,"Ladies and gentlemen, Mr. Mayor, Congressman Moss, Governor Brown: I want to express my appreciation to all of you for your kindness in coming down here and welcoming us.  This train is headed not only south, but it is headed toward Washington.  I think in many ways the election of 1960 comes at a time more dangerous for our country, more trying for all of us, a period of greater responsibility for every citizen than any election since the election of 1860.  In that time, as you recall, the great issue was whether this country could stay united, whether it would, in the words of Lincoln, exist half slave and half free.  The issue in the election of 1960 involves not only the well-being of the people of this valley, involves not only the development of your natural resources, but as citizens of the United States and leaders of the free world, we must be concerned about such far-off places as the Congo, India, and Indonesia, the security of those countries, as well as the well-being of their people.  ",dem,1960,False,False,0
46298,2060,Americans don't want a national police force that could lead to a police state.  But with a determined federal government I say that we can beat crime and we can put down rioting and violence.  Your president--and your federal government--can give your state and local officials desperately needed help in our battle against crime.  And when I am your president they will get this help.  I intend to take the offensive against crime.,dem,1968,False,False,12
49804,2738,"Finally--and this is probably its most important limitation--by limiting those guarantees that have been announced for private loans, his plan will deal with only a tiny fraction of the farm credit crisis.  Don't forget that 90 percent of agricultural credit is purely private.  Only about 10 percent of it is Farmers' Home.  An estimated $10 billion of credit crisis exists for good farmers who are in danger of going into bankruptcy now.",dem,1984,False,False,24
19176,3260,"And I propose to give every family a tax deduction of up to $10,000 a year for the cost of any college tuition, undergraduate, graduate, you name it. Will you help me do that? Finally, I propose to let families save more in IRAs and withdraw from them without any penalty if the money is being used for a college education or for health care or to buy a first home. Will you help me build that bridge to the twenty-first century?",dem,1996,True,False,14
46285,2048,"That is what it is all about. That is what I was trying to say last night.  Every man his chance.  Boy, that is going to be a great day.  And you know that, I think we can make it.  And I would kind of like to put a date line on it.  Not one date later than our 200th birthday.  I would like to have it said in 1976 that our forefathers were right, that the God-given rights of life, liberty and the pursuit of happiness, that those God-given rights have been realized.  And don't be afraid to say it.  Don't think that you are an intellectual because you are a sour puss, because you are not.  I have carried a Phi Beta Kappa Key for a long time with a smile on my face.  And I have a vice presidential candidate that carries one, too.  And you might think about him.  It is kind of important to think about who is a heartbeat away from the presidency.  I think we have presented at least one member of the Democratic ticket, in the vice president, one of the finest men that ever came into public life.  If you want to compare tickets and if you think it is a stand-off between Nixon and Humphrey, you just take a look at the second man. ",dem,1968,False,False,42
72229,2000-11-01-remarks-kissimmee-florida,"Actually, Social Security is much more than that. It embodies our values. It links each American generation to the next, with commitments of love and caring. It's how we care for our mothers and fathers. It's how we give younger workers a bedrock of retirement savings they can build on, no matter what. It truly is a compact -- one that makes all our families stronger, and under-girds the financial security of each generation in every family.",dem,2000,False,False,7
65895,2004-10-28-remarks-westlake-ohio,"Iraq will hold elections in January. Think how far that society has come from the days of torture chambers and mass graves. Freedom is on the march, and America is more secure because of it. And freedom will stay on the march so long as I am your President. I believe everybody yearns to be free. Freedom is not America's gift to the world; freedom is the Almighty God's gift to each man and woman in this world.",rep,2004,False,False,51
38663,1497,"Many of us are government employees. I have a different office in Washington than you who work here in the city of Trenton, but I think that all of us who work for the government in one service or another, or all of us who work in other capacities, have a great and common interest in this campaign, and that is the advancement of the interest of the United States--to increase its power and prestige; to make it more secure; to make it possible in a dangerous world, when hazard surrounds us on every side, to make it possible for us to move safely ahead in a world of peace, protecting not only the security of the United States, but holding out the hand of friendship to all those who wish to be associated with us. Other Democratic presidents in this country--Woodrow Wilson, who served in this city, in this state, Franklin Roosevelt, and Harry Truman--all faced difficult and dangerous times. The election of 1932, I think, meant the preservation of freedom here in the United States. But I think the election of 1960 may well mean the preservation of freedom all around the globe.",dem,1960,True,False,1
4007,2246,"In February of this year, a Cabinet-level report prepared by the CIA, the State Department and the Department of Defense offered little hope that Southeast Asia drug traffic can be curbed. It said that the most basic problem and the one that seems least likely of any early solution, is the corruption, collusion and indifference at some places in some governments, particularly Thailand and South Vietnam. That confirms what I was told time after time when I was in South Vietnam one year ago. In contrast to the optimistic assurances I heard from Ambassador Bunkers and other U.S. Officials, the fact is that the Thieu government showed almost no active concern about cracking down.",dem,1972,True,False,2
60289,2004-10-22-wilkes-barre-pennsylvania,My opponent has a very different plan for your budget. He intends to take a bigger chunk out of it. Audience members. Boo-o-o!,rep,2004,True,False,34
26726,2987,"VICE PRESIDENT BUSH. Do you? BUSH GRANDCHILD. Bass, yes.",rep,1988,True,False,33
1026,2090,"And if there are some, they are voting right, and that is fine.  It is sort of like, you know, Arthur was telling about a story of Adlai Stevenson.  I am often reminded of that story of that life-long Democrat who had always been faithful to the party, always had voted a straight ticket--and was known as Mr. Democrat, and he received information from his doctor that indicated that he would no longer be with us very long.  So this dear man went downtown and he went to the registration office, and he changed his registration to Republican, and it just shocked the whole community, and his best friend said to him, he said, """"Well, Mike, why do you do that?  All these many years, as long as I have known you, sixty some years, you have been a solid Democrat, and now when the great moment comes, you go down and you change your registration.""""  He said, """"Well,"""" he said, """"I thought if one had to go, it ought to be one of them."""" ",dem,1968,False,False,4
45026,935,"My friends, being here at the home of a great university, perhaps I can best describe the present situation by saying that it looks to me as though the former president of Columbia University is now the assistant professor on the staff of Dr. Taft, and I suspect that this is no laughing matter to the general, either. It is good of you to have come here today. I am happy to have this opportunity to come here myself. Much of our history has been written here in Connecticut, history of which we are all inordinately proud; history which reveals to us many risks.",dem,1952,True,False,6
546,3007,"I want to say a special word of thanks to Zel Miller, and to Sam Nunn. I have known Sam Nunn for many years. We started out, Al Gore was involved in this many years ago, in a group called the Democratic Leadership Council, when in the aftermath of the Democratic party's defeat in 1984 we tried to find a way to revitalize the national Democratic party in a way that would bring the American people together and push this country forward.",dem,1992,False,True,2
53331,2012-09-26-bowling-green-ohio,But here is what I want everybody to be confident about: Our problems can be solved. Our challenges can be met. We've still got the best workers in the world. We've got the best businesses in the world. We've got the best scientists in the world and researchers. We definitely have the best colleges and universities in the world.,dem,2012,False,False,16
66025,2004-09-06-poplar-bluff-missouri,"I'm running for President with a clear and positive plan to build a safer world and a more hopeful America. I'm running with a compassionate conservative philosophy. Government should help people improve their lives, not try to run their lives. And I believe this Nation wants steady, consistent, principled leadership, and that is why, with your help, we're going to score a great national victory in November.",rep,2004,False,False,20
27048,2762,"In El Salvador, he was silent for years on the death squads.  His administration as much as accused murdered nuns as guerrilla sympathizers, and he fought every attempt to condition aid on human rights. In Nicaragua, he has launched a covert, illegal war, published a manual for assassinations, which is against the law.  And in a bizarre reversal of the idealism of the Peace Corps, he recently commended young Americans for volunteering to fight in that illegal war.",dem,1984,True,False,21
50857,3208,"The crime rate has gone down for four years now. We've got to keep it going down for four more years, and I want you to help me do that. Let's support our police on the street. Let's support the DARE offices in the schools, preaching safe and drug-free schools. I appointed a four-star general, General Barry McCaffrey, to lead our fight against drugs. His last post in the military required him to do everything he could to stop drugs from coming into our country as the commander of all of our forces south of our border. Today, he's in Los Angeles, carrying on that fight. But that's everyone's fight, and everyone has to take responsibility for waging it.",dem,1996,False,False,11
9152,2134,"Strom Thurmond walked out of the Democratic convention in Philadelphia in 1948, and Richard Nixon let him name Spiro T. Agnew Republican vice president candidate in 1968. Voting rights, the Civil Rights Act of 1964, Open Housing--I have fought for them for two decades.  And today Mr. Nixon can't make up his mind whether he thinks the federal government should enforce school desegregation or not.",dem,1968,True,True,5
54065,2012-11-05-rally-madison-wisconsin,"Now, Madison, here's the thing. For 8 years, we had a President who shared these beliefs. His name was Bill Clinton. And when he first came into office, his economic plan asked the wealthiest Americans to pay a little bit more so we could reduce our deficit and still invest in the skills and ideas of our people. And at the time, the Republican Congress—and a certain Senate candidate by the name of Mitt Romney—said Bill Clinton's plan would hurt the economy, would kill jobs, would hurt the job creators. Does this sound familiar?",dem,2012,False,False,16
43598,1021,"There always has to be a whistle in a whistle-stop, as far as I can see. May I thank the band for coming out here this morning. You have done me a great courtesy, and I am very grateful to you.",dem,1952,False,False,9
19822,1926,"I am willing to go anywhere, I am willing to talk to anyone, I am willing to do anything that I can with honor to bring peace to the world. It will not be an easy achievement. It will not be one that can be reached by pushing a button. It will take patience. It will take understanding. It will take people who will follow the Golden Rule of """"Do unto others as you would have them do unto you.""""",dem,1964,False,False,22
57510,2012-11-02-from-day-one,"Throughout this campaign, using every argument he can think of, President Obama has tried to convince you that, yes, these last four years have been a success. He's so sure of this that he's got one big plan for the next four years: Let's take all those ideas from the first term — the stimulus, the borrowing, Obamacare, and the rest — and go back and do them all over again. But it could be boiled down to four words: More of the same.",rep,2012,True,False,29
28393,3291,"We have a decision to make that goes way beyond the vote on Tuesday. And, frankly, it goes way beyond Democrats and Republicans, way beyond even the choice for president. It goes far out into the future and deep into the human heart. We have to decide as a people how we're going to keep walking into that twenty-first century and whether we will say to each other, you're on your own or we're going to build a bridge together so that everyone has the tools to make the most of his or her own life. And we have to decide whether we're going to build that bridge on the shifting sands of division or on the strong walk of common ground. I believe I know what your decision should be.",dem,1996,False,False,4
13750,2554,"I was in a little steel mill last week in Perth Amboy, New Jersey, the most modern steel mill in the world. The workers there produce more steel per year, each worker, than any other place in the world, and they are selling steel rods to China cheaper, halfway around the world, than Japan can make them and ship them a couple of hundred miles across the China Sea. It's the kind of thing we can do.",dem,1980,False,False,17
20171,2744,I picked Geraldine Ferraro because of the talents and strengths she would bring to the vice presidency.  She is an experienced legislator.  She is an experienced prosecutor.  She served three terms in the House and is respected by all of her colleagues and is in a position of leadership there.,dem,1984,False,False,40
31237,985,"We have come a long way since those terrible days, a very long way indeed. But much work lies ahead. We must continue to meet the present urgent needs of the people. Too many Americans today dwell in misery in tenements in our huge congested cities--second-class citizens living in third class houses. Too many Americans still live in rags in sharecroppers' shacks. Too many Americans find that rising living costs are outrunning their pensions, social security benefits, life insurance proceeds and their salaries. The cost of living and wages have been chasing each other up and up in a dizzy, dangerous spiral of inflation that spells disaster for everyone. And we know what to do about that too, if the Republicans will just keep their hands off.",dem,1952,True,False,21
25201,2830,"The old Mondale called the space shuttle a horrible waste, a space extravaganza, and he personally led the fight in the United States Senate to try and kill the entire shuttle program before it even started. The new Mondale praises American technological achievement. Well, I just thought that was appropriate today, when probably right now--or possibly right now, I should say, I don't know where they are--but while we're riding across Ohio on this train, those young heroes of ours, male and female, are circling this Earth several times in that shuttle, which will land tomorrow. And God bless them, wherever they are.",rep,1984,True,False,23
