,Unnamed: 0,X,Speech_id,text,party,term,comp,populist_old_keywords,par_id,speech_par_id,length
41989,41990,41989,2105,VOICES:  No! VICE PRESIDENT HUMPHREY:  Do you want Mr. Nixon for president?   VOICES:  No!,dem,1968,True,False,26,2105_26,14
41990,41991,41990,2105,"VICE PRESIDENT HUMPHREY:  All right.   VOICES:  We want Humphrey! VICE PRESIDENT HUMPHREY:  Thank you, thank you, thank you.  Thank you.  Thank you.  Wait a minute.  Now, let me tell you, you say you want me.  Well let me tell you, my dear friends, I want you, and I need you, and I ask you now to go home to your families and to your friends, and I ask you to appoint yourself a committee of one.  I ask you to work as you have never worked before, not for me but for yourselves, to work for your country, to work for your family, to work for the young, to work for the old, to work for everyone.",dem,1968,True,False,27,2105_27,117
41993,41994,41993,2105,"VOICES:  Yes! VICE PRESIDENT HUMPHREY:  God bless you.  Thank you very much.  I am going to my lasso, I take it all, and, ladies and gentlemen, we are going to go and we are going to win this election together.Thank you, my friends.  ",dem,1968,True,False,30,2105_30,43
42107,42108,42107,2139,I pledge this to every family in America:  we will have full employment and economic growth in the Humphrey-Muskie administration... and you can count on it.  I also pledge this:  The Humphrey-Muskie administration will halt the rise in the cost of living--and we'll reform the tax structure so no family pays more than its fair share.  But we need not--and we will not--sacrifice prosperity on the altar of outdated Republican economics.,dem,1968,False,False,12,2139_12,71
42253,42254,42253,1197,"As I came in to this building I was handed a note.  The address is Leeds, North Dakota.  In this case I am going to break my habit and read the name of the man who wrote it.  I am sure when you hear it you will understand that I think he wouldn't mind.  He says, """"Dear Ike:  First of all, I want to tell you that I am a farmer, born in Norway 88 years ago, and came to the United States in 1886.  I have lived in North Dakota for 66 years, and 59 years ago I homesteaded north of Leeds, North Dakota, where I still reside.""""",rep,1952,False,False,6,1197_6,109
42535,42536,42535,3186,"Governor Clinton talks about change, change, change. That's all we hear about--uses the word about fifty times every minute, with gusts up to 250.  But let's look at what he offers. Change: $150 billion in new taxes before he can get started.",rep,1992,False,False,4,3186_4,42
42560,42561,42560,1791,"Thank you very much. Governor Rockefeller, my fellow vice president, president of the student body, all of the distinguished guests, Lieutenant Governor Wilson, and friends of Fordham: I am certainly very honored that I have been given the opportunity to address this convocation of Fordham students and friends of this great institution. There are many reasons why I feel that way.  The first, of course, is the obvious one to which Father Yanitelli referred--that I happen to be one of those who have received an honorary degree from this institution, and I'm glad to be at least an honorary alumnus.  I don't think that I could pass the course today, but I'm glad to get it free.",rep,1960,True,False,0,1791_0,117
42692,42693,42692,3179,"Education: Clinton wants to do it the same old way. And we've got a program, America 2000, that gives the power to the communities, to the teachers, and to the parents, and gives school choice to every parent for private, public, or religious schools. It's worked in Milwaukee; it can work all across this country. Let's let Wisconsin lead the way to literally revolutionizing and improving our education.",rep,1992,False,False,15,3179_15,68
42744,42745,42744,2501,"I have a couple of special guests that I would like to introduce to you. First, former Congresswoman Edith Green, who is well known all throughout the Northwest, formerly from Oregon as an outstanding representative in the House of Representatives. Edith. Edith and I served together for nineteen years in the House of Representatives. She was, I think, the most knowledgeable person in education and labor management legislation. She was on the other side of the aisle. She's heading up the Citizens for Ford Committee as a loyal Democrat. Let me say without hesitation, when she was on your side, we usually won. When she was against you, it was tough. But thank you very much for being with us. And then there's somebody else I think all of you know, my good friend Joe Garagiola. Joe is working with us to do a few good television programs around the country. We did one in California last night. He's terrific, not only in those sporting events but he does a great job helping our cause. Then another person you've seen a good many times--Betty and I've watched """"Mission: Impossible"""" more times than I can count--it's a pleasure for me to introduce Peter Graves. Peter.",rep,1976,False,False,2,2501_2,204
42779,42780,42779,2273,"I believe that there are two central issues that the American people are going to have to examine in 1972. The first of those is the question of this tragic, cruel, and unjustified war that still continues in Southeast Asia. Now we have a chance in 1972 to do something about that. Four years ago, Mr. Nixon told us on the 9th of October, when he was a candidate, that those who could not bring peace in four years don't deserve another chance, and I agree with that. I know that there are other very serious and difficult problems before this country, but the truth is that we are not really going to bring the resources of mind and heart and spirit and body to the solution of these other problems until we cut out this great cancer that is eating away at the very soul of this nation. This is problem number one to the next president of the United States: to end that war and to end it without delay. And the other great question we have to answer in 1972 is whether we want a government that directs its interest for the benefit of the people, or whether we want a government that will continue for another four years to do the special interest bidding of some of the forces of greed and privilege in this country that have literally dominated the priorities and the policies of the Nixon administration. That is question and problem number two. ",dem,1972,False,True,4,2273_4,250
42817,42818,42817,1752,"And now, if I may be permitted to say just a word about an issue related to our economic progress with which the people of North Dakota are greatly concerned, and issue that I'm going to comment upon in a major speech at Guthrie Center, Idaho, on Friday: the contributions that the nation's farmers have been making and can make in the future toward the strength of America economically in the struggle in which we're engaged. First of all, let's recognize a fundamental fact. You hear a lot of talk about the farm problem these days, and from a political standpoint it's a difficult one. But let's never forget that there is no greater asset that we have in our struggle with the forces of slavery than the tremendous incredible productivity of America's farmers. Mr. Khrushchev knows this. He told me when he got back to Washington that he was pretty impressed with what he saw on the farms in Iowa that he visited, and he has reason to know it and I'll tell you why: because here in the United States approximately 6.5 million farmers and farmworkers produce as much as 50 million farmers and farmworkers produce in the Soviet Union. That, you see, gives us a tremendous advantage which we must retain. But since we owe this to our farmers, we must see that our farmers get what they do not receive today, and that is a fair share of America's increasing prosperity, and this can be done. The problem is difficult. As I've indicated, I'm going to touch upon it in detail in Iowa on Friday and a speech in South Dakota at the national plowing contest the next night.",rep,1960,True,False,19,1752_19,283
42849,42850,42849,1034,"Mr. Furillo and my friends of Framingham: I hadn't expected such a cordial reception here at this hour of the evening and I am very grateful to you and I hope none of you guys fall off up there, because--I hope you don't fall off, in the first place; and, in the second place, some of you look old enough to vote, and we can't lose him. I am going to ask, if I may, two favors of you. One is that you will forgive me if I make this visit brief, because our train is running behind schedule, as you know, and it is all my fault because everywhere I have gone through Massachusetts today, the crowds have been so friendly and so warm to me, it has tempted me to talk entirely too much and too long. And, moreover, I don't know whether it is safe.",dem,1952,True,False,0,1034_0,148
42854,42855,42854,1020,"Senator Lehman and my friends of Auburn: I am very much flattered to be introduced and to be introduced so graciously by one of the most beloved and esteemed Americans of our times, Senator Herbert Lehman of New York. And I am very grateful to all of you for coming out here to see us--and I hope that you are not missing your lunch in doing so. There are a lot of things that I should liked to have talked about here if time permitted, but I couldn't pass the penitentiary without remembering that wonderful story when Senator Lehman referred to Al Smith. I wonder if you remember about the time when he was up here and he was addressing the prisoners, and he started off by saying, """"My fellow citizens,"""" and then he recovered himself and said, """"Well I am glad to see so many of you out today,"""" but finally he said, """"Well, I am glad there are so many of you here.""""",dem,1952,False,False,0,1020_0,165
42867,42868,42867,2529,"""""Today,"""" Joe said, """"I can't be with you, but will you say hello to Father Saul Paulevy for me,"""" who did such a wonderful job in retaining the character and the integrity of that neighborhood where Joe was brought up. So, I say to you on behalf of Joe Garagiola: """"Hi."""" But we have some awfully fine congressional candidates here that I would like to recognize. We want Jack Danforth in the United States Senate, but we also--and this is very important--want Joe Badarocco in the House of Representatives. We sure would like Joe Frappier in the House of Representatives. Bob Witherspoon would be very helpful. Then I know you have a first-class candidate in Bob Snyder. Let's make sure that Missouri makes that kind of an affirmative contribution to a better Congress that will be sworn in on January 3rd.",rep,1976,True,False,4,2529_4,141
42880,42881,42880,3151,"What a fantastic welcome. Thank you, thank you very much. Thank you so much. Thank you very, very much. Thank you, Alex. Let me just say this about Alex McMillan and Cass Ballenger: If we had more men of distinction, people of their character, people wouldn't be saying, """"Clean House."""" Keep both these guys in the Congress, and send us a lot more like them.",rep,1992,False,False,0,3151_0,65
42894,42895,42894,3151,"Education: We've got a good record. Seventeen hundred communities across this country, some North Carolina communities in the lead, literally revolutionizing education. It is not good enough to have education refuse to change. We are going to do it. We are going to give parents a choice of schools, religious, public, or private.",rep,1992,False,False,14,3151_14,53
42917,42918,42917,1746,"Mr. Krushchev travels around the world, but what gives him his power, what gives him his force, is the drive of the Communist system and the Soviet productive power.  Unless we can match it, unless we can be superior to it in the next decade, the balance of power will shift against us, and once we are isolated, what chance of security and what chance of peace. I ask your help tomorrow, not merely as the candidate--not merely as the candidate of my party.  I ask your help in a race tomorrow between the comfortable and the concerned, between those who are satisfied and those who want to move ahead.  Two thousand years ago, after the battle of Thermopylae, when 300 Spartans held back the mass of Persians, there was erected in the rocks above their graves these words: """"Passerby: Tell Sparta we fell faithful to her service.""""  I want it erected on the walls of the world in the 1960s: """"Passerby: America is faithful to the service of freedom.""""  ",dem,1960,True,False,10,1746_10,170
42941,42942,42941,2924,That's why we need a Second Declaration of Independence in America: Independence from the budget deficit that's made America the world's leading borrower. Independence from the trade deficit that's making America a shopping mall for foreign investors.,dem,1988,True,False,8,2924_8,37
42953,42954,42953,1593,"Governor Combs, Congressman Stubblefield, Congressman Chelf, Lieutenant Governor Wilson Wyatt, Governor Weatherby, your next U.S. Senator, Keen Johnson, fellow Democrats: It is an honor to come to Paducah, and it is an honor to come to the land of Mr. Barkley.  What is impressive about Senator Barkley's career is that he came to the Congress of the United States in the administration of Woodrow Wilson.  He bore the burdens in the heat of the day in the administration of Franklin Roosevelt.  He served Harry Truman as vice president, and I had the honor of serving with him in his last days in the U.S. Senate in 1955 and 1956.  His career covered the administration of three great Democratic presidents of this century, and I must say that Alben Barkley, when he came before the Democratic convention in 1948, and they played that song """"My Old Kentucky Home,"""" and he lifted a defeated convention to the heights, he spoke for the Democratic Party like I do today.",dem,1960,False,False,0,1593_0,166
42995,42996,42995,2930,"His record tells rural America:  """"The fewer family farmers, the better."""" His record tells middle class families:  """"The glory days are over.  Your kids may not do as well as you did.""""",dem,1988,True,False,16,2930_16,32
43033,43034,43033,2703,"But before I close, I want to leave with you a speech by a man not so well remembered in history, but those words, spoken on the eve of our struggle for independence, should uplift and inspire now as surely as they did in 1775. Joseph Warren, a Boston doctor, left us these words before giving his life at Bunker Hill: 'Our country is in danger, but not to be despaired of... On you depend the fortunes of America--you are to decide the important question, on which rests the happiness and liberty of millions yet unborn. Act worthy of yourselves.""""",rep,1980,False,False,30,2703_30,100
43040,43041,43040,2703,"It is autumn now in Washington, and the residents there say that more than ever during the past few years, Americans are coming to visit their capital--some say because economic conditions rule out more expensive vacations elsewhere; some say an election year has heightened interest in the workings of the national government. Others say something different: in a time when our values, when our place in history is so seriously questioned, they say Americans want their sons and daughters to see what is still for them and for so many other millions in the world a city offering the """"last best hope of man on earth!"""" You can see them--these Washington visitors--looking for the famous as they walk through congressional hallways; see them as they return silent and tightlipped to tour buses that brought them for a walk through rows of white crosses in Arlington Cemetery; you can see them as they look up at a towering statue of Jefferson or out from the top of the Washington Monument; or as they read the words inscribed at the Lincoln Memorial: """"Let us bind up the nation's wounds.""""",rep,1980,True,False,37,2703_37,187
43068,43069,43068,2065,VOICE:  You are a winner.  You're a winner. VICE PRESIDENT HUMPHREY:  We are in the fight of our life.  Let's just lay it on the line.  I need you.,dem,1968,True,False,26,2065_26,29
43069,43070,43069,2065,VOICE:  You have us. We need you.  We need you now.,dem,1968,True,False,27,2065_27,11
43070,43071,43070,2065,"VICE PRESIDENT HUMPHREY:  And we are going to fight and we are going to win.  Listen, we have got something that the other fellow hasn't got.  We have got people.  He has got the money.",dem,1968,False,False,28,2065_28,35
43072,43073,43072,2065,VOICE:  That is right. VICE PRESIDENT HUMPHREY:  And he is afraid to come out. VOICE:  Tell it like it is.,dem,1968,True,False,30,2065_30,20
43073,43074,43073,2065,VICE PRESIDENT HUMPHREY:  There is only one way that I know how to take care of this sort of a situation.  I want you to make up your minds that you are going to fight harder than you ever fought before in your life.  (Applause),dem,1968,False,False,31,2065_31,45
43075,43076,43075,2065,"VOICE:  That is right.  We'll buy that. VICE PRESIDENT HUMPHREY:  You give us a chance, you give me a chance with your help and we will take on this George Wallace and his Richard Nixon and we will give them the whipping of their life.  Make no mistake about it.",dem,1968,True,True,33,2065_33,50
43076,43077,43076,2065,"Now, I am going over to the labor movement and I am going tell them just what I told you, only more so, because I keep hearing that there is somebody over there who is a worker, a worker, mind you, that would vote for Wallace. VOICE:  Oh, yeah. VOICE:  He has got a loaf of bread now.  He didn't have it yesterday.  ",dem,1968,True,False,34,2065_34,63
43077,43078,43077,2065,"VICE PRESIDENT HUMPHREY:  But I will tell you this much, that I know what to tell the worker.  I am one.  I had to do it all my life.  I know--nobody handed me a thing.  And you know it and I know it and I have been a member of the union and they know it.  And George Wallace never helped a union man get a job, he never helped a union, never organized--never helped a single one of them, and any worker that will vote for George Wallace just doesn't love his family.  That is all I can say. ",dem,1968,False,False,35,2065_35,100
43080,43081,43080,2071,"Ladies:  I want to visit with you only briefly today.  Most of all, I want to hear what is on your minds.  I want to talk with you for just a moment about what is at stake in the decision the American people face less than three weeks from now.",dem,1968,False,True,0,2071_0,50
43115,43116,43115,1236,"That was the public debt of the Republic of Texas, when Texas was annexed to the Union.  So the United States said to Texas:  """"Keep your debts--and keep your lands.  We don't want either.""""",rep,1952,False,False,9,1236_9,34
43298,43299,43298,1545,"I will say that parts of California have also been hard hit lately because of the transition from aircraft to missiles, and I think the decision on the B-70, which I supported, I think would do something for the aircraft industry as well as provide us a lead in planes. QUESTION: Senator Kennedy, can you tell us how you voted in 1957 on civil rights, particularly on section 3? KENNEDY: The question is, how did I vote in 1957 on the civil rights bill on section 3?",dem,1960,True,False,10,1545_10,87
43300,43301,43300,1545,"Can I have one more question? QUESTION: What are you going to do about the medical bill for the aged? KENNEDY: As you know, in the August session of Congress, we had a fight on this issue. The proposal that we put forward was to provide that medical care for the aged would be tied into the Social Security system. In other words, that during your working years you would contribute through the Social Security system, and then when you reached the age of retirement, 65, you would receive assistance in paying your medical bills. That program was brought to a vote in the U.S. Senate. We were defeated forty-four to about fifty-five. The Senate passed a bill which I consider to be wholly unsatisfactory, and it is a fact that the state of New York as well as other states have not supported or sustained the program which the Congress finally passed. On that vote, forty-four Democrats voted """"aye"""" and one Republican senator voted """"aye."""" I want to make it clear that in my judgment the only way you are going to protect the interest of the country, the only way you are going to be able to provide a program which pays for itself, the only way you are going to provide medical care for the aged, is through the Social Security system which has worked for twenty-five years.",dem,1960,True,False,12,1545_12,231
43404,43405,43404,2070,"MISS STEVENS:  Oh, go ahead. VICE PRESIDENT HUMPHREY:  I thought you might want to know.  When I came in and saw Inger, I said, M-m-m, you look delicious. ",dem,1968,True,False,4,2070_4,28
43421,43422,43421,2070,"Then he went on to say that we, all of us here, are destined to live out the rest of our lives in times of change and of peril and danger. Now, that ought not to frighten us.  It is just a fact.  Well if peace and freedom are not cheap, and they are surely not--men die for peace and freedom, nations spend millions on peace and freedom, we generally think of peace and freedom as something abroad, something out in the other part of the world.  Those who threaten our peace and freedom--but there is also a peace and freedom here in America: the freedom to speak, the freedom to assembly, the freedom to be able to walk to our neighborhoods safely, the freedom to be able to spend an afternoon pleasantly in the park and walk across the park at night, the freedom to be able to move without being molested, and that is not cheap.  We are going to have to pay for it, and that is why I have outlined a program for you--for you, my dear ladies, and for you and your children--to see to it that there is protection and not just for the white man but for the black man.",dem,1968,True,False,21,2070_21,207
43446,43447,43446,2070,"Now, I would like to hear from you.  Any questions?  MISS STEVENS: For those of you ladies who have questions, would you please state your name and your question and we will start.  Who is the first lady?  Would you raise you hand?",dem,1968,True,False,46,2070_46,43
43447,43448,43447,2070,"There are six microphones.  Would you state your name, please, and your question? VOICE:  My name is Mary Bentley.  I am a senior at--college.",dem,1968,True,False,47,2070_47,24
43448,43449,43448,2070,"Mr. Vice President, you said repeatedly that you want to run on your own line and that your policies are different from those of the President.  If so, could you explain Eugene McCarthy's reluctance to endorse your candidacy? VICE PRESIDENT HUMPHREY:  I think you ought to ask Mr. McCarthy that question.  I have never been able to read into the minds of others.",dem,1968,True,False,48,2070_48,63
43449,43450,43449,2070,"MISS STEVENS:  Would you state your name, please? VOICE:  Yes.  I am Mrs. Dorothy Strand, president of the Sheet Metal Workers Auxiliary here in St. Louis and, Mr. Vice President, how do you feel about consumer boycotts, especially those against the grape growers in California?",dem,1968,True,False,49,2070_49,45
43450,43451,43450,2070,"Thank you. VICE PRESIDENT HUMPHREY:  My hope is that the growers and the workers would be able to negotiate their difference and I have offered my good offices as did the Mayor of San Francisco, Mayor Alioto.  I have said that the workers in those vineyards and those great farms where the grapes are grown ought to have the right of organizing and of collective bargaining under the protections of the National Labor Relations Act.  They do not have that right today.  And when I am president, I will present a legislative proposal to the Congress to give them that right, because these workers, these workers are not working on family farms.  We are not talking about mother and father and son and daughter that have twelve acres that they can take care of.  We are talking about factory farms.  And while I generally do not like to see a boycott, I said in California that it is either bargain or boycott, and I would hope that he--I would hope that they would bargain.",dem,1968,True,False,50,2070_50,174
43454,43455,43454,2070,"And I am not complaining about the many processes it goes through.  I just think we have to understand what we are talking about, and a man that works--a person of profession or skill or semiskill or unskilled labor in this country is entitled to a living wage and the protections that come under the law.  MISS STEVENS:  The lady in the rear in the black dress.",dem,1968,True,False,54,2070_54,67
43455,43456,43455,2070,"VOICE:  I was wondering during the riots, the National Guardsmen have stood around and watched the looters damage private property and steal. What, as president, if elected, would you do to protect the small businessmen of the city and urban areas? VICE PRESIDENT HUMPHREY:  Well, first of all, I have outlined in my speech last Saturday some of my proposals.  I also have had a paper that we produced and it was the result of some of the best brains in this country in the field of law enforcement, law and order.  I suggested that the National Guard, for example, should have a highly trained mobile unit and units that are ready to go into action.",dem,1968,True,False,55,2070_55,116
43459,43460,43459,2070,"The first thing we have learned about a riot is to promptly move with large numbers of people quickly, effectively, seal off the area, establish a curfew, use massive manpower, and hopefully non-lethal weapons, and be able to subdue the riot promptly, and we think that we know how to do it, and as president of the United States, having given a great deal of thought and attention to this, I am convinced that I can help give this nation the leadership that will see to it that people are protected and that this sort of thing does not happen or get out of control.  MISS STEVENS:  We have time for two more brief questions.  The lady in the rear on the right hand side, please.",dem,1968,True,False,59,2070_59,126
43460,43461,43460,2070,"VOICE:  Mr. Vice President, and I want to introduce Mrs. Ugell.  She has a question to ask you. VOICE:  Mr. Vice President, in line with what you have said, that you follow your own opinions, not necessarily those of our current President, would you please explain to us the contradictory viewpoints that have come down today concerning Vietnam?  ",dem,1968,True,False,60,2070_60,58
43461,43462,43461,2070,"The report we got at 7:00 o'clock that said we were willing to halt the bombing, the report at 9:00 o'clock in which the White House repudiated this.  Could you explain this and would you please be specific and tell us what you would do to stop the war in Vietnam were you elected?  VICE PRESIDENT HUMPHREY:  Well, I guess this is as good a point to satisfy my friends of the press as any other time.  There are many contradictory statements and those contradictory statements sometimes are the result of opinions of people rather than facts.",dem,1968,True,False,61,2070_61,97
43468,43469,43468,2070,"MISS STEVENS:  Unfortunately, this will be our last question.  The lady in the pink suit. VOICE:  Mr. Vice President, would you change the draft laws?",dem,1968,True,False,68,2070_68,25
43469,43470,43469,2070,"VICE PRESIDENT HUMPHREY:  Yes, I would.  I happen to think the present one has built-in inequities that are unfortunate.  I believe and I think my young friends out here--by the way, when I walked down the line today, I said, my goodness, the Selective Service Director will by happy to see you.",dem,1968,False,False,69,2070_69,52
43485,43486,43485,2064,"Thank you, thank you very much.  The first thing I want to do--thank you, than you very much--I want to thank Bob, first of all. VOICES:  Humphrey...Humphrey!",dem,1968,True,False,0,2064_0,27
43486,43487,43486,2064,"VICE PRESIDENT HUMPHREY:  That's the name, folks.  And I want you to get everybody to remember it on November 5th.  Dear friends, this is a very wonderful reception.  And I want you to know that I am extremely grateful.  I want to thank first of all, if I may, the color guard that has been so patient and waited for me.  I did not get the chance to salute them and to thank them as I passed by but I will surely do so.  ",dem,1968,True,False,1,2064_1,84
43691,43692,43691,2514,"Mr. Schwartz, Senator Cliff Case, distinguished members and guests of the New Jersey School Board Association: First, let me express my deep gratitude and appreciation for Cliff Case, a long and close friend of mine, for joining me here on this occasion. I had hoped to bring a long-standing friend of education with me this morning. She was on the plane, but didn't feel--we have been working her pretty hard--that she could get here. But I am sure many of you know former Congresswoman Edith Green of Oregon. She wanted me to express to all of you her best wishes to you and to the educational system in this great state of New Jersey.",rep,1976,True,False,0,2514_0,114
43741,43742,43741,3178,"His own hometown newspaper, the Arkansas Gazette, couldn't endorse him for president. And the people that know him best agree that he will be wrong for America. Now, he talks about change. He says he's the candidate of change. We do not need to change by raising taxes and increasing spending. You want to go the Clinton route, every day will seem like Halloween: fright and terror, witches and devils everywhere.",rep,1992,False,False,5,3178_5,71
43748,43749,43748,3178,"Education: We've got the best plan, America 2000. Governor Thompson and Wisconsin are in the lead on it. And what we say is, let's not worry so much about the National Education Association, let's help the teachers. Let's help the teachers, and God bless them for what they do for our kids. Besides that, one way to make schools better--public, private, and religious--is to give the parents a choice; help them choose public, private, or religious schools.",rep,1992,False,False,12,3178_12,77
43750,43751,43750,3178,"On crime, I have a very radical idea about crime: I think we ought to back up our police officers a little bit more and have less concern for the criminals themselves, a little more concern for the victims, a little less for the criminal element. Back to Arkansas: In Arkansas the prisoners spend 20 percent of their sentence in jail. Under the federal government it's 85. I think we need to be a little tougher. Send me more congressmen like these who will help us back the law enforcement officers and back the communities that are suffering from this outrageous crime. And the other day some guys from Arkansas came up and endorsed me for president, and they represented the Fraternal Order of Police of Little Rock, Arkansas. How about that?",rep,1992,False,False,14,3178_14,132
43752,43753,43752,3178,"AUDIENCE MEMBERS YELL: Clean the House! Clean the House! That's a good idea. You've got a good congressman. Give us more like him, and I wouldn't be reading those signs. But yes, one institution. The liberal Democrats have controlled Congress for thirty-eight years. They wouldn't know change if it hit them in the face. Let's clean House!",rep,1992,True,False,16,3178_16,57
43814,43815,43814,1009,"This was not long after General Eisenhower had told a House Committee: """"Nothing guides Russian policy so much as a desire for friendship with the United States."""" As late as June of this year he said, """"There is no more reason to fear the 190 million backward people living on the Eurasian continent than there is to fear pollywogs swimming down a muddy creek.""""  I would never have believed that a presidential contest with General Eisenhower would have made this speech necessary. ",dem,1952,True,False,27,1009_27,82
43907,43908,43907,1790,"General Baker, all of the distinguished guests here on the platform and this great audience here in Convention Hall: I'm sure you must know how very moved Pat and I are by your very warm reception. We have been having some very exciting days in these past weeks and some record crowds in many places.  I recall earlier this week when we were in Memphis, Tennessee, we had 30,000 people standing in the rain at the noon hour listening to a speech.  I recall when we were in western Pennsylvania where the rain was coming down in sheets and thousands of people were on the streets and also came out to our rallies.",rep,1960,True,False,0,1790_0,113
43977,43978,43977,1960,"Senator Brewster, Mayor McKeldin: I am going to take a little longer than I think you would like for me to take, and I am going to speak a little more than I normally do because I am so touched by the depth of your hospitality and the warmth of your reception, and the good hand of fellowship that you have extended that I just can't go back home without letting you know how I feel. So many of my good friends through the years have been residents of the great free state of Maryland--so many men that I have served with in the House and in the Senate and in public life have been chosen by you to represent them. When I saw young Tommy D'Alesandro out at the airport tonight, I thought of the years of service I had had with his father in the House. When I saw Herbert O'Connor up here a few moments ago stepping into the footsteps of his father, I thought of the kind and good man that had worked with me in the Senate so long.",dem,1964,True,False,0,1960_0,184
44174,44175,44174,1169,"""""Dear General: I am trusting that the absolute truth may come out concerning this attack on Richard and when it does I am sure you will be guided right in your decision to place implicit faith in his integrity and honesty.  Best wishes from one who has known Richard longer than anyone else.  His mother.""""",rep,1952,False,True,1,1169_1,55
44247,44248,44247,1828,"Thank you very, very much. My friends, Bill McCulloch, and our fellow Americans here in Lima, Ohio: to see this great crowd on a day that I know has been rainy, and in which you have been waiting a long time for us to arrive, is indeed certainly a great inspiration for us, and we thank you for coming, but particularly for waiting, as you have. I only wish that our schedule were such that Pat and I could go down into the crowd to meet more of you, to talk to you, because certainly we would enjoy it, and we feel that just to come into the city, as we have, to speak here for a few minutes and then leave is not enough of a visit to this city, but that is all we can spend today, and in that time I want to talk to you, if I may, about some of the issues that we are faced with in this campaign, and I want to begin by saying a word about your congressman, who has just introduced me.",rep,1960,True,False,0,1828_0,182
44304,44305,44304,1800,"AUDIENCE: No! MR. NIXON: We haven't been moving.  Oh we're not moving.  We've got to get going again and the way to get going again, they say give us the reins and we will cross the new frontiers.  Just let me say this.  You're not going to cross any new frontiers in an old jalopy that is a retread of what we left in 1953.",rep,1960,True,False,18,1800_18,65
44479,44480,44479,2892,"Sam's father gave him $25 to go to college here at East Texas State.  It was a year's savings, a fortune for the Rayburn family.  But Sam's father gave him even more.  He gave him commitment:  do something, and do it hard.  Integrity:  live honorably.  Courage:  stand up for what is right, no matter what.",dem,1988,False,False,5,2892_5,55
44644,44645,44644,2110,"Let's not fool ourselves:  When someone gets a job who didn't haveone before--when somebody gets education or training--all ofus benefit. Yes, I want to change things. Listen:  Some Americans have been left waiting outside for morethan a hundred years. It's time they had their chance.",dem,1968,True,False,20,2110_20,45
44900,44901,44900,919,"Mr. Hagen, my friends of Tulare: I know that you raise in this countryside--and I have been traveling through much of it, all the way down this incredibly fruitful and fertile valley, all the way from San Jose--practically everything on earth, and now I am told that I have come to the home of those two famous athletes--Bob Mathias and Sims Iness. I must say I thank heaven that they are not running and hurdling for president, too. I think I would have a hard time, and I hope you will forgive me if I have the temerity to remind you, as governor of Illinois, that I can't forget what Illinois did to Stanford last winter. ",dem,1952,False,False,0,919_0,116
45180,45181,45180,2896,"I'm the son of immigrants--and proud of it.  And so are many of you.  And we have American dreams and aspirations.  To enjoy the birthright of every American: to be a first-class citizen in a first-class country.  That's what we want for all our citizens; and that's the kind of future we're going to build in America, beginning January 20, 1989.",dem,1988,False,False,1,2896_1,61
45234,45235,45234,1353,"Now the administration began to get worried. It decided there might be some political gold in these bills, and it wouldn't do to let the Democrats walk away with it. So it drafted an administration bill, which had two distinctive features. One, it would consign the execution of the program to the Department of Commerce and the tender mercies of that champion of the people, Sinclair Weeks. Two, it was characterized in all its provisions by those twin trademarks of the Eisenhower Administration: Too Little and Too Late.",dem,1956,False,False,6,1353_6,88
45247,45248,45247,1435,"My friends all over America: Four years ago on election eve, Pat and Dick, Mamie and I were privileged to meet in a little meeting like this and talk through television to the mass of Americans, not only those who were gathered in the rallies of that night, who had been supporting and working for our program all through that campaign, but Americans who happened to be looking into their televisions that evening. We told what we had been doing and what we wanted to do for the next four years. We did that in Boston.",rep,1956,True,False,0,1435_0,96
45322,45323,45322,2672,"I am told that the fine restaurants and food shops here attract diners from all over this part of the state, because of their excellence and their strong family tradition. I don't say that one cannot eat well in a restaurant owned by some far-flung corporation, but there is something special in a family-owned restaurant, with a tradition of excellence that may go back two or three generations. You know the owner lives in the neighborhood. You know he prizes his reputation. You know the honor of his family rides on every pizza or calzone he sets before his customers. If someone is not satisfied, he does not get a form letter in the mail from New York or Chicago. He gets the owner at his tableside. That, to my mind, is the greatest virtue of small business in America: an owner who places his reputation beside his menu or his product, an owner who cherishes his neighbors, who supports the improvement of his community, who is not in business merely to earn a profit, but also to make his community fine and proud and respected.",rep,1980,False,False,2,2672_2,186
45378,45379,45378,2100,"It includes giving the poor a great voice in the planning and implementation of local community programs, such as Head Start and expanding the migrant and legal aid program. It includes giving able-bodied men the chance to support their families with dignity and pride.  As Cesar Chavez told me last summer in Los Angeles:  """"We want no special favors--merely the chance to build a union so the members can help themselves.""""  ",dem,1968,True,False,21,2100_21,71
45444,45445,45444,1810,"Now, here is the way we handle Castro: what we must do is quarantine him.  This is what I recommended, as you may recall, in a speech I made in Miami a few days ago--quarantine him diplomatically; quarantine him economically.  This means shutting him off from communication, in effect, diplomatically and economically from the United States.  Now, this we have done.  This we will continue to do, and I have been repeatedly urging it within the government.  It's been done, incidentally, over the objection of some well-intentioned, but hopelessly naive Castro-apologists within the United States.  And all that I can say with regard to Senator Kennedy's position is that he apparently is attempting to obscure his association with the views of this pro-Castro group as indicated in the book that I mentioned a moment ago, or he must have thought now that there would be political advantage in taking a stronger position than I have taken, a radical position, instead of the strong and sound position that the administration has taken.  And, so, what does he suggest?  He comes up, as I pointed up, with the fantastic recommendation that the U.S. government shall directly aid the anti-Castro forces both in and out of Cuba.",rep,1960,False,False,23,1810_23,204
