,par_id,text,label,annotated_at
206,51,We'll be a stronger country with a stronger economy when people feel better about fulfilling their responsibilities to their family members. And I want you to help me do that. Walter Capps will. Will you help us?,not populist,2020-11-16 22:44:02
207,24,"We have the innocuous-sounding """"pineapple"""" with 250 steel pellets in the casing of each one. A single aircraft carries 1,000 of these """"pineapples,"""" or 250,000 pellets, and it can saturate an area the size of four football fields. And it just hits people.",not populist,2020-11-16 22:44:07
208,10,"Now, Bill Clinton can walk right through the facts and look you in the eye. He tells you there's 100,000 police on the street, that he created 11 million jobs, that he took 2 million people off welfare, that he's for school choice. He goes on and on and on and on. And somebody ought to have a meter out there to check the accuracy of all these statements.",not populist,2020-11-16 22:44:13
209,16,"The President. My plan for a more hopeful America begins with a growing economy that creates good jobs. See, I believe in the energy and innovation and spirit of our workers, our small-business owners, our farmers, our ranchers. And that's why we unleashed that energy with the largest tax relief in a generation.",not populist,2020-11-16 22:44:18
210,2,"Some of the men I brought into the state government did so at great financial sacrifice. Pending better salaries, I made gifts of money to a few of these men on my immediate staff from political contributions. At least four of these men, while serving me in Springfield, have had offers in private employment of double or more of their state salaries. Some have had financial worries known to me. None ever asked me for help, and none could have been improperly influenced by these gifts, because I gave them and I appointed them to their jobs and I could have discharged them at any time. Two of them have left the state service long since--one to become vice president of the Federal Reserve Bank of Chicago, and the other is now a justice of the Illinois State Supreme Court.",not populist,2020-11-16 22:44:46
211,18,"Now, I heard somebody ask about how we get this deficit down. First place, you do it by controlling the growth of mandatory spending. Second, you don't tax and spend. Third, how about this one, give us a balanced-budget amendment and make that Congress live within its means. Give us a taxpayer check-off so everybody here that pays taxes, if he wants to or if she decides to, can check off on that tax return 10 percent of the tax, to be used for one thing only: reducing the federal deficit. And Congress must find the spending cuts to go with it. Then give me what forty-three governors have--every day I get legislation down there, every day legislation comes down loaded up with pork--give me the line-item veto. And if they can't do it, give me a shot at it.",not populist,2020-11-16 22:45:01
212,20,"REAGAN. I had the pleasure of telling Mr. Gromyko just days ago that if they feel as we do and if they want peace as much as we do, then they'll join us in not just reducing the number of those nuclear weapons, but in eliminating them entirely from the world. Q. Mr. President, my name is Lori Rafter, and as a prospective recipient of Social Security, I'm concerned about my future. Exactly what benefits in your Social Security program are you planning on changing when you are reelected?",not populist,2020-11-16 22:45:08
213,18,"I've proposed a new American jobs tax credit for each new employee that companies hire here in the United States over the next two years. And I'll help make sure the fuel-efficient cars of tomorrow are built not just in South Korea or Japan, but right here in Indiana. Few have been harder hit by our credit crisis than the workers who make our cars and the companies that supply their parts. Now, when it came to rescuing Wall Street, Washington didn't waste a minute. But now that auto-workers are suffering, Washington's put on the breaks. It turns out it could take a year for the auto industry to get the loan guarantees we passed a few weeks ago.",not populist,2020-11-16 22:45:20
214,4,"When the United States is second in space, when we turn out one half as many scientists and engineers, the Soviet Union, when their economic growth is three times our now, and Western Germany, Italy, and France twice the growth, when we have to find 25,000 new jobs a week for the next ten years to maintain full employment in Indiana and the country, I cannot believe that the people of this state and the people of the United States are going to give an endorsement and continue that leadership. I ask you to join us in moving ahead.  I ask you to put your confidence in our party and in our leadership, a leadership which in this century has produced Mr. Truman and Mr. Roosevelt and Mr. Wilson.  I do not ask you to put your confidence in a leadership in this century which has produced Mr. McKinley and Coolidge and Harding and Hoover and Landon and Dewey and now in 1960, Mr. Nixon.  I believe we can do better.",not populist,2020-11-16 22:45:35
215,26,"Believe me it's going to change. And that goes for all countries. When you look at China, when you look at every trade deal we have, is horrible and we should be ashamed of a people and the people that let those deals happen.",not populist,2020-11-16 22:45:48
216,27,"And there's an achievement gap closing in America, and it's vital. You know how we know? We measure. We can determine whether a child can read. And reading scores are going up for kids that have generally been shuffled through the school system. And we're not going to go back to the days of mediocrity and low standards. We're making progress, and America is better off for it.",not populist,2020-11-16 22:45:58
217,9,"I think that's wrong. I think we should instead take a course represented by freedom which says we're going to finally get America to cap our spending, to cut our spending and get us on track to a balanced budget. It's — it's not often, I'm told, that Republicans are able to go out and talk about Medicare with such passion, as we do. But let me tell you: When someone is taking $716 billion away from our current seniors in their Medicare plan to pay for """"Obamacare"""" we say, no way. We're going to put it back and we're going to get rid of """"Obamacare.""""",not populist,2020-11-16 22:46:08
218,0,"Novelist Thomas Wolfe once wrote of our country, there is """"a mighty music"""" to """"the proud, glittering names"""" of places in America. During this campaign, I have visited places in America with such proud names, each name synonymous with the growth and progress that once made the American economy the envy of the world. Steubenville and Detroit, Youngstown and Buffalo, Pittsburgh and Seattle, Houston and Hartford and Jersey City and Lima, cities like New York and small towns like Greenville, Illinois--the very sound of these American names evokes a feeling of confidence and strength based upon what Americans have built through hard work.",not populist,2020-11-16 22:46:17
219,34,"But I know, and you know too, that we are going to win through to peace only by working for it, and paying for it, giving for it. I say let us glory in the service of our sons--and let us honor them by facing squarely and soberly the truth about the world today. This is not just an election to be """"won"""" by one man or another. Four years of America's future hang in the balance, four historic years of decision, hard decisions.",not populist,2020-11-16 22:46:24
220,1,"I want to talk today, and I have prepared some remarks about what I consider the fundamental differences in my approach and Mr. Bush's approach to the economy and to the role of government. But, before I get into them, I want to try to set the stage. Our country has been in the grip of declining productivity and therefore declining wealth generation compared to other major countries for nearly two decades now, brought on in the early and mid-seventies by the explosion of oil prices and by our being forced to compete with other countries around the world. That was a fact of life beginning in the mid-seventies. There was a general consensus among Republicans and Democrats alike, from Richard Nixon to Jimmy Carter, that something had to be done about it, that the national government had to respond to it, that there were differences in kinds of response, but most people acknowledged even then that the path that had been taken in the past would not be enough to steer America into a global economy.",not populist,2020-11-16 22:46:47
221,47,"And so the question is, can America live up to it? Are we going to be big enough to it? Are we going to have the idealism and the courage and the strength? I think so.",not populist,2020-11-16 22:46:50
222,45,"This, then, is the faith that can heal those sick with doubt, comfort those afflicted with tyranny, refresh those wearied by freedom's exhausting battle. This is the faith--not in the fiction of the abstract common man, but in the wondrous fact that every man is an uncommon man.  He is the infinitely precious, utterly unique individual of living flesh, whose spirit has such strength that he can endure and survive oppression and poverty, disease and imprisonment, to keep alive his soul's love of freedom.",not populist,2020-11-16 22:46:59
223,4,"Senator Muskie started his campaign here in the Lone Star State of Texas, an if you have not read into that what you should, let me spell it out. The ticket of Humphrey and Muskie, the Democratic ticket, intends to carry the state of Texas and have the electoral votes of this state, and we intend to rely on you, the people from every walk of life, of every race, creed and color, Catholic, Protestant, and Jew, regular Democrat, conservative Democrat, concerned Democrat, independent citizens, a lot of Republicans that can't take what has been offered on their ticket. We intend to have you carry this fight.  I am going to give it everything I have, but I am going to ask you to give a full measure of devotion of this cause as well, and I say that tonight starts the victory march from Texas to the White House and we are going to do it.",not populist,2020-11-16 22:47:09
224,7,"And think of where we'll be four years from now if the Republicans win this election.  A Supreme Court full of Robert Borax.  Turning the clock back on civil rights.  On the right to privacy, on equal justice and equal opportunity under the law.",not populist,2020-11-16 22:47:14
225,170,"There was a bilateral relations between Korea and the United States before I became President. We had an agreement. We paid the Koreans, gosh, I think about $350 million in fuel oil in the hopes that they would honor the agreement they made. Part of the agreement was they couldn't enrich uranium, and they enriched uranium. And my administration found it out. So I figured that, well, if one bilateral relations failed, maybe the next one won't work, and tried to do something differently to get other nations—you might remember, I've been criticized as being a unilateralist, but here I am putting together a multilateral effort—that means more than one voice saying to the North Koreans, give up your weapons. And perhaps the most important voice in that discussion is China.",not populist,2020-11-16 22:47:40
226,16,"Audience members. Boo-o-o! The President. During one of our debates, he said Saddam Hussein was a threat. Then a couple of answers later, he said there was no threat in Iraq. Just last year, American troops in Afghanistan and Iraq needed $87 billion to help them complete their missions. This was vital support. First, Senator Kerry said, """"It would be irresponsible to vote against the troops."""" He said that on national TV. Then he did that irresponsible thing and he voted against the funding for our troops.",not populist,2020-11-16 22:47:48
227,25,"I don't want Tax Codes rewarding companies for creating jobs overseas, I want to reward companies that create jobs here in America. I don't want a Tax Code that subsidizes oil company profits, I want to support the energy jobs of tomorrow and the new technologies that will cut our oil imports in half. That's my plan for jobs and growth. That's the future of America that I see.",not populist,2020-11-16 22:47:54
228,13,"Now, sounds to me like his policy can be summed up by a road sign he's probably seen on his bus tour: """"Slippery When Wet."""" But this is serious business. Think about the impact of our foreign policy failures the last time the Democrats controlled both ends of Pennsylvania Avenue. Gas lines. Grain embargoes. American hostages blindfolded.",not populist,2020-11-16 22:48:01
229,4,"My greatest challenge in this election is to convince the American people that we can do better. My central goal is to raise our sights, raise our standards, and raise our expectations. Jack Kemp and I are going to get this economy moving again with a pro-growth plan that starts with a phased-in tax cut of 15 percent across the board. We're also going to help lower- and middle-income families with a $500 tax credit for every child they are raising.",not populist,2020-11-16 22:48:07
230,15,"We believe, in order to keep jobs here in America, that trade ought to be free and fair. In other words, we open our markets for products from overseas, and that's good for consumers. See, if a consumer has got more to choose from, he or she is more likely to get the product you want, at a price you want, and at the quality you demand. So the only fair thing to do is to say to other countries like China, """"You treat us the way we treat you,"""" and that's precisely what this administration is doing. We are holding them to account when it comes to trade laws. We're making sure that trade is fair. That's why I took the action I did on steel, and the steel plants are up and running here in the Cleveland area and all around the State of Ohio because of the firm action this administration took.",not populist,2020-11-16 22:48:18
231,28,"Today, wherever I go, I find people full of cynicism about whether government can be made to work for them again, except when something bad happens and they see something like the Guard. Then they know government works, and they're proud their tax dollars are going to you. But I ask you to think about this. Think about the history of your country. Can we really say that the crisis we face today is too great to be solved? Think of the problems faced by George Washington and the founders, when most people in most states wanted to keep the states independent. They wanted to print their own money. They wanted to have their own military forces. They didn't trust having a central government.",not populist,2020-11-16 22:48:36
232,50,"VICE PRESIDENT HUMPHREY:  Humphrey wants you very much, and I want to tell you what I want you to do.  Now, listen friends, we are faced these last two weeks with a financial blitz.  I have been out working day and night, day and night, to carry your message because this fight is not my fight.  It is your fight, too.  It is your families, your kids, your parents, your loved ones, your needy, your handicapped that we are talking about, and I want you, my friends, to substitute for--or to put it this way, the other side has the money power.  I want you to give me the people power so that we can get the vote power on November 5th and if we do, my friends, we will have a great victory.",not populist,2020-11-16 22:48:52
233,3,Let me take just a minute to thank you for your Texas hospitality and heartwarming welcome. I wasn't surprised--I have been here before; it's always great. But it's wonderful to be among Americans who are just born friendly and hospitable.,not populist,2020-11-16 22:49:02
234,4,"And it worked, to some extent. We were able to increase manufacturing jobs substantially while the nation was losing them--1.3 million just in the last three and a half years. And for the last three months the Bureau of Labor Statistics has said for the previous twelve-month period we've led the nation in private-sector job growth.",not populist,2020-11-16 22:49:06
235,4,"I don't see any senior citizens here. But, if you know of one, let...[missing text]. Oh, I found one. There are two. Let me assure you, we're not going to take away Medicare. We're going to save Medicare. We're not going to play politics with Medicare. We're going to save it. Just as we saved Social Security in 1983. And I was on the commission that did that, appointed by President Reagan. And Tip O'Neill, the House Speaker, a Democrat. I served with Claude Pepper on that commission.",not populist,2020-11-16 22:49:15
236,1,"Thank you very much, Mr. Chairman.  Thank you for your advice.  Just to show you how persuasive you are, I plan on being there Wednesday of this week.  I will be there for the balance of the week.  I take you advice, Arthur, I shall go. ",not populist,2020-11-16 22:49:19
237,16,"And we're on an unsustainable path there. You can't continue to have higher-education tuition grow at a multiple of the rate of inflation. At some point, something has to give. And we're going to have to find a solution to that challenge. I have ideas myself in that regard, but I do believe that this is something that just — just can't go on.",not populist,2020-11-16 22:49:25
238,24,"That little girl reminded me of another little girl, my mother. She didn't face the same challenges, but she, too, was clocked from a full and happy childhood – abandoned by her own parents, raised by grandparents who didn't want her, and ended up on her own when she was just 14, supporting herself as a housemaid. But then something finally went her way. The woman she worked for encouraged her to finish high school. And that family showed my mother what a happy family looked like. After many lonely years, it was the start of a better life.",not populist,2020-11-16 22:49:32
239,30,"I have also challenged all of our schools to a broad national goal: Every child in America should be able to read independently by the third grade. Forty percent of our children still cannot do that. I want to send 30,000 reading specialists and national service corps, AmeriCorps volunteers around the country--to form an army of one million people to make sure that by the year 2000 all of our third graders can read independently.",not populist,2020-11-16 22:49:36
240,38,"What I'm telling you is this: Listen, the world we live in is changing. Jobs are changing. People are learning more over the Internet. We've got to be wise about how we spend your money, to reflect the changing times. The workforce rules ought to reflect tomorrow, not yesterday. Our community college systems ought to be supportive because they're good for helping the students get the skills for the jobs of today, not yesterday. What I'm telling you is that I've got a vision that recognizes we're living in a changing world and we're going to use our assets in wise ways to make sure America is a hopeful place for everybody.",not populist,2020-11-16 22:49:45
241,30,"That is the kind of men they were. And that is the kind of responsible presidential leadership we must restore. Our present leadership has not only failed that test, it has undermined the personal freedom of Americans and the constitutional framework of our government.",populist,2020-11-16 22:49:58
242,7,"The President. And the good news is I'm asking for your vote and I'm asking you to vote early. Here in Ohio, you can vote now. You don't have to vote later. I need you to vote early, and I need your help to keep moving America forward.",not populist,2020-11-16 22:50:04
243,36,"What happened to that church in Mississippi yesterday should not have happened and it should never be accepted. People painted the words """"Vote Trump"""" on the side and then set it on fire. Who would do that? Who would do that to a place of worship where people seek solace? That can never be normal. It can never be acceptable.",not populist,2020-11-16 22:50:14
244,6,"Now, I want to visit with you just a little bit now about our party, about this election, and then I want to touch, just touch on a few of the key issues. My fellow Democrats and those of you that may not be pledged Democrats, let me say to you--I said that I entered this contest first as a contestant for the nomination and now as your nominee in the hopes that I could help bring this party together, this great instrument of social progress called the Democratic party.  And I said that I wanted to do that so that we could help unite our country.",not populist,2020-11-16 22:50:23
245,0,"My fellow Americans: This week my opponent unveiled with great fanfare his plan to combat dangerous drugs, a plan comprising what he called """"four new initiatives."""" Well, forgive me, but his so-called new initiatives aren't new. Every one of them is by now an old initiative, begun by us more than two-and-a-half years ago, when we first started the South Florida Task Force. Then, a year later, following the success of the task force, we extended these initiatives nationwide and set up the National Narcotics Border Interdiction System, known as """"NNBIS.""""",not populist,2020-11-16 22:50:29
246,8,The crime rate has come down for four years in a row. We have the lowest crime rate in ten years. The welfare rolls have dropped for four years in a row as nearly two million Americans have found their way to work and greater dignity. Child support collections are up 50 percent--$4 billion a year for the children of this country.,not populist,2020-11-16 22:50:33
247,9,"So I can only say, since I don't intend that, I'm going to continue to support every Republican candidate in this state and also in the nation, and do it proudly because we simply have to develop a spirit--a spirit which you already have in this state, a spirit which also developed in other states as well, a spirit that will rebuild our strength, and it is coming back. Now, the last thing I would say is this campaign has brought out the biggest crowds of any I have ever participated in.  I think it's probably the record.  Crowds from the standpoint of any campaign, including the ones in 1952 and 1956, are enthusiastic.  People believe there is a cause worth fighting for and working for and voting for, and we can win this election.  ",not populist,2020-11-16 22:50:42
248,30,"But informed people know that the plant is being located here because a careful investigation by a great private industry discovered that the waters of the Savannah River were peculiarly suitable for certain processes essential to the development of atomic energy.  Of course, it's possible--though I doubt it--that the Savannah River, itself, has its source in a Washington Bureau. This, my friends, is a good year for some straight political thinking.  It is a bad year to be fooled.  It would be a particularly bad year to be fooled into thinking that the Washington mess is the fault of you, the people.  And we will not be fooled into the belief that this great land of ours and the progress we have achieved here are blessings handed down by government.  We are going to think straight--straight through to the conclusion that America is what free Americans--with courage and sweat and drive--have made it.  ",not populist,2020-11-16 22:51:10
249,7,"I have said that I thought our people ought to be united instead of divided, and I have tried to preach love instead of preach hate. I have tried to preach faith instead of preach doubt. I have tried to bring our people together and heal our wounds instead of make them angry and fighting each other. I think that we do have a more united people as a result of what I have done in this campaign and I think tomorrow night you will hear something about that unity in America when you hear the returns come in.",not populist,2020-11-16 22:51:27
250,18,"So here's what it is. Just picture this: we've dramatically changed the world, dramatically. All these kids here go to bed at night without the same fear of nuclear war that they had four years ago. Now, that's change. You talk about change, that's change.",not populist,2020-11-16 22:51:47
251,54,"In the end, the New Covenant simply asks us all to be Americans again--old-fashioned Americans for a new time. Opportunity. Responsibility. Community. When we pull together, America will pull ahead. Throughout the whole history of this country, we have seen time and again that when we are united, we are unstoppable. We can seize this moment, we can make it exciting and energizing and heroic to be an American again. We can renew our faith in ourselves and each other, and restore our sense of unity and community. Scripture says, """"Our eyes have not yet seen, nor our ears heard, nor our minds imagined what we can build.""""",not populist,2020-11-16 22:51:53
252,23,"We've had 10.5 million new jobs since I signed the Family Leave law, it's been good for business because when families are happy, when they're succeeding at raising their children, they're more productive at work and they make America stronger. Let it be our goal to say, success at home and success at work go hand in hand. Will you help me build that bridge to the twenty-first century?",not populist,2020-11-16 22:52:04
253,35,"But the question you have to decide is which man's thumb you want close to that button.  The thing you have to decide is when that telephone starts jingling and you hear the ring on the """"hot line"""" and they say, """"Moscow is calling,"""" you have to decide which man you want to lift up that receiver and what you want him to say. [At this point there was a demonstration in the crowds.]",not populist,2020-11-16 22:52:10
254,4,"What has gone wrong? Every single time this administration has faced an important economic choice, they have picked a policy that is right for the few and wrong for you. Inflation was a problem when Mr. Nixon was elected, but his solutions made it worse and created new problems besides. He could have followed the example of John Kennedy, who invoked the prestige and power of the presidency during the steel crisis to prevent an excessive price increase. Instead, Mr. Nixon chose a course that robbed you to reward the rich.",populist,2020-11-16 22:52:26
255,22,"Now, here's the interesting thing. Guess how many countries have family leave: This is even a bigger deal than--at least not all poor countries have medical coverage. All the other advanced countries have systems that are covering everybody and control health care costs. Guess what: seventy-two nations have a family leave law--seventy-two. And this fellow in the White House says we can't do that. There's seventy-two countries that could do something and we can't? Let me tell you something. I was raised to believe, when I was the age of the students in this audience, that this is a can-do country, not a can't-do country. And it's time to say we can again. We can.",not populist,2020-11-16 22:52:36
256,7,"I might apply this principle for you to the problem of civil rights. We believe, with the Constitution, in the equality before the law of every single American. In making this a reality in this day and time, we believe in cooperation. We believe that in getting the cooperation that comes about from willing working together of Americans, you achieve much more than you do just by writing a hard and fixed dictum of law and say everybody must conform.",not populist,2020-11-16 22:52:43
257,20,"Let's not forget what the real choices were here. Now, that was their preferred policy option. So it wasn't that we weren't willing to do the responsible thing; we have done the responsible thing, we will do the responsible thing. But I will never preside over a country, if I can stop it, that walks away from our common commitments to help people who are working hard build strong families, do decent work, maintain their middle class lifestyles, even if they have a parent that needs to be in a nursing home or a child with a disability. I will never do that. And you shouldn't do that, either.",not populist,2020-11-16 22:52:58
258,13,"Business executives should not be in a position, the people running these big companies, to raise their pay by four times what their workers' pay goes up and three times what their profits go up. I don't care--let me tell you something. I don't care what people make if their profits are going up and their workers' pay is going up, but you can't run a company where you take and everybody else gives.",populist,2020-11-16 22:53:15
259,108,"Regulations; if I told you -- and I'm so surprised, this is probably the biggest surprise -- if you have a small business and I said, you can have one or the other, a major tax cut like we're gonna -- you know, we're bringing it down to 15 percent from more than -- much more than double that. But if I told you that you could have a massive tax decrease or really substantially -- but in a real way -- cut regulations -- a hundred percent of the people I talk to would take the regulation, if you could only have one or the other. It's amazing, its amazing",not populist,2020-11-16 22:53:29
260,18,"But if we are courageous and farsighted and farseeing, if we have no fear of the truth, if we seek only after light, then we and our children and our children's children shall know the greatness of this wonderful, beautiful land we call America. I pray that when historians write the story of this time in our lives, that it may be recorded that this President tried, tried to lead his nation, tried to lead his nation with justice and with compassion and with courage--and there was faith and there was firmness in his heart. May it further be written that the people of the United States cast out their doubts, took great pride in their achievements, and bravely made of this land and this world a brighter, happier place for all mankind.",not populist,2020-11-16 22:53:39
261,26,"As a result, we crushed aggression. We lifted the spirits of America. We honored the Vietnam veterans as well as the veterans of Desert Storm.",not populist,2020-11-16 22:53:42
262,36,"Audience members. We do! The President. Here's the good news. We're not going to let him tax you; we're going to carry Ohio and win a great victory. Senator Kerry can run from his record, but he cannot hide.",not populist,2020-11-16 22:53:50
263,25,"However, the facts tell the story about his own record. In 1980, Arkansas ranked forty-seventh in the percentage of adults with high school diplomas, now forty-eighth. Today, they're dead last in the percentage of adults with college degrees.",not populist,2020-11-16 22:53:53
264,28,"But, frankly, even if we could prevent all future AIDS cases, we would still have a responsibility to treat and care for the million or more Americans already infected. And so the third element of a Clinton-Gore AIDS policy is to guarantee that all people with HIV have access to affordable quality care and treatment. Of course, many of the problems that people who are HIV-positive have are shared by other Americans. Seventy million of us have no adequate health insurance and about 37 million have no health insurance at all. Countless Americans fear that a sudden illness or accident will force the choice literally between their money or their lives. Under our heath care system, all Americans will have access to quality and affordable heath care through coverage from their employer, or if they're unemployed, through their government. Our plan will include voluntary, confidential, and anonymous testing and counseling for HIV, as well as the monitoring, therapy and drugs that people who test positive need. And experimental therapies will be more accessible to people with HIV.",not populist,2020-11-16 22:54:02
265,13,"I think it's time that we had a president who understands the facts about Eastern Europe and about the whole world. It's time we had leaders who will speak up for freedom in Eastern Europe, and also in the rest of the world. When I was here in Chicago to make a major foreign affairs speech last March, I said Eastern Europe must never and can never be a stable region until the Eastern European countries regain their independence. I said then that the Soviet Union must understand that any United States-Soviet dtente depends upon recognizing the legitimate aspirations of the people--of Poland, Czechoslovakia, Hungary, Romania, and the rest of Eastern Europe.",not populist,2020-11-16 22:54:13
266,48,No American mother should have to lie awake at night worrying whether her children will be safe at school the next day. No one should fear visiting our nation's capitol or our greatest cities because they might be attacked. Our hope – our determination – is nothing less than this: to live our lives confident that we are safe at home and secure in our world. And that is the great victory I will fight for as your President.,not populist,2020-11-16 22:54:20
267,7,"     And their voting record on farm policy is open for everyone to examine.  It is a record of opposition and harassment for 20 years, not only on price supports, but on all of the other Democratic programs on the storage program, rural electrification, soil conservation, crop insurance, rural electric coops and so on.  The Republican Old Guard has never understood the philosophy behind these programs; it has never understood the programs themselves; it has never understood how they work.  The warning is plain; the Old Guard is hoping that the General can make his easy promises to farmers so convincing that they will forget about their own voting record.",not populist,2020-11-16 22:54:51
268,2,"Ladies and gentlemen, the campaign in which I am now engaged is in conformity with the promises I made to those people.  I think that the administration in Washington has gone too far in damaging, indeed leading toward destruction of the kind of America we have known, loved and believe in.  That administration has not led us intelligently toward peace.  It is spending more than it earns.  Indeed, it earns nothing.  It is spending more than it takes from us in the highest taxes we have ever had, and leaves a deficit in the budget that further cheapens our money.",populist,2020-11-16 22:55:37
269,19,"Let me illustrate the difference in our philosophies.  Because of our free economic system, what we have done is to build a great building of economic wealth and money in America.  It is by far the tallest building in the world, and we are still adding to it.  Now, because some of the windows are broken, they say, """"tear it down and start again.""""  We say, """"replace the windows and keep building.""""  That is the difference.",not populist,2020-11-16 22:55:45
270,24,"You know, Ohio, you know me. You know I mean what I say. You know that I do what I say I'm going to do. You know that I'll make the tough decisions even when they're not popular. Folks don't remember: What we did with the auto industry, it wasn't popular when we did it. It wasn't even popular in Michigan and Ohio. But it was necessary. And because I had folks like Joe Biden with me who can support me when I make tough decisions, we went in and did what we thought was right. And I know people may not agree with every decision we make, but you know that I'm doing it because I am fighting for the American people. I'm doing what I believe.",not populist,2020-11-16 22:55:56
271,45,"I will use the National Guard, if necessary, to stop the flow of drugs at the border. We are going to stop the flow of drugs into America. So we're ready to go to work. And I'm the most optimistic man in America. And on November 6th, Clinton's going to be the most surprised man in America.",not populist,2020-11-16 22:56:04
272,9,"I believe that the need for this interaction--for this balanced and reciprocal cooperation--has never been greater than it is today. For our society is in a state of transition. We have moved out of the bleak past, when our problem was scarcity and our task the hard one of distributing too few goods among too many people. We are finally entering that age of abundance, of which we have dreamed so long.",not populist,2020-11-16 22:56:09
273,2,"My friends, there is something else I wanted to say. I have with me, riding with me this morning, a young man who has a very promising future in politics. He is just a boy--just a beginner. His name is Senator Tom Underwood, and you know what to do about him on November 4.",not populist,2020-11-16 22:56:13
274,25,"We're living in the world where change is the law of life, but because we have responded wrongly to it, we have been punished by the changes in the world. What I seek is to reward the people who will embrace change and make it our friend. And that means we've got to educate everybody, I mean everybody; everybody.",not populist,2020-11-16 22:56:16
275,22,"But my point is, this is an awesome responsibility, to ask someone else's son or someone else's daughter to put their lives at stake. It's a responsibility that I have tried to fulfill with honor, duty, and, above all, integrity. We must serve this country with integrity.",not populist,2020-11-16 22:56:22
276,20,"You don't do what Governor Clinton does, waffle and vacillate. We cannot make the White House into the waffle house. In the South, he'll talk right to work; he'll go to the unions and is against it. Some places he's for free trade; other places, well, he's for it, """"but."""" You can't have a lot of """"buts"""" in the White House. Remember that. Term limits: """"Oh, term limits have some good ideas,"""" and then it doesn't.",not populist,2020-11-16 22:56:28
277,8,"I say tonight, as Richard Nixon said four years ago: """"Those who had a chance for four years and could not produce peace should not be given another chance."""" I say tonight, as Richard Nixon said four years ago: """"If in November this war is not over, after all the power that has been at their disposal, then ... the American people will be justified to elect new leadership."""" There is one other thing that Mr. Nixon said soon after he took office and I believe we must hold him to it.",not populist,2020-11-16 22:56:52
278,78,"And I'm almost starting to think that the least important problem that Hillary has is the fact that we're winning. I think she's got perhaps bigger problems than even that. We're fighting for every citizen who believes that government should serve the people, not the donors and nor Hillary's special interests.",populist,2020-11-16 22:57:08
279,46,"When it comes to health care, we don't have to choose between a government-run health care system and the unaffordable one we have now. If you already have health insurance, the only thing that's going to change is we're going to help lower your premiums. Now, if you are a young person up to the age of 25, we're going to make sure you can stay on your parents' health insurance. And once you -- once you're older than that and you don't have health insurance on the job, you'll be able to buy in and get the same kind of health insurance that members of Congress get for themselves.",not populist,2020-11-16 22:57:16
280,27,How many of you are going to benefit from our plan to make it possible for you to pay off those college loans over time through income withholding? How many of you are going to benefit when we turn that trade deficit into a trade surplus and bring those millions of jobs back home here to the United States? How many of you are going to benefit when we work to reach that goal of drug free schools in the 1990s?,not populist,2020-11-16 22:57:21
281,8,"These things did not happen by accident. These things happened because we had a different philosophy of how the White House and Washington should work. I had never worked in Washington, except as a college student, until I became president. And I didn't like what I saw. There were too many people spending their time asking, who can I blame for this problem; and too few people spending their time asking, what are we going to do about this problem. So we asked that question: What are we going to do? And then we proceeded to do it.",not populist,2020-11-16 22:57:33
282,22,"You know, if America could bring down inflation from 12.4 percent to four, as we did, then we can bring it down from four to 0.0, and we're going to do that. If lowering your tax rates led to the best expansion in 30 years, then we can lower them again and keep America growing right into the 21st century. If we could create those six million new jobs in 21 months, then we can make it possible for every American--young and old, black or white--who wants a job to find a job.",not populist,2020-11-16 22:57:36
283,24,"Yes, we have things that are wrong, but I have been much around the world over these past years. I think I know also America and its people. As I study the whole history of man from the beginning of time, and as I look at all the nations of the world today, if I were to pick a place in which to live and a time in which to live, I'd pick the United States of America, 1968.",not populist,2020-11-16 22:57:42
284,5,In 1981 the active rig count topped 4500.  Today it's less than 1000. Proved reserves are plummeting; production is down; consumption is up.,not populist,2020-11-16 22:57:45
285,0,"When you've got John Connally and Ralph Yarborough and Lyndon Johnson and Jim Wright on your side--and a lot of our wonderful Texas Democrats--how can you lose? Yes, we are going to win this election, because we have the support of the people. We Democrats have trusted them, and we have won their trust.",not populist,2020-11-16 22:57:48
286,0,"When I learned that our meeting was in Murphy Park I was reminded of another Murphy you and I once knew--Justice Frank Murphy. He stood for the things I think are right. He stood for them in the way that was right. I think of him particularly today because he retained--as mayor, governor, attorney general and supreme court justice--the humility which is all too rare a quality among democracy's leaders. He never, even from the heights of public service he reached, looked down on people. He always looked up to them. Recalling what Frank Murphy stood for is about the best advice a candidate for the presidency could give himself on Labor Day of this election year.",not populist,2020-11-16 22:58:01
287,14,"And when thirty of our fellow human beings are killed in South Africa simply by pleading for justice, and 80 percent of that nation's people are prohibited from voting, and when Reverend Jackson asked for a visa to go to South Africa and plead the cause of humanity, and this government remains silent and refuses to press for that visa, that's real failure, and we ought to be ashamed of it. Now, I don't disagree with everything Mr. Reagan has said.  When he kicked off his campaign, particularly, he said something with which I agree.  And I quote him: """"You ain't seen nothin' yet.""""",not populist,2020-11-16 22:58:07
288,17,"But now let's talk about character and trust. Over the past few days you've seen Governor Clinton kind of panic, afraid that the power for which he has lusted--do you remember when he wrote back from Oxford, when he was over there organizing demonstrations against this country when his country was at war? Do you remember that? In the letter to Colonel Holmes, he said something about protecting his political viability. Well, we are going to give his political viability a chance to mature a little more in Arkansas, because he is not going to win the presidency.",not populist,2020-11-16 22:58:28
