,Unnamed: 0,pop,Predictions_prob_0,text,speech_par_id,uncertainty,low_pr,high_pr,auth,exc,inc
4524,4525,0.000178769619543674,0.999821230380457,"Possibly today the greatest aspiration of all humans everywhere is peace.  Now where has our present administration led us?  Seven years ago we were the mightiest military nation the world has ever seen.  For many decades we have been the most powerful industrial nation.  With 7 percent of the world's population, we produce 50% of the world's industrial products.  The genius of our people, the skill and intelligence of our working men and working women, in all of those things we are unmatched.  In our loyalty to our country we have a strength that is adequate to meet every situation, but when we are misled then all of that strength becomes at least partially wasted; and instead of a growing peace in the world, what do we have?  The Berlin Airlift, the Turkish emergency, the Greek emergency, and finally Korea--a series of blunders leading to a conflict that has cost us 120,000 in casualties.  These things must stop, but this doesn't measure the full extent of this administration's blunders growing out of its incompetence, with men too small for their jobs, and I think it is fair to say too big for their britches and too long in power.",1175_4,0.9996424607609129,0.9997396525146981,0.9997205192739409,4.93904887185371e-05,0.000177465455763101,0.000326985529606448
4589,4590,0.000176455003561647,0.9998235449964391,"When I become President, we will end illegal immigration, deport all criminal aliens, and put American Workers First. We will also repeal the Obama-Clinton defense sequester and rebuild our badly depleted military. We also need a new foreign policy that puts America First.",2016-10-31-campus-warren-michigan_30,0.9996470899928771,0.000599089746782794,0.00032860353003374304,0.9998232905018709,0.999868426824441,0.0005024602649709999
4765,4766,0.000169689631680585,0.9998303103683192,"If I'm elected President I am going to keep Radical Islamic Terrorists out of our country. We will also stop the crisis of illegal immigration. A Trump Administration will secure and defend our borders. And yes, we will build a wall.",2016-10-21-fletcher-north-carolina_23,0.9996606207366391,0.000306669508511163,0.000256442858319072,0.9998024981050301,0.9998602624941669,0.00043473833168847996
4777,4778,0.000169153059043576,0.9998308469409559,"Hillary Clinton's radical immigration plan fails these tests and it fails them very, very badly. Her push for open borders will lower the wages and kill the jobs of lawful American residents. Her support for catch-and-release will put innocent American lives at risk and already has, just like President Obama released the illegal immigrant at the border who then killed magnificent, magnificent Sarah Root.",2016-08-24-coliseum-jackson-mississippi_40,0.999661693881912,0.00023816230664373998,0.000201924293358384,0.9998122856475699,0.9998691876728649,0.0005353667867940321
4909,4910,0.000164116272860205,0.9998358837271399,"And California and other states are being forced to deal with the cost of illegal immigration. If America cannot control its borders, it cannot control its destiny. Legal immigration is an American tradition, and a contribution to our society. But illegal immigration is a crime, and a drain on scarce public resources. This White House has done everything it could to blur the distinction between legal and illegal immigration by creating more loopholes for those who reach our borders unlawfully. And the California taxpayer is left to foot the bill. We must honor legal immigration by ending the flood of illegal immigration.",3337_7,0.99967176745428,0.000231977751495361,0.00022286649061245401,0.9998191007149521,0.999851265155582,0.000896260797677344
5044,5045,0.000160173032536327,0.9998398269674641,"Security begins at the border. Hillary Clinton is unfit to be President because she supports open borders. In fact, as Secretary of State, she allowed thousands of criminal aliens to be freed into our country because their own countries wouldn't take them back -- it was her job to cancel visas to countries that refused to take back their criminals.",2016-10-05-center-reno-nevada_18,0.9996796539349281,0.000228549931031352,0.000198244874292095,0.9998229368175219,0.999866133137697,0.00043051881001350897
5223,5224,0.000155009565920899,0.9998449904340792,"We will also stop the crisis of illegal immigration. A Trump Administration will secure and defend our borders. And yes, we will build a wall.",2016-10-17-bay-wisconsin-0_24,0.9996899808681579,0.000343975522634306,0.000365434336794012,0.9997996036964559,0.9998631731504101,0.000551236770082723
5224,5225,0.000155009565920899,0.9998449904340792,"We will also stop the crisis of illegal immigration. A Trump Administration will secure and defend our borders. And yes, we will build a wall.",2016-10-21-center-newtown-pennsylvania_20,0.9996899808681579,0.000343975522634306,0.000365434336794012,0.9997996036964559,0.9998631731504101,0.000551236770082723
5228,5229,0.000154915885405081,0.9998450841145949,"Whether it is his heinous act of separating children from their families at our border and his repeated attacks on Dreamers, or his neglect of the people of Puerto Rico after Hurricane Maria, or his repeated failure to make sure essential workers have the personal protective equipment they need. Donald Trump has done nothing but assault the dignity of Hispanic families over and over again. It's wrong. It's not who we are.",2020-09-15-month-kissimmee-florida_28,0.99969016822919,0.999385854752481,0.000214666257337089,0.0009009772735567949,0.456107155152631,0.9968550710518279
5304,5305,0.000153447935171295,0.999846552064828,"Under my administration, we've achieved the most secure border in US history and we are finishing that wall, it's gonna be done so fast. It's gonna be done so fast. Since 2017 ICE has successfully arrested nearly a half a million illegal aliens with criminal records, including over 145,000 assaults, 40,000 sex offenses, and 5,000 murders. If you don't mind, Democrats, we'll bring them the hell out of our country, we'll get them out of here. Some of them are so violent, we have to keep them. We don't wanna house them for 50 years, but if we let them go, they come back in, as much as we watch. If they come back in, we don't want it, we don't want them. So we keep them here, we have no choice. If the left gains power, they will abolish—Republicans will always—They're gonna abolish. Republicans will always stand with these incredible heroes of ICE and border patrol. You have to see these ICE people. They go into a den of MS-13, and they call them a den, a nest, where you have these guys that are vicious, vicious gang members. And they go in there, they just start swinging. It's the craziest thing, they love it. Now, who wants that job? Do you want that job? Look, he's a tough guy sitting here, you too, you're tough guys, you don't want any part of it. They're just incredible and they love our country. They love our country. And then people say, """"Oh, they're too rough. They're too rough."""" You have no idea how bad some of these gangs are and what they do. They use knives because it's more painful. They cut people up. They cut two young, beautiful girls, 16 years old. They were going home from school and they cut them to pieces, killed them, they're animals.",2020-09-22-rally-pittsburgh-pennsylvania_98,0.999693104129657,0.00022116024077615802,0.00046073369096545,0.9998266243992071,0.9998739076285871,0.000671147329199046
5532,5533,0.000149096792152449,0.9998509032078481,"We will stop illegal immigration, deport all criminal aliens and dismantle every last criminal gang and cartel threatening our citizens. We will also repeal the Obama-Clinton Defense sequester, and rebuild our badly depleted military. There have been few times in our history where we've needed it more, few times. North Carolina will be at the very center of this effort with brand new advanced fighters flying from Seymour Johnson Air Force Base.",2016-11-07-raleigh-north-carolina_97,0.999701806415695,0.000372519765785298,0.00035026181713861603,0.9998356575248109,0.999872636017928,0.00034894639889247796
5554,5555,0.000148689467819007,0.999851310532181,"They also want to throw open American borders, give free taxpayer-funded health care to illegal aliens, defund police, abolish ICE, abolish borders—no more borders—and abolish basically the American Dream. This is Joe Biden. And does anybody really think he's strong enough to stand up to these ruthless, vicious people? You look at—you look at Portland, you look at what's going on in Seattle, these are the people that you're dealing with. If I didn't send in the troops, if I didn't send in the great people from Homeland Security, you'd have courthouses and post offices and everything else burned down, blown up.",2020-08-06-plant-clyde-ohio_85,0.999702621064362,0.0009555794107405,0.000217934096718496,0.999671924857706,0.9998792356605959,0.00049414318867675
5572,5573,0.000148397262634731,0.999851602737366,"A 64 year-old Air Force Veteran, Marilyn Pharis, was raped and beaten to death with a hammer by a repeat-offending criminal illegal immigrant who should have been deported – but never was. What kind of government allows its citizens to suffer such horrors? Either we win this election, or we lose the country.",2016-10-21-fletcher-north-carolina_25,0.999703205474731,0.0006377286032788389,0.000202656272241534,0.999602000290396,0.999871042385068,0.0006156760456140861
5660,5661,0.000146753061661184,0.9998532469383392,"And you know nobody understands the border better than Hispanics. They know what's good, what's bad. They don't want bad people coming into our country, taking their jobs, taking their homes, causing crime. Hispanic Americans are the people that are most in favor of what we're doing on the border because they understand it. They understand it better than anybody. With the help of these patriots, we've stopped the rampant asylum fraud, shut down the human smugglers and we're finding the drug dealers, traffickers, predators, and we're throwing them the hell in jail or sending them back home.",2020-08-18-rally-yuma-arizona_25,0.9997064938766781,0.000226696297388408,0.000960408703049799,0.9998157002971729,0.999866204410294,0.9969887590859391
5757,5758,0.00014512243955341298,0.999854877560447,"We will be one people, under one God, saluting one American flag. America will be a prosperous, generous and inclusive society. We will discard the failed policies and division of the past, and embrace true American change to rebuild our economy, rebuild our inner cities, and rebuild our country.",2016-09-07-philadelphia-philadelphia-pennsylvania_38,0.999709755120893,0.9988546743348371,0.0016434770923868301,4.92525840572985e-05,0.999866984196876,0.00035230851576514903
5899,5900,0.0001429842613995,0.9998570157386001,"28-year-old Park Ranger Kris Eggle was shot and killed by a drug cartel hit squad responsible for a number of murders. Kris died trying to protect our borders from drug and weapon trafficking into the Organ Pipe Cactus National Monument. 33-year-old Phoenix Police Officer Nick Erfle, a young cancer survivor, was murdered by a previously- deported illegal immigrant with a felony warrant. Nick was shot twice in the back of the head.",2016-10-29-center-phoenix-arizona_25,0.999714031477201,0.00024437722487101297,0.000206344642931234,0.999700349089632,0.999873066854168,0.000529975184247579
5947,5948,0.000142325552243175,0.999857674447757,"An immigrant from Syria who later applied for and received U.S. citizenship was accused by federal prosecutors of planning to go to a military base in Texas and kill three or four American soldiers, execution style if possible -- more than that, if at all possible. A college student who immigrated from Somalia who later applied and received U.S. citizenship, attempted to blow up a Christmas tree lighting ceremony in Oregon. An immigrant from Afghanistan who later applied for and received U.S. citizenship, and a legal permanent resident from the Philippines were convicted for plotting to join Al Qaida and the Taliban in order to kill as many Americans as possible -- as many as possible.",2016-08-05-green-bay-wisconsin_96,0.999715348895514,0.000233396294383,0.000240981418908896,0.99980787034509,0.9998438027972869,0.0020294456546146697
5955,5956,0.000142159265423874,0.999857840734576,"We must defeat radical Islamic terrorism! Anyone who will not name our enemy is not fit to lead our country. Eight years of Obama/Clinton policies have sacrificed our safety and undermined our freedom and independence. Our jobs have moved to other countries. Islamic terrorism has spread within our shores. And an open border has crushed low-income workers and threatened, and I mean totally threatened, our security.",2016-08-24-coliseum-jackson-mississippi_6,0.999715681469152,0.999766942931635,0.000285050386011763,6.158479121387579e-05,0.9998719322922209,0.000332341032447976
6011,6012,0.00014140076808324,0.9998585992319159,"While there are many illegal immigrants in our country who are good people, many, many, this doesn't change the fact that most illegal immigrants are lower skilled workers with less education, who compete directly against vulnerable American workers, and that these illegal workers draw much more out from the system than they can ever possibly pay back. And they're hurting a lot of our people that cannot get jobs under any circumstances. But these facts are never reported. Instead, the media and my opponent discuss one thing and only one thing, the needs of people living here illegally. In many cases, by the way, they're treated better than our vets.",2016-08-31-center-phoenix-arizona_19,0.999717198463833,0.00021733688846868702,0.000212837922122414,0.758902837450896,0.999859248835312,0.993753016899308
6041,6042,0.000140956053868982,0.999859043946131,"President Obama and Hillary Clinton support sanctuary cities. They support catch and release on the border. they support visa overstays. They support the release of dangerous, dangerous, dangerous, criminals from detention. And, they support unconstitutional executive amnesty.",2016-08-31-center-phoenix-arizona_26,0.999718087892262,0.000269625643222631,0.000222708344447843,0.999793595341125,0.9998773965777671,0.000431125497304076
6121,6122,0.000139947258168032,0.999860052741832,"There are over 2 million criminal aliens in this county, and we are going to get them out – and we are going to get them out quickly. To the cartels, the gangs, the drug dealers, I have a simple message for you: your days are numbered, and your reign of crime will soon come crashing to an end. We also have to keep our country safe from terrorism. The terrorists who planted the bombs in New York and Jersey, and who carried out the mall stabbing in Minnesota, were foreign nationals admitted into our country – as was the mall shooter in Washington.",2016-10-03-center-pueblo-colorado_38,0.9997201054836641,0.000317819666188748,0.000261650923658194,0.9998336803532621,0.9998729129828291,0.000371489804870614
6180,6181,0.000139174946238575,0.9998608250537621,Anyone who has entered the United States illegally is subject to deportation. That is what it means to have laws and to have a country. Otherwise we don't have a country.,2016-08-31-center-phoenix-arizona_64,0.9997216501075229,0.000269627057087801,0.00025439689264038397,0.999806607949254,0.999861626226428,0.00128926595880201
6296,6297,0.000137924505103108,0.9998620754948969,"Joe Biden has pledged to abolish immigration enforcement, suspend all removals, provide free government healthcare, and, you know, they want to give it to illegal aliens. You don't get it. You don't get it. Restore, catch and release. Shield violent criminal aliens. This is what they want to do. And give every illegal alien on the planet earth a free ticket to invent an asylum claim and gain automatic admission into our country. We will have people coming into our country that never even thought of it before. You get free education, you get free healthcare, why wouldn't they come? Let's go to America. The Biden plan would unleash a flood of illegal immigration like the world has never seen. It's crazy. Biden's plan is the most radical, extreme, reckless, dangerous, and deadly immigration plan ever put forward by a major party candidate. It must be defeated, and it will be defeated on November 3rd. It will be defeated.",2020-08-18-rally-yuma-arizona_6,0.9997241509897942,0.000249484061204606,0.00024493671308874903,0.999823454622568,0.9998663460132919,0.000567792678544545
6333,6334,0.00013757609721706002,0.9998624239027829,"I am going to end illegal immigration, stop the massive inflow of refugees, keep jobs from pouring out of our country, renegotiate our disastrous trade deals, and massively reduce taxes and regulations on our workers and our small businesses. My economic agenda is very simple: jobs, jobs, jobs. The problems we face as a country are immense, and it is going to take bold action to turn things around.",2016-10-05-pavilion-henderson-nevada_5,0.9997248478055659,0.999556391944494,0.000419591588025176,0.9998179363137969,0.999877953784083,0.000398733691980238
6338,6339,0.000137512946261098,0.999862487053739,"--Support for Sanctuary Cities --Social Security, Medicare and lifetime welfare for illegal immigrants by making them all citizens --Obamacare for illegal immigrants",2016-10-17-bay-wisconsin-0_26,0.999724974107478,0.0006504139357704099,0.00021069201924933,0.999567667527024,0.999871783342323,0.0014948212988076099
6630,6631,0.000134564227779855,0.9998654357722199,She wants to gut immigration enforcement. She supports Sanctuary Cities. She wants to let people overstay their visas without removal.,2016-08-23-arena-austin-texas_20,0.99973087154444,0.000207111204221958,0.000209234010076521,0.999802707965019,0.9998736069213728,0.000853833671690441
6882,6883,0.00013202095483353602,0.9998679790451659,"We will end the sanctuary cities that have resulted in so many needless deaths. Cities that refuse to cooperate with federal authorities will not receive taxpayer dollars, and we will work with Congress to pass legislation to protect those jurisdictions that do assist federal authorities. Number five, cancel unconstitutional executive orders and enforce all immigration laws.",2016-08-31-center-phoenix-arizona_57,0.999735958090333,0.00022934133913077003,0.000202949709313808,0.999672747671722,0.999875993176788,0.00181335734870357
6886,6887,0.00013198898305855902,0.9998680110169409,"Another victim is Kate Steinle, gunned down in the Sanctuary City of San Francisco by an illegal immigrant deported five previous times. Then there is the case of 90 year-old Earl Olander, who was brutally beaten and left to bleed to death in his home. The perpetrators were illegal immigrants with criminal records who did not meet the Obama Administration's priorities for removal.",2016-10-04-prescott-valley-arizona_31,0.9997360220338829,0.000272602189068834,0.00020442132981585902,0.9992686379632579,0.999867981940567,0.000911109355911025
6887,6888,0.00013198898305855902,0.9998680110169409,"Another victim is Kate Steinle, gunned down in the Sanctuary City of San Francisco by an illegal immigrant deported five previous times. Then there is the case of 90 year-old Earl Olander, who was brutally beaten and left to bleed to death in his home. The perpetrators were illegal immigrants with criminal records who did not meet the Obama Administration's priorities for removal.",2016-10-05-pavilion-henderson-nevada_30,0.9997360220338829,0.000272602189068834,0.00020442132981585902,0.9992686379632579,0.999867981940567,0.000911109355911025
7001,7002,0.00013093606139086798,0.9998690639386091,"When Hillary Clinton was Secretary of State she allowed thousands of the most dangerous criminal aliens in the world to go free inside America because their home countries wouldn't take them back. These were people guilty of murder, assault, rape, and all manner of violent crime. Hillary has pledged """"""""open borders,"""""""" and supports Sanctuary Cities.",2016-10-29-center-phoenix-arizona_23,0.9997381278772179,0.00022226360995155297,0.000207324983191864,0.9998073467059191,0.9998756337760111,0.000471668235067442
7104,7105,0.00013012739209309598,0.999869872607907,"If I am elected President, I am going to cut off federal funding to Sanctuary Cities that refuse to cooperate with federal immigration authorities. We are going to save American lives. Either we win this election, or we lose the country.",2016-10-20-fairgrounds-delaware-ohio_31,0.9997397452158141,0.00050394369934507,0.000209147345558002,0.9997859829181709,0.9998778509206809,0.0017773231228416
7124,7125,0.000129980188880428,0.999870019811119,"The number of new illegal immigrant families who have crossed the border so far this year already exceeds the entire total from 2015. They are being released by the tens of thousands into our communities with no regard for the impact on public safety or resources. One such border-crosser was released and made his way to Nebraska. There, he ended the life of an innocent young girl named Sarah Root. She was 21 years-old, and was killed the day after graduating from college with a 4.0 Grade Point Average. Number one in her class. Her killer was then released a second time, and he is now a fugitive from the law.",2016-07-21-national-convention-cleveland_9,0.999740039622239,0.00023549502594480298,0.000212361154013051,0.9997917236830509,0.999864677817053,0.0007066579093731339
7150,7151,0.00012976990451375901,0.9998702300954859,"It was just reported that a man deported from our country 10 times in six years has been charged with raping a 12-year old girl. In August, Texas Police arrested a serial illegal immigrant rapist who had been deported five times, including one 68 year-old woman with a cane who took his offer to drive her home. He left her on the side of a dirt road.",2016-10-15-portsmouth-new-hampshire_11,0.9997404601909721,0.00021488967692103,0.000214374789554354,0.999787620723221,0.9998745354354541,0.0007975490026793519
7201,7202,0.00012936589774908898,0.999870634102251,"An Iraqi immigrant who later applied for and received U.S. citizenship was arrested for lying to federal agents about pledging allegiance to ISIS, his travels to Syria, and how many Americans he wanted to kill. Two immigrants from Pakistan who later applied for and received U.S. citizenship were sentenced to decades long prison sentences for plotting to detonate a bomb -- and a very big bomb, in the middle of New York City. An immigrant from Yemen who later applied for and received U.S. citizenship was arrested for trying to join ISIS. He was also charged with attempting to illegally buy firearms to try to shoot as many American military personnel as possible.",2016-08-05-green-bay-wisconsin_97,0.999741268204502,0.000250133330315419,0.00022527464529206699,0.9998091776381309,0.999866130137929,0.000798531140462012
7287,7288,0.000128705531873305,0.999871294468126,"I'm going to fight for every child living in poverty. I'm going to fight for every mom who lost her child to illegal immigration, and drugs and gang violence. I'm going to fight for every community whose jobs and dreams have been ripped out and shipped to other countries.",2016-10-17-bay-wisconsin-0_31,0.9997425889362529,0.9995597893201229,0.000256273475594671,0.000482543874698388,0.999866467731862,0.00120658166713675
7501,7502,0.000127050969977718,0.9998729490300229,"There are more than 2 million criminal aliens with criminal convictions in the country right now, and more who have escaped the law entirely – when I am President, we are getting them out, and we are getting them out quickly. All Americans living lawfully in this country, including millions of patriotic hardworking immigrants, are entitled to have their jobs, their wages, and their security protected. The borders around our nation are for the benefit of all people living here today – and when those borders are erased, it's often the lawful immigrants already here who are the first to suffer lost jobs and decreased security.",2016-10-05-pavilion-henderson-nevada_32,0.9997458980600451,0.000273641697599191,0.000337707023037824,0.9998168612729642,0.999866685351115,0.9782045672946259
7675,7676,0.000125891617197304,0.9998741083828031,She wants catch-and-release. Obamacare for illegal immigrants. Massive amnesty in her first 100 days.,2016-08-23-arena-austin-texas_19,0.9997482167656049,0.000241281330396869,0.000207798074921482,0.999796774353489,0.999855329356647,0.000454239493857657
7833,7834,0.000124737370763422,0.999875262629236,"THIRD, we will cancel all federal funding to Sanctuary Cities. FOURTH, we will begin removing the more than 2 million criminal illegal immigrants from the country these are drug dealers, gang heads, gang members, killers, and cancel visas to foreign countries that won't take them back FIFTH, We're going to suspend immigration from terror-prone regions where vetting cannot safely occur. All vetting of people coming into our country will be considered extreme vetting. We will be very careful.",2016-10-22-eisenhower-complex-gettysburg_39,0.999750525258473,0.000272265952323413,0.000293456482380559,0.9998107828153241,0.9998655660111949,0.000521347860304315
7887,7888,0.000124436805130458,0.99987556319487,"In just eighteen days, we can have a president who will fight to make our streets and neighborhoods safe every year, not just in election year. In just eighteen days, we can declare war on the drug pushers who are poisoning our kids and destroying our communities. In just eighteen days, we can elect a president who will provide more police AND more drug treatment.  More DEA agents AND better education.  Tougher penalties AND tougher leadership.",2934_15,0.9997511263897391,0.9994317081326141,0.000214020040703926,0.999837108425268,8.2392636277648e-05,0.000323819918264617
8070,8071,0.000123276027934858,0.999876723972065,"Countless innocent Americans have been killed by illegal immigrants. Last year, as an example, 17-year-old Starlett Pitts, her boyfriend and her mother were stabbed to death in their Lee High Acres home by an illegal immigrant. The killer had been convicted of assaulting a police officer and was wanted for double murder and robbery. And the people that knew him were begging that he be incarcerated. They were begging. He was released from custody pending his court appearance, enabling him to commit murder.",2016-11-02-amphitheater-miami-florida_62,0.99975344794413,0.000220287286510206,0.000213169369566531,0.9997609122721851,0.9998757502954909,0.0005989099105836361
8167,8168,0.00012277147764541398,0.9998772285223541,"But another critical issue--one which you, with particularly close ties to Eastern Europe, as well as the American people as a whole, should consider--is whether a man who shows so little appreciation of America's strength, America's respect, and America's needs--as my opponent has done in this campaign--should be allowed to guide the fortunes of the most powerful nation on Earth. The American people have a right to ask whether a political candidate, who has variously called for a $15 billion cut, or a $7 or 8 billion cut, or a $5 to 7 billion cut in the defense budget, and who then complains that we are """"""""not strong anymore""""""""--as Governor Carter has done--is truly the man to govern the only country in the world that can assure the defense of freedom and give hope to the millions of oppressed in Eastern Europe and throughout the world. Finally, let me address the critical question of leadership, which Governor Carter has rightly raised. Do we want to entrust the leadership of this great nation to a man who seeks to lift himself up to the White House by running down the reputation of the United States? Is the leadership we want that which claims that America """"""""is not respected anymore"""""""" when it is the United States--and the United States alone--that is trusted by all sides in the Middle East and by both black and white in southern Africa?",2465_5,0.9997544570447092,0.9989417735927479,0.9996040927261941,4.95370221537271e-05,9.731420753619671e-05,0.9887137832628771
8189,8190,0.000122582146568586,0.999877417853431,"He was murdered by an illegal immigrant gang member previously convicted of burglary, who had also been released from federal custody, and they knew it was going to happen again. Another victim is Kate Steinle. Gunned down in the sanctuary city of San Francisco, by an illegal immigrant, deported five previous times. And they knew he was no good.",2016-08-31-center-phoenix-arizona_15,0.999754835706863,0.000292324861659489,0.000205728866236352,0.9997038521533119,0.999871416340032,0.00055760471065459
8242,8243,0.000122327534612249,0.9998776724653878,"Again, this all a quote from the ICE officers: """"""""Hillary Clinton has promised the most radical immigration proposal in U.S. history."""""""" """"""""Her radical plan would result in the loss of thousands of innocent American lives, mass victimization and death for many attempting to immigrate to the United States, the total gutting of interior enforcement, the handcuffing of ICE officers, and an uncontrollable flood of illegal immigrants across U.S. borders.""""""""",2016-10-05-center-reno-nevada_20,0.999755344930775,0.00025443909985138597,0.000231148374999396,0.999796175785117,0.99987525590872,0.0008210434860945401
8647,8648,0.000120499598581279,0.9998795004014179,"We will stop the drugs from poisoning our youth and others. But I have a message for the drug dealers, for the gang members and the criminal cartels: Your days are numbered, believe me; your days are numbered. Hillary also wants a 550 percent increase in Syrian refugees. We don't know anything about them.",2016-10-12-pavilion-ocala-florida_120,0.999759000802837,0.000229151942592081,0.000193947883897255,0.999806695518174,0.9998567545438359,0.000339122956647931
8665,8666,0.000120441988237948,0.9998795580117621,"Then there is the case of 90-year old Earl Olander, a Minnesota farmer who was brutally beaten by illegal immigrants and left to bleed to death in his home. Earl's body was found with his hands bound behind his back with duct tape. A blunt force injury to his head. His killers had criminal records but they did not meet the Obama administration's priorities for removal.",2016-10-27-expo-springfield-ohio_36,0.9997591160235241,0.0002154257237284,0.00019988878450984,0.9996672146199208,0.9998745906957249,0.000935525085336359
8732,8733,0.00012020534576016799,0.99987979465424,"And California, again, and other border states, of course, are always being forced to deal with the costs of illegal, illegal immigration. Now, if America cannot control its borders, it cannot control its destiny. Legal immigration is an American tradition and a contribution to our society. But illegal immigration is a crime and a drain on scarce public resources. And the White House has done everything it could to blur the distinction between legal and illegal immigration by creating more loopholes for those who reach our borders unlawfully. And the California taxpayer and other taxpayers in Texas and Florida, whether they have Republican or Democratic governors, are left to foot the bill. And the bill in this state is big--about $3 billion a year, $3 billion.",3336_8,0.9997595893084801,0.00019827171745507902,0.000230839045321798,0.9997571488551991,0.999851286923897,0.000753911049025009
8786,8787,0.00011998878900278702,0.999880011210998,"We're not going to take the risk when it comes to the safety of the American people. No longer. So let me state this as clearly as I can. If I'm elected president, I am going to keep radical Islamic terrorists the hell out of our country.",2016-10-27-expo-springfield-ohio_31,0.9997600224219949,0.00022131950356801402,0.00025488634368834104,0.999730523156766,0.9998551110261941,0.000369527002420402
8928,8929,0.00011939762964585601,0.9998806023703539,"The historic achievements that I've discussed today are only a slim fraction of the extraordinary accomplishment that we've all done together in the last four years. Here's just a short list of our landmarks. Really, they are landmarks, true landmarks. We instituted a national security travel ban on the world's most dangerous regions, including jihadist regions, keeping terrorists and extremists out of our country. Everyone said, """"Oh, that's so bad."""" Remember when they said, """"Oh, that's so bad."""" I don't think it's so bad at all. We won the travel ban. The fake news said we didn't because we lost in the lower court, we lost in the second court, and we won in the Supreme court. So, they said we lost. Can you believe it?",2020-08-18-rally-yuma-arizona_28,0.9997612047407081,0.000190220520177547,0.999540987447419,8.88071821700103e-05,0.999782376021103,0.00040720380136168
9287,9288,0.000118072897258548,0.999881927102741,So let me state this as clearly as I can. If I'm elected President I am going to keep Radical Islamic Terrorists out of our country. We will also stop the crisis of illegal immigration.,2016-10-20-fairgrounds-delaware-ohio_28,0.9997638542054829,0.000226296457080681,0.000248196370868854,0.999803017172057,0.9998674079168589,0.000395428809430251
9288,9289,0.000118072897258548,0.999881927102741,So let me state this as clearly as I can. If I'm elected President I am going to keep Radical Islamic Terrorists out of our country. We will also stop the crisis of illegal immigration.,2016-10-15-portsmouth-new-hampshire_9,0.9997638542054829,0.000226296457080681,0.000248196370868854,0.999803017172057,0.9998674079168589,0.000395428809430251
9289,9290,0.000118072897258548,0.999881927102741,So let me state this as clearly as I can. If I'm elected President I am going to keep Radical Islamic Terrorists out of our country. We will also stop the crisis of illegal immigration.,2016-10-23-fairgrounds-naples-florida_19,0.9997638542054829,0.000226296457080681,0.000248196370868854,0.999803017172057,0.9998674079168589,0.000395428809430251
9327,9328,0.00011794034093609599,0.9998820596590641,"I will not stand by and watch this great country destroy itself under mediocre leadership that drifts from one crisis to the next, eroding our national will and purpose. We have come together here because the American people deserve better from those to whom they entrust our nation's highest offices, and we stand united in our resolve to do something about it. We need a rebirth of the American tradition of leadership at every level of government and in private life as well. The United States of America is unique in world history because it has a genius for leaders--many leaders--on many levels. But, back in 1976, Mr. Carter said, """"""""Trust me."""""""" And a lot of people did. Now, many of those people are out of work. Many have seen their savings eaten away by inflation. Many others on fixed incomes, especially the elderly, have watched helplessly as the cruel tax of inflation wasted away their purchasing power. And, today, a great many who trusted Mr. Carter wonder if we can survive the Carter policies of national defense.",2636_5,0.9997641193181279,0.9997816365966301,0.9997058309643578,4.8060872195602706e-05,9.80158107819263e-05,0.00032926379861542997
9691,9692,0.00011674454711926899,0.999883255452881,"Their quote continues. """"""""She proposes to keep and expand executive amnesty, to expand catch- and-release, to expand President Obama's non-enforcement priorities to the point where there is virtually no real immigration enforcement or policing of visa overstays, to support Sanctuary Cities, to extend Obamacare to illegal immigrants, to grant amnesty within 100 days, to extend Social Security and Medicare to illegal immigrants through amnesty, plus a 550% increase in the admission of Syrian refugees."""""""" The ICE officers conclude by saying: """"""""Her plan is total amnesty plus open borders.""""""""",2016-10-05-center-reno-nevada_21,0.999766510905761,0.000205904404373472,0.000212288071175106,0.9998087489435831,0.9998748851257241,0.00129259985534478
9794,9795,0.000116415827791772,0.999883584172208,"Our country is broke. We have decaying infrastructure, failing schools, rising crime, a depleted military, an open border, and an economy that can't create full-time high-paying jobs. We are a divided nation, and each week it seems we are getting more and more divided, with race riots in our streets on a",2016-10-03-center-pueblo-colorado_17,0.9997671683444159,0.9997487830339301,0.000472321739460731,5.58245483839457e-05,0.9998729757407572,0.00357910604271745
10171,10172,0.00011535978054788501,0.9998846402194521,"Proud citizens like you, helped build the country. Now you helped build this incredible country. And together we are taking back our country. We are returning power to you, the American people, with your help, your devotion, and your drive, we are going to keep on working. We are going to keep on fighting, and we are going to keep on winning, winning, winning.",2020-10-17-rally-janesville-wisconsin_119,0.999769280438904,0.9997215577963349,0.9996954878200122,5.2048293727276e-05,8.69628820022821e-05,0.000337071521409886
10291,10292,0.000114986321199822,0.9998850136788,"In California, a 64-years old Air Force Veteran, Marilyn Pharis, was sexually assaulted and beaten to death with a hammer. Her killer had been arrested on multiple occasions, but was never deported. Also in California, my good friend, Jamiel Shaw, lost his amazing son at the age of 17 – he was viciously shot and killed by an illegal immigrant. The killer had 3 gun charges, as well as battery of a police officer, prior to the shooting but he had not been deported from our country.",2016-10-05-pavilion-henderson-nevada_31,0.9997700273576,0.00022218457784888398,0.000214363139076389,0.9997588976957621,0.9998660489910358,0.0008009013324733919
10331,10332,0.000114883847039517,0.9998851161529599,"For those here illegally today, who are seeking legal status, they will have one route and one route only. To return home and apply for reentry like everybody else, under the rules of the new legal immigration system that I have outlined above. Those who have left to seek entry --",2016-08-31-center-phoenix-arizona_108,0.9997702323059209,0.000189566343458016,0.000202615601635708,0.999804943558022,0.9998549148489201,0.00075348423471494
