Speech_id,text,party,term,comp,populist_old_keywords,par_id,speech_par_id,length
2004-10-27-pontiac-michigan-0,Audience member. We do! The President. The good news is we're not going to let him tax you. We're going to carry Michigan and win a great victory.,rep,2004,TRUE,FALSE,40,2004-10-27-pontiac-michigan-0_40,28
2004-11-02-reporters-crawford-texas,"Yes, Stretch. 2004 Election Q. Mr. President, I wonder why—why do you believe this election is this close?",rep,2004,TRUE,FALSE,1,2004-11-02-reporters-crawford-texas_1,18
2004-11-02-reporters-crawford-texas,"Yes, Scott. Q. Mr. President, any butterflies? The President. I don't. I know I've given it my all. I feel calm. I feel—I am confident that the people—in the judgment of the people. I'm one of these candidates, I feed off the enthusiasm of the people. Yesterday was an amazing day in my political life, did seven stops. The enthusiasm was contagious. I'm so grateful for the thousands of people who have been working on my behalf and who are praying for me and Laura. It was a great day yesterday, and the whole campaign was a fantastic experience. I'm very comfortable that I got my message out. The people know where I stand. The people know I know how to lead. The people know I have a vision for the future of this country. And we're going to go one stop in Ohio to tell the volunteers thanks for their work, and we'll go back and wait—await the outcome.",rep,2004,TRUE,FALSE,3,2004-11-02-reporters-crawford-texas_3,160
2004-11-02-reporters-crawford-texas,"Q. Mr. President, what about all the passion in this country—I mean, you have generated so much passion both for you and against you. How do you account for that? The President. Well, I take that as a compliment. It means I'm willing to take a stand. A lot of politicians take positions, but they don't take a stand. I take a stand, and I tell people what I believe and what I think. These are very troubling times, and I believe a President must lead by being resolute and firm and strong and clear. And the people know that. That's why I'm comfortable about this election. I've given it my all, and more importantly, I have clarified the differences between what I believe and what my opponent believes.",rep,2004,TRUE,FALSE,4,2004-11-02-reporters-crawford-texas_4,129
2004-11-02-reporters-crawford-texas,"Q. Sir, what does it really come down for voters when they walk in the booth today? For American voters, what is the issue, what does it come down to?",rep,2004,FALSE,FALSE,6,2004-11-02-reporters-crawford-texas_6,30
2004-11-02-reporters-crawford-texas,"Q. And you trust the results will come out tonight? The President. Absolutely. I trust the judgment of the American people. I love our democracy, and I have got great faith in the wisdom of the people of this country.",rep,2004,TRUE,TRUE,8,2004-11-02-reporters-crawford-texas_8,40
2004-11-02-reporters-crawford-texas,Big Stretch. Closure on the 2004 Election Q. Does it feel to you like we'll know the results tonight? Or will it be a nail-biter like it was 4 years ago?,rep,2004,TRUE,FALSE,9,2004-11-02-reporters-crawford-texas_9,31
2004-11-02-reporters-crawford-texas,"Senator John F. Kerry Q. Any words for Senator Kerry this morning? The President. I wish him all the best. You know, he and I are in the exact same position. We've given it our all, and I'm— I'm sure he is happy, like I am, that the campaign has come to a conclusion. All I can tell you is I know that I've put my full amount of energy in this campaign, and I've enjoyed it. And I am enthused, and I have been uplifted by the spirit of the— of our supporters and by the prayers of our supporters.",rep,2004,TRUE,FALSE,12,2004-11-02-reporters-crawford-texas_12,101
2004-11-01-dallas-texas-1,I understand this about the Presidency: The American President must lead with clarity and purpose. The role of the President is not to follow the path of the latest polls. The President must not change positions for the sake of political convenience. The President must lead based on principle and conviction and conscience.,rep,2004,FALSE,FALSE,12,2004-11-01-dallas-texas-1_12,53
2004-11-01-dallas-texas-1,"Audience member. You! The President. The American people will trust the candidate who can see a better day, who can clearly see that you can't lead this Nation unless you know where you want to lead it. And I know exactly where I want to take this Nation for the next 4 years.",rep,2004,TRUE,TRUE,28,2004-11-01-dallas-texas-1_28,53
2004-09-17-victory-2004-reception,"Audience member. The President. Si. Vamos a ganar, con su apoyo. Thank you all for coming.",rep,2004,TRUE,FALSE,2,2004-09-17-victory-2004-reception_2,16
2004-10-28-saginaw-michigan-0,"Audience member. We do! The President. Yes, you do. The good news is, we're not going to let him tax you; we're going to carry Michigan and win a victory.",rep,2004,TRUE,FALSE,42,2004-10-28-saginaw-michigan-0_42,30
2004-10-25-council-bluffs-iowa,"In fact, our commander in Afghanistan, General Tommy Franks recently wrote this about Tora Bora: """"The Senator's understanding of events does not square with reality."""" The General said that American Special Forces were actively involved in the search for terrorists in Tora Bora and that intelligence reports at the time placed bin Laden in any of several countries. Before Senator Kerry got into political difficulty and revised his views, he saw our actions in Tora Bora differently. In the fall of 2001, on national TV, Senator Kerry said this, """"I think we have been doing this pretty effectively, and we should continue to do it that way."""" At the time, the Senator said about Tora Bora, """"I think we've been smart. I think the administration leadership has done it well, and we are on the right track."""" Well, all I can tell you is that I am George W. Bush, and I approve of that message.",rep,2004,TRUE,FALSE,59,2004-10-25-council-bluffs-iowa_59,156
2004-10-26-cuba-city-wisconsin,"My opponent in this campaign has taken a different approach. It's fair to say that consistency has not been his strong point. Now he's saying he knew where bin Laden was in the fall of 2001 and that our military passed up a chance to get him at Tora Bora. Let me talk about that for a minute. That's unjustified criticism of our military commanders in the field. This is the worst kind of Monday morning quarterbacking. In fact, our commander in Afghanistan, General Tommy Franks, recently wrote this about Tora Bora: """"The Senator's understanding of events does not square with reality."""" The general says that American Special Forces were actively involved in the search for the terrorists in Tora Bora, and the intelligence reports at the time placed bin Laden in any of several countries.",rep,2004,TRUE,FALSE,15,2004-10-26-cuba-city-wisconsin_15,136
2004-10-26-cuba-city-wisconsin,"Before Senator Kerry got into political difficulty and revised his views, he saw our actions in Tora Bora differently. In the fall of 2001, on national TV, he said this about Tora Bora: """"I think we have been doing this pretty effectively, and we should continue to do it that way."""" At the time, the Senator said this about Tora Bora: """"I think we've been smart. I think the administration leadership has done it well, and we are on the right track."""" All I can say to that is, I am George W. Bush, and I approve of that message.",rep,2004,FALSE,FALSE,16,2004-10-26-cuba-city-wisconsin_16,100
2004-09-24-education-janesville-wisconsin,"Audience member. We're praying for you, George! The President. Thank you, sir. And it's really important—it's important we never forget the lesson. In Iraq, I saw a threat. Saddam Hussein was a threat. He was a threat because he was a sworn enemy of the United States of America. He was a threat because there was terrorist organizations in his country. Abu Nidal, Abu Abbas, Zarqawi—they were in his country. He was a threat because he had used weapons of mass destruction; is a threat because he had created instability in a volatile part of the world; is a threat because he was firing at our pilots who were enforcing sanctions. He was a threat.",rep,2004,TRUE,FALSE,82,2004-09-24-education-janesville-wisconsin_82,115
2004-11-01-remarks-milwaukee-wisconsin,"And I have a message for the people of Wisconsin: To keep your economy growing, we will keep your taxes low. We will make sure the small-business sector remains vibrant, and we will make sure Wisconsin farmers continue to make a good living. My opponent has got an economic plan as well.",rep,2004,TRUE,FALSE,14,2004-11-01-remarks-milwaukee-wisconsin_14,52
2004-11-01-remarks-milwaukee-wisconsin,Audience member. Tax everything! The President. Let me remind you of his record. He voted 98 times to increase taxes. That's in 20 years in the Senate.,rep,2004,TRUE,FALSE,15,2004-11-01-remarks-milwaukee-wisconsin_15,27
2004-10-23-remarks-jacksonville-florida,"Audience member. We do! The President. You do. The good news is, we're not going to let him tax you; we are going to carry Florida and win on November the 2d.",rep,2004,TRUE,FALSE,38,2004-10-23-remarks-jacksonville-florida_38,32
2004-10-15-rapids-iowa-2,"And tell your friends and neighbors, if they want a safer America, a stronger America, and a better America, to put me and Dick Cheney back in office. The President. I'm pleased—— Audience member. People have come to know her like I know her. She's warm. She's compassionate. She's a strong woman. She is a great First Lady.",rep,2004,TRUE,FALSE,2,2004-10-15-rapids-iowa-2_2,58
2004-10-11-coors-denver-colorado,"Audience member. We noticed. The President. You might remember, in the spring of 2003 as I ordered troops into harm's way, he said, """"It was the right decision."""" Then when the political heat gets on, he says, """"It was the wrong war."""" He can run from his positions, but he cannot hide.",rep,2004,TRUE,FALSE,12,2004-10-11-coors-denver-colorado_12,52
2004-10-11-coors-denver-colorado,"Audience member. We're with you, Mr. President! The President. Thank you. We will continue to work to protect this homeland. You know, we've got to be right 100 percent of the time. The enemy has got to be right once, and that's a challenge we face. So Pete will be working on smart ways to make sure the intelligence system works better and make sure the information flows between our different law enforcement agencies is not disrupted. That's why I believe we need to renew the PATRIOT Act. We'll make sure the ports and borders are protected as well as they can be. But the best way to defeat the terrorists is to stay on the offense. We got to beat them overseas so we don't have to face them here at home.",rep,2004,TRUE,FALSE,32,2004-10-11-coors-denver-colorado_32,133
2004-09-22-king-prussia-pennsylvania,"I'm proud to be working with your U.S. Senators: Senator Specter—put him back in for 6 more years, by the way. He's a good man. Senator Santorum, he's a good fellow too.",rep,2004,FALSE,FALSE,5,2004-09-22-king-prussia-pennsylvania_5,32
2004-09-22-king-prussia-pennsylvania,"Let me say something about community colleges. Audience member. The President. Thank you. Community colleges are vital for the future of this country. You're going to hear me talk a little bit about the changing times in which we live and that institutions must change with the changing times. Our worker training programs must change with the changing times, and community colleges are a fantastic place, a wonderful opportunity for workers to gain the skills necessary to fill the jobs of the 21st century. And I appreciate you being here.",rep,2004,TRUE,FALSE,7,2004-09-22-king-prussia-pennsylvania_7,90
2004-09-22-king-prussia-pennsylvania,"Audience member. """"W"""" stands for """"Women."""" The President. And so it—and yet, when you think about it, the fundamental systems of Government were designed for yesterday. The labor laws were designed for yesterday. The health care plans were designed for yesterday. The pension plans were designed for yesterday. The Tax Code was designed for yesterday. I'm running again because I want to change these fundamental systems to help people realize their dreams. See, the role of Government is to provide opportunity for people to realize their dreams, not to dictate to people, not to tell people, not to run the lives of the American citizens. And that's the fundamental difference of this campaign.",rep,2004,TRUE,FALSE,25,2004-09-22-king-prussia-pennsylvania_25,113
2004-09-22-king-prussia-pennsylvania,"A couple of points I want to make and explain to you what I'm talking about. Take Social Security: If you're a senior citizen on Social Security, you have nothing to worry about, about the Trust Fund providing the money the Government said it's going to pay you. That's just the way it is. Now, I understand how politics works, and I understand there's attempts in the political campaigns to scare seniors by saying if so-and-so gets elected, they're going to take away your check. But the reality is the Social Security Trust is solvent for those who are on Social Security today. You're going to get your check, in other words. Baby boomers, like me—I think we're in pretty good shape when it comes to the Social Security Trust.",rep,2004,FALSE,FALSE,26,2004-09-22-king-prussia-pennsylvania_26,130
2004-10-20-eau-claire-wisconsin,"Audience member. The President. We're going to talk to some farmers up here, but dairy farm income is up. We're selling more and more of Wisconsin crops overseas. See, to make sure this economy continues to grow, we've got to continue to open up markets for U.S. products. It's easy to say we're going to shut down markets, but shutting down markets will hurt you. See, when you've got more products to choose from as a consumer, you're likely to get that which you want at a better price and higher quality. That's how the market works. So shutting down our markets, which would hurt you— my policy is let's open up everybody else's markets. We can compete with anybody, anytime, anywhere, so long as the playing field is level.",rep,2004,TRUE,FALSE,10,2004-10-20-eau-claire-wisconsin_10,130
2004-10-12-paradise-valley-arizona,"Let's see here—21 days from today, the people will be going to the polls. Audience member. You've got my vote!",rep,2004,TRUE,FALSE,11,2004-10-12-paradise-valley-arizona_11,20
2004-09-21-and-exchange-with,"Scott. Criticism of Iraq Policy Q. Thank you, Mr. President. You've answered some of Senator Kerry's criticisms in the last couple days about your Iraq policy. A couple of Republicans have raised some questions as well in the last couple days. Senator Hagel said that, """"Sharp analysis of our policies is required. We didn't do that in Vietnam, to the point where we finally lost."""" Senator McCain, you're not being """"as straight as we would want him to be,"""" about the situation in Iraq. What do you say to them?",rep,2004,TRUE,FALSE,9,2004-09-21-and-exchange-with_9,90
2004-09-21-and-exchange-with,"Q. Mr. President, how do you evaluate Mr. Allawi's visit to America? And in what way—how can we—what the result will be reflected on the situation of Iraq, as a result of this visit? President Bush. Well, first, I'm glad to be able to look him in the eye and tell him how much I appreciate his courage. I believe that Iraq needed a strong Government to lead the people toward a free world. And this group of gentlemen here are doing just that.",rep,2004,TRUE,FALSE,13,2004-09-21-and-exchange-with_13,84
2004-09-21-and-exchange-with,"Who is the Reuters man here? National Intelligence Estimate/Situation in Iraq Q. Right here, Mr. President, thank you. Why do you think the CIA's assessment of conditions in Iraq are so much at odds with the optimism that you and Prime Minister Allawi are expressing at the moment?",rep,2004,TRUE,FALSE,15,2004-09-21-and-exchange-with_15,48
2004-09-23-bangor-maine-1,"This progress involved careful diplomacy, clear moral purpose, and some tough decisions. Audience member. That's what you have! Thank you!",rep,2004,TRUE,FALSE,41,2004-09-23-bangor-maine-1_41,20
2004-10-19-petersburg-florida-0,"Last Sunday was the one-year anniversary of Senator Kerry's vote against funding for our troops. My opponent's many and conflicting positions on this issue are a case study into why his contradictions call into question his credibility and ability to lead our Nation. In September 2003, as the $87 billion funding package was being debated, Senator Kerry said this on national TV: """"It would be irresponsible to abandon our troops by voting against it."""" That is, against the $87 billion. And then, of course, just one month later, he did exactly the opposite. You know, it's important for our fellow citizens to wonder what changed his mind in one short month. Well, his opponent in the Democrat primary, Howard Dean, was gaining ground as an antiwar candidate, just about the time he changed his mind. See, apparently, my opponent decided supporting the troops, even while in harm's way, was not as important as shoring up his political position.",rep,2004,TRUE,FALSE,67,2004-10-19-petersburg-florida-0_67,158
2004-09-16-st-cloud-minnesota,"Now, during the course of this campaign, the fellow I'm running against has probably had about eight positions on Iraq: for the war but wouldn't provide the funding; then he was the antiwar candidate; then he said, """"Knowing everything we know today, I'd have done—did the same thing;"""" then he said, """"Well, we're spending too much money""""—that's after he said we weren't spending enough money. Let me be clear: Mixed signals are the wrong signals to send to our troops in the field, the Iraqi people, to our allies, and most of all, to our enemies. It is critical——",rep,2004,TRUE,FALSE,54,2004-09-16-st-cloud-minnesota_54,99
2004-09-20-new-york-city,"Audience member. The President. Si. America has got to be the best place in the world to do business. If we want jobs to be created here, this has got to be the best place in the world.",rep,2004,TRUE,FALSE,19,2004-09-20-new-york-city_19,38
2004-09-20-new-york-city,"Audience member. The President. Gracias. We're going to train the troops. We're going to put them on the path to stability and democracy, and as quickly as we can, our troops will come home with the honor they earned.",rep,2004,TRUE,FALSE,43,2004-09-20-new-york-city_43,39
2004-09-20-new-york-city,"The President. I—anyway. You cannot—it's hard to imagine a candidate running for President who prefers the stability of a dictatorship to the hope and security of democracy. If I might, I'd like to read a quote he said last December: """"Those who doubted whether Iraq or the world would be better off without Saddam Hussein and those who believe we are not safer with his capture, don't have the judgment to be President or the credibility to be elected President."""" I couldn't have put it better.",rep,2004,FALSE,FALSE,48,2004-09-20-new-york-city_48,86
2004-11-01-remarks-burgettstown-pennsylvania,Audience member. We are! The President. Hard-working people of western Pennsylvania. We are not going to let him tax you; we're going to carry Pennsylvania and win on November the 2d.,rep,2004,TRUE,FALSE,21,2004-11-01-remarks-burgettstown-pennsylvania_21,31
2004-10-01-new-hampshire-3,"Audience member. We do! The President. Yes. I'll tell you something else about the rhetoric of taxing the rich. The rich hire lawyers and accountants for a reason, so they can avoid the bill and stick you with it. The good news is, we're not going to let him tax you. We're going to win in November.",rep,2004,TRUE,TRUE,37,2004-10-01-new-hampshire-3_37,57
2004-10-01-new-hampshire-3,"Audience member. The President. Yes. We'll strengthen the intelligence services. We'll stay on the offensive. We'll defeat the terrorists around the Earth so we do not have to face them here at home. We'll continue to advance liberty in the broader Middle East and throughout the world, and we will prevail.",rep,2004,TRUE,FALSE,48,2004-10-01-new-hampshire-3_48,51
2004-10-30-orlando-florida-0,"Many Democrats in this country do not recognize their party anymore. Today I want to speak to every Democrat: If you believe that America should lead with strength and purpose and confidence in our ideals, I would be honored to have your support, and I'm asking for your vote. Audience members. Four more years! Four more years! Four more years!",rep,2004,TRUE,FALSE,29,2004-10-30-orlando-florida-0_29,60
2004-10-08-party-ballwin-missouri,"Audience member. We love Laura! The President. Thank you all for coming. Laura said, """"Don't talk too long tonight."""" But I do want to thank you all very much. There's no doubt in my mind, with your help, we'll carry Missouri again and win in November.",rep,2004,TRUE,FALSE,1,2004-10-08-party-ballwin-missouri_1,46
2004-10-08-party-ballwin-missouri,"Audience member. We love you, Laura! The President. Tomorrow morning, I'm waking up first thing in the morning to help the next Governor of Missouri, Matt Blunt, and the next Lieutenant Governor of Missouri, Peter Kinder. I want to thank them both. See you in the morning. I'll see you in the morning. Make sure the eggs aren't runny.",rep,2004,TRUE,FALSE,3,2004-10-08-party-ballwin-missouri_3,59
2004-10-08-party-ballwin-missouri,"Audience member. Thank you! The President. May God bless you, and may God continue to bless our country. Thank you all.",rep,2004,TRUE,FALSE,7,2004-10-08-party-ballwin-missouri_7,21
2004-09-20-derry-new-hampshire,"Audience member. The President. What does it take to make sure this recovery is sustained recovery, so that the economy is a hopeful place? I'll tell you what we need to do. We need to make sure we have reliable energy supplies. If we want this economy to grow, we've got to make sure that you can afford energy at reasonable prices. That means we've got to encourage conservation, the use of renewable sources of energy, using our technologies to make sure we can burn coal in an environmentally friendly way, explore for natural resources in an environmentally friendly way. In order to make sure jobs are available today and tomorrow, we need to be less dependent on foreign sources of energy.",rep,2004,TRUE,FALSE,19,2004-09-20-derry-new-hampshire_19,122
2004-09-20-derry-new-hampshire,"The President. See, the Tax Code sent a signal to Jim: Invest. Now, what did you buy? Invest means buy. What did you buy?",rep,2004,FALSE,FALSE,63,2004-09-20-derry-new-hampshire_63,24
2004-09-20-derry-new-hampshire,"Audience member. That's not old. The President. Yes, it's not old. Yes, now you're talking. But think about that. Seriously. Our society must provide opportunity for 52-year-old people who want to become a more productive worker. Education means that you become more productive and you make more money.",rep,2004,TRUE,FALSE,89,2004-09-20-derry-new-hampshire_89,48
2004-09-20-derry-new-hampshire,"Now, let me answer some of your questions, and then—yes, sir? A Soldier's Letter Q. I work at a local school, and two of the ladies' sons were deployed with the Marine Corps to Iraq. And they asked us to do something. So—I'm nonmilitary, myself, but grew up in a military family. My father served '41 to '68 in the National Guard too. I had local veterans—I sent out for shirts from the Marine Corps down in DC, and I had local veterans sign them, from World War II to Desert Storm, some of the names, Jim Panis—[inaudible]—U.S. Navy; Lieutenant Harold Heck, Mobile Riverene Force, Vietnam, Silver Star winner; a three-star general.",rep,2004,TRUE,FALSE,138,2004-09-20-derry-new-hampshire_138,112
2004-09-20-derry-new-hampshire,"Q. You people think the last generation was the greatest. Wait until you hear this one. """"Dear Mr. Hussey, Sr.""""—I'm a senior too, like your father. """"The gift you sent me""""—this is a 19-year-old kid, just out of Londonderry High—""""Dear Mr. Hussey, the gift you sent me almost brought tears to my eyes. I want you to thank the men who signed it, who came before me, so I might have the opportunity to enjoy the freedoms of America. Now is my time to return the favor. I gladly serve, and I am honored to have a unique connection with the generation before me. War is something that no one can really understand unless they've served in the military and been in combat. Unfortunately, I have lost friends here, but I will never forget them and those who paid the price before them.",rep,2004,FALSE,FALSE,141,2004-09-20-derry-new-hampshire_141,143
2004-09-20-derry-new-hampshire,"Audience member. We love you, President Bush! The President. Thank you. I met with many families who have lost a loved one in Iraq and Afghanistan, and it's—you know, it's a hard part of the job, and it's a necessary part of the job. And I assure them that their loved one will not die in vain because we will complete the mission. And the mission will make the world a better place. And that's what you've got to tell this guy when he gets home, that his service and the service of those buddies of his who lost their life were part of securing America.",rep,2004,TRUE,FALSE,144,2004-09-20-derry-new-hampshire_144,106
2004-09-20-derry-new-hampshire,"And you tell that guy, thank you for your service, and God bless him. Men of Truck Number 2/Iraq Q. Mr. President, my brother is in NYPD, emergency service unit, Truck Number 2. I just wanted to say—you mentioned the—his partner in the State of the Union Address. You mentioned his father, John Vigiano, and the two boys.",rep,2004,TRUE,FALSE,147,2004-09-20-derry-new-hampshire_147,58
2004-09-20-derry-new-hampshire,"The President. Yes, I know them well. Q. I just want to say, thank you, as being a beacon of strength at a time of need for our country.",rep,2004,TRUE,FALSE,148,2004-09-20-derry-new-hampshire_148,29
2004-09-20-derry-new-hampshire,"Q. My brother-in-law is Rob Beeger, Truck Number 2. The President. Yes, yes.",rep,2004,TRUE,FALSE,150,2004-09-20-derry-new-hampshire_150,13
2004-09-20-derry-new-hampshire,Q. I've got a picture of them with you. The President. What a great family. You're not going to believe this family. Two sons go in the rubble and don't come out. It's really important we never forget that day. It's just important. It's a part of our history.,rep,2004,TRUE,FALSE,151,2004-09-20-derry-new-hampshire_151,49
2004-09-20-derry-new-hampshire,"You know, I—you've got a question, or do you want to keep going? Q. I actually have a question for you as well. The President. Okay, good.",rep,2004,TRUE,FALSE,152,2004-09-20-derry-new-hampshire_152,27
2004-09-20-derry-new-hampshire,"Q. Is that from the top of my head? The President. See, you probably appreciate my comments about Vice President Cheney.",rep,2004,TRUE,FALSE,153,2004-09-20-derry-new-hampshire_153,21
2004-09-20-derry-new-hampshire,"Q. I just don't have the curls, either. The President. That's right. Go ahead.",rep,2004,TRUE,FALSE,154,2004-09-20-derry-new-hampshire_154,14
2004-09-20-derry-new-hampshire,"Q. I hear a lot of things in the press in regards to what's happening in Iraq. I don't appreciate the fact that the press only presents a certain point of view. I hear different things, and one thing I've learned—I did a little bit of studying—I was wondering if you can tell me a little bit about Salman Pak. And we know about Zarqawi and how he's causing all sorts of problems in Fallujah.",rep,2004,FALSE,FALSE,155,2004-09-20-derry-new-hampshire_155,75
2004-09-20-derry-new-hampshire,"Yes, sir. Freedom for Iraq/Marshall Plan Q. My grandfather came over as a—an immigrant. My father was a career Army officer. I was a career Army officer. My son is a lieutenant in Iraq, cavalry platoon leader, fighting the war on terrorism right now. My—we have—well, first, all three of us, our three generations, fully support your foreign policy and the third world war we must fight against the terrorists.",rep,2004,TRUE,FALSE,162,2004-09-20-derry-new-hampshire_162,70
2004-09-20-derry-new-hampshire,"The President. Thank you. Q. Beyond that, the questions are, why don't either the Defense Department or the State Department provide a weekly briefing on all the good things we're doing in Iraq? It's not just fighting over there.",rep,2004,TRUE,FALSE,163,2004-09-20-derry-new-hampshire_163,39
2004-09-20-derry-new-hampshire,And I appreciate that. Q. The second thing is that I grew up in Europe when the Marshall plan was in effect. What I don't understand is why we don't remind the American people of the Marshall Plan and the amount of time it took to rebuild Europe.,rep,2004,TRUE,TRUE,166,2004-09-20-derry-new-hampshire_166,48
2004-09-20-derry-new-hampshire,"The President. Yes, I appreciate that. Q. We can't leave Iraq on a timetable that Senator Kerry says. We have to stay there until the job is done.",rep,2004,TRUE,FALSE,167,2004-09-20-derry-new-hampshire_167,28
2004-09-20-derry-new-hampshire,The President. I agree. Q. We have to——,rep,2004,TRUE,FALSE,168,2004-09-20-derry-new-hampshire_168,8
2004-09-20-derry-new-hampshire,"The President. No, I appreciate that. Q. We have to say that this is our generation's Marshall plan, that we need that done, and that, yes, we are—many of our troops are having to sacrifice, but if we don't do it, the world will be a lot worse off place.",rep,2004,TRUE,FALSE,169,2004-09-20-derry-new-hampshire_169,50
2004-09-20-derry-new-hampshire,"Chechen Terrorist Attack in Beslan, Russia/ Domestic Security Q. Hi. I was wondering, my friend and I go—we're seniors at Londonderry High School, and we are wondering what your plan is to protect our schools—like what happened in Russia—what your plan is for that. The President. I appreciate that. Yes, what happened in Russia was so appalling, and it just crushed—it's such a crushing moment, when you think about it. It's really hard to envision people that way. But that's the nature of the folks we're dealing with. Obviously, look, every school has got to be on alert. Every school has got to be diligent. Every school has got to be ready to make a quick response to local police. Every school has got to be—just recognize the nature of the world we live in.",rep,2004,TRUE,FALSE,171,2004-09-20-derry-new-hampshire_171,135
2004-09-20-derry-new-hampshire,"Judicial Nominations Q. In Stratham, I spoke with you very briefly, personally, and I just want to share with these people. My son came back from the 101st. He was a year in Iraq. And I trusted his life under your leadership. As Commander in Chief, I thank you for that. He is now going to school. He's in college. He just started this year, and the Government is paying for it. And I thank you for that too.",rep,2004,TRUE,FALSE,177,2004-09-20-derry-new-hampshire_177,79
2004-09-20-derry-new-hampshire,The President. Thank you. Q. My question—my question is what's— what's frustrating is that there are judges that are taking the law into their own hands. And what do you do about that?,rep,2004,TRUE,FALSE,179,2004-09-20-derry-new-hampshire_179,33
2004-09-20-derry-new-hampshire,"Stem Cell Research Q. I wanted to say, first of all, wonderful presentation. The President. Thank you.",rep,2004,TRUE,FALSE,182,2004-09-20-derry-new-hampshire_182,17
2004-09-20-derry-new-hampshire,"Q. Second of all, I wanted—I promised my parents that if I got the opportunity, to send their warm and gracious regards. The President. Thank you.",rep,2004,TRUE,FALSE,183,2004-09-20-derry-new-hampshire_183,26
2004-09-20-derry-new-hampshire,"Q. And my brother, who's a corporal in the United States National Guard, is proud to be serving the country, especially under your watch. He will be leaving for Iraq in early November for the better part of 2 years.",rep,2004,FALSE,FALSE,184,2004-09-20-derry-new-hampshire_184,40
2004-09-20-derry-new-hampshire,"The President. Two years? Q. Well, 18 months is his——",rep,2004,TRUE,FALSE,185,2004-09-20-derry-new-hampshire_185,10
2004-09-20-derry-new-hampshire,"The President. That's his call-up, for 18 months? Q. Yes. So very proud. My question, and I hope I'm not out of place asking this because it's not as prevalent an issue——",rep,2004,TRUE,FALSE,186,2004-09-20-derry-new-hampshire_186,32
2004-09-20-derry-new-hampshire,The President. Okay. Q. Stem cell research?,rep,2004,TRUE,FALSE,187,2004-09-20-derry-new-hampshire_187,7
2004-09-20-derry-new-hampshire,"The President. Yes, let me talk about it. Q. Please. I have, like, a very personal concern about that. My two cousins, my aunt's two only children both have cystic fibrosis, neither of them expected to live beyond 25. One of them is 22, and the other one is 20.",rep,2004,TRUE,FALSE,188,2004-09-20-derry-new-hampshire_188,50
2004-09-20-derry-new-hampshire,The President. I'm sorry. Q. And—it's just a concern.,rep,2004,TRUE,FALSE,189,2004-09-20-derry-new-hampshire_189,9
2004-09-20-derry-new-hampshire,"Q. Good afternoon, Mr. President, and welcome to Derry, New Hampshire. The President. Thank you, sir. It's great to be back.",rep,2004,TRUE,FALSE,196,2004-09-20-derry-new-hampshire_196,21
2004-09-20-derry-new-hampshire,"Q. I'm a retired chief petty officer in the United States Navy. And I can tell you from the observing of your unworthy opponent, I would not want to serve under him as Commander in Chief. I was directly involved in the Cuban missile crisis—I mean directly—serving aboard the U.S. aircraft carrier Intrepid, which is now the Naval Aviation Museum in New York. And I hope someday you'll visit. I'm a member of that organization. My heartfelt prayer to you, sir, is, stay the course and win the election in '04.",rep,2004,FALSE,FALSE,197,2004-09-20-derry-new-hampshire_197,91
2000-08-03-national-convention-0,"A generation shaped by Vietnam must remember the lessons of Vietnam: When America uses force in the world, the cause must be just, the goal must be clear, and the victory must be overwhelming. I will work to reduce nuclear weapons and nuclear tension in the world, to turn these years of influence into decades of peace. And at the earliest possible date, my administration will deploy missile defenses to guard against attack and blackmail.",rep,2000,TRUE,FALSE,33,2000-08-03-national-convention-0_33,75
2000-08-03-national-convention-0,"If he had been there when Edison was testing the light bulb, it would have been a risky anti-candle scheme. And if he had been there when the Internet was invented... Audience. No more Gore. No more Gore. No more Gore.",rep,2000,TRUE,FALSE,36,2000-08-03-national-convention-0_36,41
2000-08-03-national-convention-0,"The largest lesson I learned in Midland still guides me as governor of Texas: Everyone, from immigrant to entrepreneur, has an equal claim on this country's promise. So we improved our schools dramatically for children of every accent, of every background. We moved people from welfare to work. We strengthened our juvenile justice laws. Our budgets have been balanced with surpluses. And we cut taxes, not only once, but twice.",rep,2000,FALSE,FALSE,41,2000-08-03-national-convention-0_41,70
2004-10-09-remarks-waterloo-iowa,"I'll tell you something else about the Tax Code: It's a complicated mess. It is a million pages long. Americans spend 6 billion hours a year working on their tax returns. In a new term, I'm going to bring people together and simplify this Tax Code and make it more fair for you.",rep,2004,FALSE,FALSE,25,2004-10-09-remarks-waterloo-iowa_25,53
2004-09-03-remarks-moosic-pennsylvania,"Audience member. I can't hear you! The President. Maybe it's because I gave—maybe it's because I talked too much last night, you know. I enjoyed giving that speech last night, and I am so proud that your State made my nomination official. And with your help, your State of Pennsylvania will be a significant reason we are reelected for 4 more years.",rep,2004,TRUE,FALSE,2,2004-09-03-remarks-moosic-pennsylvania_2,62
2004-10-29-remarks-toledo-ohio,"Audience member. We do! The President. You do. The good news is, we're not going to let him tax you; we're going to carry Ohio and win on November the 2d.",rep,2004,TRUE,FALSE,41,2004-10-29-remarks-toledo-ohio_41,31
2004-10-02-discussion-mansfield-ohio,"Audience member. You got it! The President. I appreciate it. I want to thank all those who are involved in the grassroots politics here. I know our party chairman is here. I know there's a lot of people putting up the signs and making the phone calls. I know people worked hard to turn out such a great crowd, and I thank you for it.",rep,2004,TRUE,FALSE,4,2004-10-02-discussion-mansfield-ohio_4,65
